F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return
1.0,-0.042759990894519234,0.14808437221809254,0.28070720709305497,0.06549795825887314,0.19941743388020008,-0.021450318133665783,0.14491876161946682,0.05085389291226399,0.307758401971832,-0.029515169727607954,-0.02459568535249817,0.017419954105278173,0.017419954105278173,-0.010998287775506472,-0.05001279882665766,-0.04469757014786241,-0.06380388078371294,-0.05120552547626751,-0.04668150236408195,-0.03391276474023825,-0.048891496082381664,-0.025653542983458087,-0.0024992085981127604,-0.0029703083762771354,-0.027377781903885182,-0.002971303780552815,-0.013720853656422824,-0.0227928973276135,-0.015114161668510078,-0.02072362600977013,-0.01811182623695242,-0.019162570117333782,-0.00946384603994791,0.006002738415184087,0.026575856520648436,0.10735818589084893
-0.042759990894519234,1.0,0.6219657303266087,-0.07884892197369862,0.16129995672232386,-0.05285779736774025,0.3294959448278058,0.004133951492064101,0.45411209657469737,0.043526957449154816,-0.02294538032864537,-0.0059924826771258,0.030293186422924872,0.030293186422924872,-0.0222680700097043,0.05365357858803743,0.05207320755536539,0.023137246502371697,0.027612884938618305,0.05010892611835625,0.036105380504537515,0.05736784832193096,0.16544392288964613,-0.01340161635623555,0.004467332485756855,0.06246183428220393,0.00448056786960105,0.2754101413371447,0.35118029979256415,0.47278888949828984,0.3132972210385588,0.0005707019941013162,0.3339592207458922,0.5653905934623138,-0.03544940464891678,-0.011894148968199255,-0.015363269685651076
0.14808437221809254,0.6219657303266087,1.0,0.14515186304992844,-0.03124405003851682,0.20020944711659808,0.5251323014743063,-0.028931363790288513,0.5738370390763442,0.08260751242305893,-0.035901941781845116,0.007652120952736219,0.005110533265281477,0.005110533265281477,-0.006078466044015327,0.04300767726226336,0.03351798897388535,0.01305310013087368,0.008553095254871508,0.03838926290986648,0.036060785802203704,0.0379293439978362,0.1760566831671071,-0.022691358082529343,0.0036548498555350347,0.047713316656305835,0.003670715648782474,0.32783803304510234,0.39151939654533,0.5465143087437629,0.35789515716192943,-0.0858785625988523,0.38234129898347946,0.657130675355923,-0.056457464056272874,0.1315480010366924,0.044470916212982894
0.28070720709305497,-0.07884892197369862,0.14515186304992844,1.0,-0.0414664414336318,0.727624868031532,0.008445095709807464,-0.0005999931977920422,-0.24567992777602052,0.29253868123518645,0.06208511830742936,-0.0030693685898015347,0.007584672107086405,0.007584672107086405,-0.002739381395018726,0.003686791391578537,0.01397818851408086,0.015266106991375927,0.004724708258841351,0.025957350169459926,0.0021936334226475497,0.008929294978875691,-0.025456390687342834,-0.004870246420144491,-0.0035279649595760724,0.00807522226983764,-0.003528908850527558,0.004382328537744688,-0.024129991201356064,-0.025938781693077832,-0.025758736480669623,-0.0365238819588375,-0.025945307792703785,-0.026340218868899704,0.006109100277699661,0.03746702244086856,0.07679498820424172
0.06549795825887314,0.16129995672232386,-0.03124405003851682,-0.0414664414336318,1.0,0.043757802171572796,-0.06856313447021099,0.03190673233483526,-0.09659029493894744,0.034887492247252225,0.004289904222151089,-0.13445729537285922,0.02269923321434167,0.02269923321434167,-0.0028925850925189418,0.008258410663048266,0.014078878725842103,0.024146346890868635,0.016611053079393815,0.018350716954679505,0.038357871912183344,0.016971015141875323,-0.0008838086187391731,-0.005678482936019569,-0.0020503434166374316,0.00772876432511466,-0.0020505076482553682,0.0042075731700224805,-0.004181238209964742,-0.0054169010921611815,-0.003277588900790561,-0.0015787894464490686,-0.003685274778238157,-0.009218083089630529,0.004798814075627323,-0.0038608179001390344,0.006812410412433815
0.19941743388020008,-0.05285779736774025,0.20020944711659808,0.727624868031532,0.043757802171572796,1.0,-0.007489656217408131,-0.020758632496807664,-0.3648296566622303,0.25304867904087647,0.015486177329831693,-0.01749336155842393,0.00032704645213430536,0.00032704645213430536,-0.0028060955744579163,0.010848814525693454,0.016610228178943653,0.012614762324365722,-0.003113642324859152,0.03271617877741839,0.005435385782635794,0.013718061762573267,-0.035716282078394945,-0.01622972179998092,-0.003315110310266952,0.026187553869176948,-0.0033177488401246397,-0.014113824158376415,-0.06137399603568796,-0.07249105572150036,-0.05290509177240886,-0.037220774755371853,-0.055859518285985024,-0.0887556645733558,0.019198094536890094,0.050268659472928155,0.07828529813598205
-0.021450318133665783,0.3294959448278058,0.5251323014743063,0.008445095709807464,-0.06856313447021099,-0.007489656217408131,1.0,-0.026720254624857196,0.39484738719189966,0.027321903539416267,-0.03194455532383527,0.021712522439316227,-0.0009222233204221056,-0.0009222233204221056,-0.006810189898157515,0.02131389116289927,0.02612414394695626,0.0688521936196587,0.028997597895520262,0.012553352262625281,0.059330085870386934,0.024656067190065183,0.16385682206122137,-0.02517068631723328,-0.002596997093306905,0.020428930909907956,-0.0025841992334003166,0.2545129963894659,0.3515526457544432,0.46597185727579893,0.3173754736178224,-0.09737101174496045,0.3376853891591777,0.5564312354287017,-0.05324729485291415,0.08038696609502269,-0.025785727505529602
0.14491876161946682,0.004133951492064101,-0.028931363790288513,-0.0005999931977920422,0.03190673233483526,-0.020758632496807664,-0.026720254624857196,1.0,-0.01872322986309779,0.30434832542090073,0.013884529267910698,0.019532740893750154,0.0277731618417427,0.0277731618417427,-0.006150857772256678,0.032511154600082276,0.02709326409412981,0.005669755894277448,0.036520289357678384,0.013903371503646135,0.03266052384852834,0.02797080919401456,0.002405850797527497,-0.00155044567791447,-0.0007412203168125213,0.023530755811599684,-0.0007413947816370584,0.01763454930855307,0.004132440200252675,0.0024539995287765626,0.0016218930708279925,0.003838637195277775,0.0013519103276548243,-0.0028407707079014153,0.011105894549543853,0.002486113294665694,-0.016769713628634813
0.05085389291226399,0.45411209657469737,0.5738370390763442,-0.24567992777602052,-0.09659029493894744,-0.3648296566622303,0.39484738719189966,-0.01872322986309779,1.0,0.07518016746064952,-0.040596467978897106,0.0040694542214123235,-0.009708788309781705,-0.009708788309781705,0.0013539859253399581,0.032273875630123995,0.0272914961150844,0.007289137057892862,0.014214484797497231,0.016813923022749647,0.03903219893896871,0.03381239011139598,0.1442372171463912,0.001441497580310956,0.007696085585243018,0.022551962165677356,0.007707930797069734,0.23204164902699279,0.3050853772072166,0.41448292716737717,0.2752044453334235,0.008029096984346003,0.2930653738664078,0.49130362834981883,-0.033464135720874075,0.08547278696640229,0.0199340232625031
0.307758401971832,0.043526957449154816,0.08260751242305893,0.29253868123518645,0.034887492247252225,0.25304867904087647,0.027321903539416267,0.30434832542090073,0.07518016746064952,1.0,-0.022559947599603575,0.014337318221151314,0.028976639386347036,0.028976639386347036,0.02149144661939157,0.023509690751356973,0.04204683446267134,0.057115642433033124,0.04974822416779511,0.01795876042499508,0.10766398954603192,0.03847509151733329,0.005508958504948943,0.026889181883396108,-0.006133608632498341,0.026222495901567784,-0.006132518489285326,0.04385466969564909,0.018310981842026113,0.034552817723841514,0.018905160776049645,-0.027653304247080106,0.02019398134883774,0.033902996300967506,0.010106475827207263,0.019841886490730896,0.07773994832968344
-0.029515169727607954,-0.02294538032864537,-0.035901941781845116,0.06208511830742936,0.004289904222151089,0.015486177329831693,-0.03194455532383527,0.013884529267910698,-0.040596467978897106,-0.022559947599603575,1.0,0.0010182427304286411,-0.0020740691680533447,-0.0020740691680533447,0.01203672060223381,0.0001495254237111971,-0.007335135718788301,0.0023357633442810085,-0.003021258247539008,-0.005081884695635481,-0.008084121066988931,-0.0047720694438510795,-4.4273457252376826e-05,0.0006546747066988929,0.0006225097831173372,-0.0019327010927902405,0.0006224662407082365,-0.0012139570974585249,5.3395275888246906e-05,0.001685181506904154,0.0010114739532855134,-0.00030800205180899696,0.0011637948954976724,0.0015162986941374816,-0.0017998522441468419,-0.0024810926888948594,-0.04420695848083868
-0.02459568535249817,-0.0059924826771258,0.007652120952736219,-0.0030693685898015347,-0.13445729537285922,-0.01749336155842393,0.021712522439316227,0.019532740893750154,0.0040694542214123235,0.014337318221151314,0.0010182427304286411,1.0,0.7090812180300909,0.7090812180300909,0.002538801456935053,-0.0004056773337056595,0.006316059622426835,0.017638082010837643,0.013570785561144992,0.00928273128696267,0.02713646313176527,0.005828569867969723,-0.0017308222363137688,-0.0004397763737643643,-9.096145138820855e-05,0.01972944675123882,-9.11200970484767e-05,0.012160500943373008,-0.0023967528599660483,-0.00041944410721173926,-0.001910990836592336,-0.002604131189354839,-0.001837547900536303,-0.0010539403858965,0.003916708623181346,0.0007225562115869206,-0.012900565016138071
0.017419954105278173,0.030293186422924872,0.005110533265281477,0.007584672107086405,0.02269923321434167,0.00032704645213430536,-0.0009222233204221056,0.0277731618417427,-0.009708788309781705,0.028976639386347036,-0.0020740691680533447,0.7090812180300909,1.0,1.0,-0.0017412644818100436,0.005970835774243857,0.008406363081645425,0.007026502792898879,0.009481116279579652,0.003095478530932764,0.01775607351483693,0.004218958333688852,0.001204412100756341,-0.0010200427563930028,-0.00048291772917447636,0.007552461361763416,-0.0004828251841539447,0.012834388430256652,0.001716070865521962,0.0035093075958607806,0.0017376989483809428,-0.0020585616918589907,0.0018909143670047999,0.003502003007064193,0.003181542001106861,0.00038243680189961664,-0.03532624871925389
