,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
18,하이트진로,2020,Q2,생활소비재,-0.0446657728861653,0.1317657645870658,-0.41825270948982285,0.25483228952238535,0.11600643977193026,0.2466487463388085,-0.004035415547907983,-0.24613265477294238,000080
18,유한양행,2020,Q2,헬스케어,-0.0026108399483019684,-0.7954393906895932,-0.41825270948982285,0.006188908209304067,0.015089861487222356,0.1661661369315448,0.034434425351743014,-0.056977511654584076,000100
18,일동제약,2020,Q2,헬스케어,-0.2223163771295673,-0.453391095435396,-0.41825270948982285,-0.017898518328118507,0.008014266905756129,-0.03733223526131735,0.0006025769289639271,-0.07199364085817223,000230
18,동아쏘시오홀딩스,2020,Q2,헬스케어,-0.017716125577534908,-1.4156482121928051,-0.41825270948982285,0.4043616937774013,-0.022184654216384825,-0.3300633171223174,0.003407753655468637,0.14036300650534914,000640
18,CJ,2020,Q2,생활소비재,-0.1269689384985466,-0.6811123722043968,-0.41825270948982285,-0.9378830697842654,0.0057355844982820425,-0.04093459166402802,-0.0011872682805297297,-0.15509078929638534,001040
18,대상,2020,Q2,생활소비재,-0.27923538404857423,-0.47200456445974937,-0.41825270948982285,0.06608627905783604,0.03208281506130617,-0.04592766446035368,0.02911622885913956,-0.0956107688888938,001680
18,오리온,2020,Q2,생활소비재,-0.3138914687046589,-0.963850611838452,-0.41825270948982285,0.021003750506474628,0.04545643577955438,-0.33538654337617957,0.00011534396437551386,-0.106244623528609,001800
18,아모레G,2020,Q2,생활소비재,-0.1954920218115641,-1.0067526787224497,-0.41825270948982285,-0.002062625612001212,-0.00038416619324632695,-0.5304860112277037,0.01045267587143961,-0.20948628891499707,002790
18,부광약품,2020,Q2,헬스케어,0.10918016424452176,5.337680236132375,-0.41825270948982285,-0.016066236209452245,0.013452658063904943,0.02689480257835619,-0.044294709576473745,-0.3780558573387964,003000
18,영진약품,2020,Q2,헬스케어,-0.05310060968676805,-0.5450688792520836,-0.41825270948982285,-0.002678616605089834,0.04954610522319047,-0.02836934909970612,0.005724018011520782,0.1597521371336741,003520
18,남양유업,2020,Q2,생활소비재,-0.30531429207768973,-0.28539494617348204,-0.41825270948982285,-0.0028507803170039203,-0.011066878427484994,0.01655317140344792,0.0009698339840733539,-0.14968522266609224,003920
18,농심,2020,Q2,생활소비재,-0.11604480348318336,-0.49201435423046813,-0.41825270948982285,-0.012073510854176406,0.010727759668617054,-0.012956238238997164,0.004094684939472515,-0.2445679544314452,004370
18,빙그레,2020,Q2,생활소비재,-0.3558246598915814,4.16582285829649,-0.41825270948982285,0.11038464035270135,3.4036851365432383,0.06626933724483774,0.013873631265773234,-0.11754045855149031,005180
18,롯데칠성,2020,Q2,생활소비재,-0.3106751524525341,-16.667968261829312,-0.41825270948982285,0.5143225777809641,0.009506645878278208,-0.18677483531780725,0.030255573108542322,-0.13971310350803715,005300
18,현대그린푸드,2020,Q2,생활소비재,-0.24762132839533246,-0.526519041604357,-0.41825270948982285,0.04727384043546112,0.011936416749589451,-0.2050903797555853,0.0028625098850532105,-0.11535265720144208,005440
18,삼립식품,2020,Q2,생활소비재,-0.3618402881216224,-11.320302271632466,-0.41825270948982285,-0.008602855930692321,-0.07236352181272265,0.09071983489953572,0.017612624181661207,0.02835369520253319,005610
18,크라운제과,2020,Q2,생활소비재,-0.3335905535503235,-1.038607626672347,-0.41825270948982285,0.02620721683248628,-0.0016227767530949677,-0.03903644741544876,-0.0005942772048845857,0.007250828637337864,005740
18,녹십자,2020,Q2,헬스케어,0.6001770903150403,11.012939847688857,-0.41825270948982285,-0.24575909414624897,0.016473488684242366,0.4921110606824961,0.041366453402271075,0.28649081150276556,006280
18,GS리테일,2020,Q2,생활소비재,-0.45561649556391937,-0.3296516864665532,-0.41825270948982285,0.001777595023680023,0.024977998301916493,0.029287771503101023,-0.0002797833180397946,-0.060562225089484875,007070
18,오뚜기,2020,Q2,생활소비재,-0.14873510765277545,-0.31230384213983087,-0.41825270948982285,0.13557851845787283,0.027195091789897985,0.10498419086401345,-0.0038189239145404175,-0.10735955595426544,007310
18,일양약품,2020,Q2,헬스케어,1.1250055987211747,-0.22153757002682295,-0.41825270948982285,0.02920933783939872,0.05051842188417477,0.00597681295908159,-0.015153874259025923,-0.20526474287899468,007570
18,서흥,2020,Q2,헬스케어,-0.06201710193667512,0.2313883656181175,-0.41825270948982285,-0.0029619477380458115,0.05140321947109516,0.22796747713387755,0.008020357757717367,-0.1346280795164987,008490
18,광동제약,2020,Q2,헬스케어,0.06510587803462331,0.19399723119913603,-0.41825270948982285,-0.30211211285623385,0.025900411936058187,0.06346976906692414,0.03971215366005687,0.0018716884839686324,009290
18,한국전력,2020,Q2,생활소비재,-0.34533225014544033,-2.2061163083686273,-0.41825270948982285,0.0004504902571427216,0.006810070973109594,0.03812709357687649,0.013547073260785636,-0.06950989702044662,015760
18,KT&G,2020,Q2,생활소비재,-0.12932151669284642,0.05977231358192858,-0.41825270948982285,0.2750571424675248,1.0438059633733605,-0.1040747988120404,0.0228216618747632,-0.052553364108449935,033780
18,무학,2020,Q2,생활소비재,-0.38563195529230704,-1.6275860473263062,-0.41825270948982285,-0.003249052767874794,0.07187908813170751,0.38281844891594075,0.08912895296653489,0.06592425872299756,033920
18,한국가스공사,2020,Q2,생활소비재,-0.2847226055874563,-1.9695906789413586,-0.41825270948982285,-0.004318334340881802,-0.11853480713684372,-0.1774750578794897,-0.010187682048196312,0.05635921234938011,036460
18,팜스코,2020,Q2,생활소비재,-0.14744586612909205,-3.6859865303743593,-0.41825270948982285,0.14533645244628768,0.04242327140684088,0.020640547613397286,-0.03577479846235809,-0.23345666820148905,036580
18,동원F&B,2020,Q2,생활소비재,-0.3920448019939634,-0.6854388801524818,-0.41825270948982285,0.1306989427157883,0.30252353085451444,-0.09326514948988751,-0.011329214994132975,-0.09283835251008475,049770
18,LG생활건강,2020,Q2,생활소비재,-0.19484384965703985,0.012665397895250674,-0.41825270948982285,0.25793573770785994,0.06838450574244637,-0.13356803105226822,0.07877868304860791,-0.0330287161746497,051900
18,대웅제약,2020,Q2,헬스케어,-0.19150606594542435,-18.882605786589384,-0.41825270948982285,-0.0003922114426420098,-0.026966808313739987,-0.06323642356599468,0.00914420500503521,-0.209257455963052,069620
18,에이블씨엔씨,2020,Q2,생활소비재,-0.4017103029593384,-0.645507698435331,-0.41825270948982285,0.05222705437606434,-0.02001830107028202,-0.10213141975456874,-0.013306906690002562,-0.13230984217333294,078520
18,아모레퍼시픽,2020,Q2,생활소비재,-0.1978963527095429,-0.583440712476581,-0.41825270948982285,-0.02831806971777928,0.009625947364984233,-0.24955630596037537,-0.0022574061501237086,-0.13351138976663313,090430
18,CJ제일제당,2020,Q2,생활소비재,0.06065065583746565,-0.9229919429533888,-0.41825270948982285,0.012988338049347181,0.005681209000782506,-0.06311019399836337,-0.004241433750658108,-0.1481640444682132,097950
18,락앤락,2020,Q2,생활소비재,-0.19384377272804532,-0.38646402790664436,-0.41825270948982285,-0.013647188028758972,-0.00677105445959425,0.0368692128602397,-0.003529545793692912,-0.1238232454367362,115390
18,한미약품,2020,Q2,헬스케어,-0.009742006283337712,3.171702204997281,-0.41825270948982285,-0.14662651876904376,0.07831187089414504,0.18008453036293082,0.025106027925733576,-0.12822564058653205,128940
18,이마트,2020,Q2,생활소비재,-0.18220162462543427,2.7627756484883923,-0.41825270948982285,-0.041683021766159456,0.10935231780068633,-0.028045645324430657,0.021936440013933245,0.27119966292979764,139480
18,삼양사,2020,Q2,생활소비재,0.7021486315459677,-0.7526825679072905,-0.41825270948982285,0.008364995101802997,0.034257788637751974,-0.0814606741573034,0.022212153639106225,-0.33733237940155353,145990
18,한국콜마,2020,Q2,생활소비재,-0.04626839410758293,-0.3003444268874621,-0.41825270948982285,0.4324645822019977,0.055654966900263725,-0.31052496298495535,-0.09213123569189696,-0.13308758578090446,161890
18,동아에스티,2020,Q2,헬스케어,-0.1656770632199041,-1.2110870777192255,-0.41825270948982285,0.2360379924770637,-0.042824971446187465,-0.3092176897545532,-0.03642713379353579,-0.1371977300477319,170900
18,종근당,2020,Q2,헬스케어,0.3684488911853843,0.3980833942094397,-0.41825270948982285,0.6718947528853709,0.12678137738482143,0.012013169983690952,0.017076874029463562,-0.10026319236960443,185750
18,코스맥스,2020,Q2,생활소비재,-0.16843584797154068,-0.5108345138842101,-0.41825270948982285,0.6130786259971903,0.042019349871467604,-0.1548396929530339,0.11128092246425125,-0.003013340335905848,192820
