,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
29,하이트진로,2017,Q3,생활소비재,-0.001981459988192033,0.8270047059302341,0.04912421985101645,0.009479774792934936,0.11114709487158358,0.022268483879229528,-0.0036031318776511556,-0.07153284189618661,000080
29,유한양행,2017,Q3,헬스케어,-0.15957438856395717,-0.2713982704036527,0.04912421985101645,-0.23555870062759765,0.01104727256649296,0.014881124784752897,-0.02782280185266739,0.15012014823915726,000100
29,일동제약,2017,Q3,헬스케어,-0.08256152990791404,0.7593113490256955,0.04912421985101645,0.0016584215459172214,0.013141650282902928,-0.008719836293637373,0.0958925105736812,0.006155543183324279,000230
29,동아쏘시오홀딩스,2017,Q3,헬스케어,-0.048003219157301255,-5.276848858682887,0.04912421985101645,-0.008879337997504066,0.025878276342065742,-0.04690041367620834,0.019095141681743533,0.0943149267201811,000640
29,CJ,2017,Q3,생활소비재,0.045448715919286786,0.08198127230446617,0.04912421985101645,0.29995213758692696,0.0033566203062684874,0.005254671807464195,0.002500345078888744,-0.14833598925198915,001040
29,대상,2017,Q3,생활소비재,-0.124502577508572,0.48927344723904587,0.04912421985101645,-0.07889423491080594,0.041664020954120806,0.04484652863814542,0.004495587895745334,0.12800909009407943,001680
29,오리온,2017,Q3,생활소비재,-0.005459134665010176,-1.8133799890794364,0.04912421985101645,0.016827463751495797,-0.20209759924062287,-0.5187201700667978,-0.000543316425905549,-0.011359168765704857,001800
29,아모레G,2017,Q3,생활소비재,0.15783766278717792,-0.3987219187691179,0.04912421985101645,-0.0008320746423782222,0.0005734106354498003,-0.1581185851361384,0.028285860962417253,-0.02698996648868756,002790
29,부광약품,2017,Q3,헬스케어,0.03419259920863009,-0.15250464224718097,0.04912421985101645,0.32735424001844105,0.012799223520097325,-0.11076235314858207,0.07070940852647789,0.21154135619159697,003000
29,영진약품,2017,Q3,헬스케어,-0.15590136794306436,-0.0545381585555631,0.04912421985101645,0.0020126583405091214,0.03941313917011979,-0.1333514870541751,0.06103175562616414,-0.07525126211915237,003520
29,남양유업,2017,Q3,생활소비재,-0.12800420780693628,-0.1944175485345443,0.04912421985101645,0.1290194614840583,0.0036830428902632217,0.14265465329183846,0.02163056601918889,0.05408139316911795,003920
29,농심,2017,Q3,생활소비재,-0.03910110997365216,0.418684576192593,0.04912421985101645,0.04787920316980676,0.013729799822171707,0.02632730605073652,0.017763917529872497,-0.06061892920748812,004370
29,빙그레,2017,Q3,생활소비재,-0.10708634507915683,0.6915120657240439,0.04912421985101645,0.025818377357601063,1.9641163365689063,0.03394482500092533,-0.01432577620674369,0.024961978726841277,005180
29,롯데칠성,2017,Q3,생활소비재,-0.21125151497241576,4.501722454016145,0.04912421985101645,-0.14680121378613298,-0.11219385213350896,0.8298490084050323,-0.3002026057629794,0.0,005300
29,현대그린푸드,2017,Q3,생활소비재,-0.2418276399515148,0.16338672323439485,0.04912421985101645,-0.06554542582340528,0.025290718760107245,0.145153065433538,-0.10356109579960082,-0.022020781458245577,005440
29,삼립식품,2017,Q3,생활소비재,-0.12994220669409448,-0.8877214914144893,0.04912421985101645,0.018801638687500066,0.0064642255593581055,0.07535951098988503,0.04864207391307307,-0.14903348758140963,005610
29,크라운제과,2017,Q3,생활소비재,-0.23437317751347925,1.321326833868825,0.04912421985101645,0.003106565782181603,-0.0004172733339955492,0.011799439947461243,-0.0011723613330256732,-0.20175310955912837,005740
29,녹십자,2017,Q3,헬스케어,0.13925718830616043,0.2717189439329586,0.04912421985101645,0.010326414654989291,0.04289226405409585,0.10997432152664066,0.008348812567213981,-0.005783587816245543,006280
29,GS리테일,2017,Q3,생활소비재,-0.21420762367075274,0.19259801986123049,0.04912421985101645,-0.288896284834654,-0.1308968840686433,0.34113511384383743,0.034328922986819776,-0.10920171221904379,007070
29,오뚜기,2017,Q3,생활소비재,-0.08551896752858136,0.34519078109002566,0.04912421985101645,-0.01187207821993852,0.04377309248607508,0.032199396308041806,0.002609117359891222,0.001421906037824626,007310
