,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
19,하이트진로,2020,Q1,생활소비재,0.30181752030032916,2.0637137335812588,-0.20454187036744997,-0.2608633234357658,-0.06889966315890861,0.4836941840483133,-0.0040397637721094615,-0.0446657728861653,000080
19,유한양행,2020,Q1,헬스케어,0.05294228616675725,16.603804108092838,-0.20454187036744997,0.13794373339142707,0.06898464389946524,0.10922911270308178,0.004140814381910607,-0.0026108399483019684,000100
19,일동제약,2020,Q1,헬스케어,0.1708108043303641,-1.0246731540254055,-0.20454187036744997,-0.009493194883271161,-0.021696376553766328,0.0083577744855583,-0.0032530486704137607,-0.2223163771295673,000230
19,동아쏘시오홀딩스,2020,Q1,헬스케어,-0.01520887294945869,-4.071510436363786,-0.20454187036744997,0.4084141966800374,0.03411688275349145,-0.1486620364119473,0.016921462015144995,-0.017716125577534908,000640
19,CJ,2020,Q1,생활소비재,0.12774314746819232,1.4665342005717106,-0.20454187036744997,0.01088315041454413,-0.010545275190710912,1.2247649084124022,-0.005106075742739247,-0.1269689384985466,001040
19,대상,2020,Q1,생활소비재,0.6107140407435353,1.3379405323383664,-0.20454187036744997,0.09734089597029438,0.06540657268248662,0.19444120830817746,-0.007423344569721491,-0.27923538404857423,001680
19,오리온,2020,Q1,생활소비재,0.17173407717340772,2.7376876779220987,-0.20454187036744997,-0.0033552706477012473,0.43009542142673385,1.3204782187406257,-8.383369734199508e-05,-0.3138914687046589,001800
19,아모레G,2020,Q1,생활소비재,-0.0450300553801985,-3.3652914837999863,-0.20454187036744997,0.01621290952067378,0.0038030003832405512,1.6594985961747404,0.11128301145170716,-0.1954920218115641,002790
19,부광약품,2020,Q1,헬스케어,0.33822603827409736,-0.9394937115497632,-0.20454187036744997,-0.178118482385194,-0.11747222239378341,2.274087259980215,-0.09017501114868376,0.10918016424452176,003000
19,영진약품,2020,Q1,헬스케어,0.07283381172024125,-3.855373939787793,-0.20454187036744997,0.0015696361059913677,0.1352139055236199,0.009950468122981171,-0.009763302059337509,-0.05310060968676805,003520
19,남양유업,2020,Q1,생활소비재,-0.003714744304484721,8.037374940440731,-0.20454187036744997,0.004452630935712687,-0.016504462165055744,-0.0041837871392857995,-0.0006557713661673459,-0.30531429207768973,003920
19,농심,2020,Q1,생활소비재,0.10675410669059096,1.6171663485473506,-0.20454187036744997,0.0007254885026197755,0.008717470297038732,0.10806138221948403,0.02490037701766301,-0.11604480348318336,004370
19,빙그레,2020,Q1,생활소비재,0.43685215692563384,2.8509076748213,-0.20454187036744997,0.19414717638698686,-0.8119134429516685,0.28851160869354664,0.023122313240184766,-0.3558246598915814,005180
19,롯데칠성,2020,Q1,생활소비재,0.13431404844903122,-0.9926567253571675,-0.20454187036744997,-0.2293499305707991,-0.01516653216464281,0.21766687716830502,0.0002501746745029454,-0.3106751524525341,005300
19,현대그린푸드,2020,Q1,생활소비재,0.10751479180874793,4.7958694270816435,-0.20454187036744997,-0.06636078004512147,0.005001411243322984,-0.07226157045884685,-0.07316340625510998,-0.24762132839533246,005440
19,삼립식품,2020,Q1,생활소비재,0.10903566447499505,-0.819291640790275,-0.20454187036744997,-0.1523276444483671,-0.016222850590304372,0.22225501212778442,0.0006954747215528467,-0.3618402881216224,005610
19,크라운제과,2020,Q1,생활소비재,0.31164518828451887,-1.1666925068719451,-0.20454187036744997,0.052121736831235,0.013600768601023105,0.014200614249801902,-0.0005719519376384818,-0.3335905535503235,005740
19,녹십자,2020,Q1,헬스케어,0.12251460977212217,-1.0533274272490172,-0.20454187036744997,0.005589942987181518,-0.013693249860017631,0.023175192385793242,0.015850304620126154,0.6001770903150403,006280
19,GS리테일,2020,Q1,생활소비재,0.34614867405362665,-11.15507452366241,-0.20454187036744997,-0.018457109461490373,0.01156906500110022,0.03789332672784429,-0.01324388461178283,-0.45561649556391937,007070
19,오뚜기,2020,Q1,생활소비재,0.03994161298657736,2.890947272787413,-0.20454187036744997,0.2741926093027165,0.01609088997333541,0.26475906047070064,0.026543995268713427,-0.14873510765277545,007310
19,일양약품,2020,Q1,헬스케어,0.012445188284518849,-0.3456736763314273,-0.20454187036744997,-0.2415761033101268,-0.25075118444533673,0.08393549782284615,-0.006281584466758305,1.1250055987211747,007570
19,서흥,2020,Q1,헬스케어,0.31011104855083893,0.5476236821357385,-0.20454187036744997,-0.01304799862180439,0.029043548665669938,0.08575586236190436,0.022172335798429366,-0.06201710193667512,008490
19,광동제약,2020,Q1,헬스케어,0.22469194663422415,0.8354411399722645,-0.20454187036744997,-0.011036015695245371,0.013767819556752103,-0.06398831194732058,0.006517803494405339,0.06510587803462331,009290
19,한국전력,2020,Q1,생활소비재,0.16185071314639732,-0.8110213086062656,-0.20454187036744997,0.05064997634332169,-0.008255156231463112,-0.07612731568591313,0.00617708472008438,-0.34533225014544033,015760
19,KT&G,2020,Q1,생활소비재,-0.13369901115078148,0.7951574166001372,-0.20454187036744997,0.027460888986392984,-0.7067213840172792,0.4036822835004572,0.005586050471261483,-0.12932151669284642,033780
19,무학,2020,Q1,생활소비재,0.40107723248341387,-32.34589928877144,-0.20454187036744997,-0.13061401369441517,-0.1055885816358263,-0.1102638936647865,-0.08342517425880391,-0.38563195529230704,033920
19,한국가스공사,2020,Q1,생활소비재,0.23110389475218057,9.766835184693083,-0.20454187036744997,0.027768173837587895,0.100931039653408,-0.09179297466131953,-0.0075166641727665295,-0.2847226055874563,036460
19,팜스코,2020,Q1,생활소비재,0.7664491329259047,-0.7255592400256254,-0.20454187036744997,0.1311936080183731,-0.03952847565664985,0.03589597224658059,-0.023701581083801826,-0.14744586612909205,036580
19,동원F&B,2020,Q1,생활소비재,0.22822744890011745,6.644527720631305,-0.20454187036744997,0.012439745756446685,-0.5399461790622588,0.02233227308957786,0.06426397265163009,-0.3920448019939634,049770
19,LG생활건강,2020,Q1,생활소비재,0.24265827239666837,0.6191606753772356,-0.20454187036744997,0.020615780401227024,0.006450801906619175,0.07643514032809762,0.02882077308649378,-0.19484384965703985,051900
19,대웅제약,2020,Q1,헬스케어,0.19327775825907356,-1.1425750461166853,-0.20454187036744997,-0.00023777818226844438,-0.015474821305580866,-0.013611111700978507,0.0007959636214533994,-0.19150606594542435,069620
19,에이블씨엔씨,2020,Q1,생활소비재,0.18765802250911778,-0.7490962211899281,-0.20454187036744997,-0.10571793714868394,-0.052806972732937885,-0.05765202644024481,-0.02163489456964307,-0.4017103029593384,078520
19,아모레퍼시픽,2020,Q1,생활소비재,-0.05371070295415184,5.1589028568128885,-0.20454187036744997,-0.07374337464866176,0.009974579995478017,-0.10308368664781187,0.0030455811653329334,-0.1978963527095429,090430
19,CJ제일제당,2020,Q1,생활소비재,0.37294419818550895,-3.7491904685661543,-0.20454187036744997,-0.11346881232814476,0.11421533946514817,-0.16840744634212967,0.005596670422304495,0.06065065583746565,097950
19,락앤락,2020,Q1,생활소비재,0.18625294386618746,-1.1287982581092577,-0.20454187036744997,-0.00778493756318388,-0.016984149856565933,-0.12792181900835287,0.0006865322254110406,-0.19384377272804532,115390
19,한미약품,2020,Q1,헬스케어,-0.08863229393828863,-0.45774135674071215,-0.20454187036744997,0.00998980054866827,-0.016104194181200793,0.12957688839600756,-0.005259481542170152,-0.009742006283337712,128940
19,이마트,2020,Q1,생활소비재,-0.024471884886212852,0.23220998906479928,-0.20454187036744997,-0.02490890038730542,0.020315012364024776,-0.05815197040933007,-0.03570262343088482,-0.18220162462543427,139480
19,삼양사,2020,Q1,생활소비재,0.2858026744213026,-5.189852280025691,-0.20454187036744997,0.28523089552968894,0.0846173825008878,0.07916788034384892,-0.01275366456235627,0.7021486315459677,145990
19,한국콜마,2020,Q1,생활소비재,0.08847361165387174,2.249784478106786,-0.20454187036744997,0.00782175690962883,0.03447574101503448,0.06502403354252828,0.003840430396014227,-0.04626839410758293,161890
19,동아에스티,2020,Q1,헬스케어,0.03913915501463555,2.023151218832753,-0.20454187036744997,0.07449303835136623,0.23166486433646383,-0.005020312316182829,0.04533645453509294,-0.1656770632199041,170900
19,종근당,2020,Q1,헬스케어,0.2622179475173498,0.25637130513126016,-0.20454187036744997,-0.07011171540731853,0.0483847817111589,0.09132374570902924,-0.021337034278498757,0.3684488911853843,185750
19,코스맥스,2020,Q1,생활소비재,0.2093873333086102,2.7051276066367222,-0.20454187036744997,-0.026189632759737735,0.010633459357012764,0.11248692966698126,0.01689656330607603,-0.16843584797154068,192820
