,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
32,하이트진로,2016,Q4,생활소비재,-0.17068264442794995,0.9611704957392866,0.07425742574257432,-0.008738955824266426,0.010075903493099059,0.012777044244090208,-0.04539864215488432,0.008827454099233585,000080
32,유한양행,2016,Q4,헬스케어,-0.0777993263259322,8.903734344669317,0.07425742574257432,0.08900632106060602,0.0426784109198739,-0.03579681886620145,-0.006325269716927817,0.05727365236155104,000100
32,일동제약,2016,Q4,헬스케어,-0.44602156784564295,6.123940197599727,0.07425742574257432,-0.008357760861193997,0.0007244241067685397,0.04361272968896568,-0.025957133502598317,-0.07016772285535461,000230
32,동아쏘시오홀딩스,2016,Q4,헬스케어,-0.2526357168042266,-0.21383452917995927,0.07425742574257432,11.644840176662816,0.00579446502533254,0.00816748806045453,0.326629307697861,0.054852963462831396,000640
32,CJ,2016,Q4,생활소비재,-0.06228555020128465,-0.43119664947067027,0.07425742574257432,-0.05063288656725573,0.002232409014018666,-0.825972003474537,-0.0029915826804676193,0.08616570802638535,001040
32,대상,2016,Q4,생활소비재,-0.27888938087563453,-0.7888677996176321,0.07425742574257432,0.02184866345172165,0.04423961762743356,0.16261474492922168,0.05000286677985821,-0.0014950147294593014,001680
32,오리온,2016,Q4,생활소비재,-0.17317446296599925,3.8626683184868407,0.07425742574257432,-0.4638347754422316,0.06025186098059532,0.2689760933724219,-0.010088811730867397,0.027978559900321075,001800
32,아모레G,2016,Q4,생활소비재,-0.3155265935223543,3.4284174713957594,0.07425742574257432,-0.032696840934135385,-0.004150124558117141,0.1393462797287779,-0.0009515157808068775,0.17803149956341605,002790
32,부광약품,2016,Q4,헬스케어,-0.15125339957992842,-0.2112132200182104,0.07425742574257432,-0.43396792891630953,0.005975085894379006,0.12888512906426386,-0.009690123433944153,-0.011175219433781601,003000
32,영진약품,2016,Q4,헬스케어,-0.2861865203969422,-1.4002195078504467,0.07425742574257432,-0.03027013584192484,0.09397093618617736,0.024538633845596403,0.010672195197412693,0.11486002590197653,003520
32,남양유업,2016,Q4,생활소비재,0.1127092949915663,0.15222161464731476,0.07425742574257432,-0.46402645200403103,0.016849454203505587,0.1879603267058585,-0.03123044619619475,0.0280128958658215,003920
32,농심,2016,Q4,생활소비재,-0.12867600189882653,-0.016769215562181472,0.07425742574257432,0.07707789021412692,0.00679003193964367,0.03887233361137166,0.011920345819755651,0.053451118845538895,004370
32,빙그레,2016,Q4,생활소비재,-0.039775037143353675,-1.1991045606347348,0.07425742574257432,-0.24502383810942419,-0.04987560642954347,-0.22439049126393862,-0.011338339105857798,0.010195139951130222,005180
32,롯데칠성,2016,Q4,생활소비재,-0.208945235739463,-2.6399004263599064,0.07425742574257432,0.0008014875904074348,-0.039892473532344486,0.07186929461508651,0.0074899873225373614,0.18490208706588046,005300
32,현대그린푸드,2016,Q4,생활소비재,-0.18310686026381745,-0.1907160151953844,0.07425742574257432,-0.12395447889594624,0.012035061835610428,-0.27332544832486116,-0.016114039097194555,-0.018718508791556884,005440
32,삼립식품,2016,Q4,생활소비재,0.15027343740866905,1.7693226932484998,0.07425742574257432,0.3831040190636912,0.056744395390283975,0.06671670936980023,0.03423376449459181,-0.05828595940424144,005610
32,크라운제과,2016,Q4,생활소비재,0.03330212457718697,0.6860034507231962,0.07425742574257432,0.37611440504625593,0.007126814913351653,-0.11103875830058696,0.004904479453922583,0.0,005740
32,녹십자,2016,Q4,헬스케어,-0.13201985373027553,-0.17435825092375978,0.07425742574257432,-0.03266165711182034,0.026754197662302692,-0.16140646548601967,0.020863626269223,0.057138069288829675,006280
32,GS리테일,2016,Q4,생활소비재,-0.04133650312588509,1.2399464827970563,0.07425742574257432,-0.04117794803375463,0.08831144461036189,-0.2919959157888994,0.016861409222990842,0.012463982432955698,007070
32,오뚜기,2016,Q4,생활소비재,0.04818200962376175,-0.24964573276277824,0.07425742574257432,-0.1612840242451382,0.024330755579805352,0.01849360527633581,0.06412917918282268,-0.0016605484100455162,007310
32,일양약품,2016,Q4,헬스케어,-0.22605738399661934,-0.06584283299512794,0.07425742574257432,-0.13589917339259783,-0.18735571971763565,-0.06500926800034934,-0.0009902897665666766,0.030326225598005095,007570
32,서흥,2016,Q4,헬스케어,-0.17877250932823466,0.26973925254871434,0.07425742574257432,0.02841416880773795,0.030696192064319616,-0.01748674462176114,0.05223212943933686,-0.04941481079204429,008490
32,광동제약,2016,Q4,헬스케어,-0.0900739170257911,-0.690831244927651,0.07425742574257432,0.027413374712976335,0.009268426738030522,-0.046503280391291035,-0.007698182104285967,-0.04471522932080928,009290
32,한국전력,2016,Q4,생활소비재,-0.09982619946331711,-1.1050344391970743,0.07425742574257432,-0.012368747252366696,-0.0032183677988339987,0.08150989392638475,0.004745829788893374,-0.1303947848014619,015760
32,KT&G,2016,Q4,생활소비재,-0.18682754603796783,0.5958939669546901,0.07425742574257432,0.031210015429439908,0.3948981267355227,0.4586776369980121,0.032014009805027,0.029667874939654428,033780
32,무학,2016,Q4,생활소비재,-0.1610136296638855,-0.8014994272331131,0.07425742574257432,-0.5973862999826256,0.014050751330804356,0.157931290701266,0.0407633943235437,-0.044411175558610044,033920
32,한국가스공사,2016,Q4,생활소비재,-0.08167581703302781,21.39814288846448,0.07425742574257432,0.022629435194435166,-0.20351273367802392,0.02924640191796879,-0.011484497835075658,0.017709626698220356,036460
32,팜스코,2016,Q4,생활소비재,-0.056758347454124905,-1.2763509495718819,0.07425742574257432,-0.4487709583962175,-0.026788754910775814,-0.06982870685376008,0.006434146787518635,-0.05020742474204881,036580
32,동원F&B,2016,Q4,생활소비재,0.012064274627888005,-1.1094674575897598,0.07425742574257432,-0.7126518614176984,0.08865735222018567,0.9728244127695747,-0.004594730123672397,0.0989024494119185,049770
32,LG생활건강,2016,Q4,생활소비재,-0.14670661495958995,-0.5398403307778363,0.07425742574257432,-0.045978396945784206,0.03788268562431463,-0.05331742114890747,0.03966630321248821,0.11507100709921253,051900
32,대웅제약,2016,Q4,헬스케어,-0.052516061062766045,0.6901637643201044,0.07425742574257432,-0.02005239678828985,0.04928001348134048,0.44603446276908953,0.0702568437806188,0.08004819637260743,069620
32,에이블씨엔씨,2016,Q4,생활소비재,0.13080745708407376,-7.91010346602158,0.07425742574257432,-0.3009623166335258,0.07590005991059412,0.4782699550207383,-0.016892946222105354,0.13429772545505658,078520
32,아모레퍼시픽,2016,Q4,생활소비재,-0.33883019855786173,-0.18446038688183708,0.07425742574257432,-0.2655681548203288,0.025394066939844473,0.04974280515872209,0.07692301559103587,0.16589264307931617,090430
32,CJ제일제당,2016,Q4,생활소비재,-0.1466937667737538,-0.9076529682478065,0.07425742574257432,-0.041056280407495316,0.006632761320590985,0.4167938924345258,0.07689402240499743,-0.05189363471174286,097950
32,락앤락,2016,Q4,생활소비재,-0.097978548455144,-0.8921897174637262,0.07425742574257432,0.4549989800756187,0.009979840631697323,0.09455656389405709,0.03509866835319908,-0.0750493671288299,115390
32,한미약품,2016,Q4,헬스케어,-0.3288709999347528,7.055552299138949,0.07425742574257432,0.6615877111283097,-0.2720612627820843,0.002415616754143146,0.04191459904427375,0.22556129134254177,128940
32,이마트,2016,Q4,생활소비재,0.001773946808808033,-0.8322675326332916,0.07425742574257432,-0.01615412461693566,0.012147781817614334,-4.633001677101234e-05,0.02012291803356714,0.03623838776016725,139480
32,삼양사,2016,Q4,생활소비재,-0.2081990990132944,-1.078302384322869,0.07425742574257432,-0.11484695380293175,-0.11325871597509796,0.12573278687751444,-0.03617865082460592,-0.04819484205349735,145990
32,한국콜마,2016,Q4,생활소비재,-0.164350161287377,0.6156989550832808,0.07425742574257432,-0.33149875397187234,0.10336359231164782,0.10518070909254562,0.13788343708507478,0.08648838776016723,161890
32,동아에스티,2016,Q4,헬스케어,-0.15258150747025187,0.1643917229132308,0.07425742574257432,0.015413104460792137,0.058898200702318215,0.11862558930254274,0.038053948809881,-0.011747162235888509,170900
32,종근당,2016,Q4,헬스케어,-0.0911545614360885,-0.12479702114894986,0.07425742574257432,-0.32127891843770817,0.4426377601475724,0.17640619503836397,-0.011887856434767974,0.0750055499277125,185750
32,코스맥스,2016,Q4,생활소비재,-0.038787551117069954,0.7132945013709246,0.07425742574257432,-0.01480444289703009,0.2268855201336517,-0.08190818308760706,0.08723822845767848,-0.09780248980519052,192820
