,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
1,하이트진로,2024,Q3,생활소비재,0.06823672954739804,-0.0866808112952705,-0.05674568795778523,-0.04871650070662881,0.20229345615574257,0.02669055799099107,0.05381225309641047,-0.09038091063838459,000080
1,유한양행,2024,Q3,헬스케어,0.5302977539193272,0.27259044526318665,-0.05674568795778523,0.06624320322990718,0.012573441226012338,-0.09838954993497584,-0.009167616294256886,-0.07720671896762361,000100
1,일동제약,2024,Q3,헬스케어,-0.0836245273219364,-1.1437246559662149,-0.05674568795778523,2.49232193818955,31.716919744434747,-0.3401688075211212,0.036023064520981585,-0.20398249218684314,000230
1,동아쏘시오홀딩스,2024,Q3,헬스케어,0.10673495881254522,-2.984539108470846,-0.05674568795778523,-0.00378197968592342,0.028743215831971147,-0.07783856964585922,0.00404058227454418,-0.23453288397382438,000640
1,CJ,2024,Q3,생활소비재,-0.059163245803340925,-0.9818128892658755,-0.05674568795778523,-0.02617929554325016,0.0015706634165100208,0.01601922912939613,-6.314511009308799e-05,0.2627874954263843,001040
1,대상,2024,Q3,생활소비재,-0.09678073320051425,0.7751119689181638,-0.05674568795778523,0.001712445881012048,0.038105239924037804,-0.06747403908439165,0.010197360753959162,0.20304523791053117,001680
1,오리온,2024,Q3,생활소비재,0.12731873388248122,2.5384920257752914,-0.05674568795778523,0.003328223742850245,-0.005184301363212018,0.053437859233810725,0.0009271792326763784,-0.12474259231334706,001800
1,아모레G,2024,Q3,생활소비재,0.0063917608834866135,-0.027274925447010268,-0.05674568795778523,0.6141843204715436,0.0014327920366696834,-0.3565726404633178,0.01158448294716008,-0.09334782864194635,002790
1,부광약품,2024,Q3,헬스케어,-0.09209426705591194,-2.5578628588532206,-0.05674568795778523,0.008559537192190048,0.023083076046027662,-9.68762697549641e-05,0.007666479311446706,-0.04565820476570984,003000
1,영진약품,2024,Q3,헬스케어,-0.06584683970613461,-0.760715876097941,-0.05674568795778523,0.027070168824064877,0.02509342349523558,-0.006367677107354308,0.04908647047282,-0.1258934633327838,003520
1,남양유업,2024,Q3,생활소비재,0.4641145683163189,-1.0772622864599766,-0.05674568795778523,-0.0647405051450548,-0.03314283757212089,-0.10129575391224821,-0.02552863097825131,0.0,003920
1,농심,2024,Q3,생활소비재,-0.07293287864881526,-0.11224855354018615,-0.05674568795778523,1.4156469687842432,0.008694587413839994,-0.07803609557828062,-0.0029845761151229278,0.04113043818926176,004370
1,빙그레,2024,Q3,생활소비재,-0.11972007385289135,0.3922637148824155,-0.05674568795778523,-0.07005627763353373,0.7356300022509192,0.07759926760605129,0.049621294465573174,0.45924619934520927,005180
1,롯데칠성,2024,Q3,생활소비재,-0.12846413187448424,1.0720049612787723,-0.05674568795778523,-0.05690666951576495,0.023116925610270123,0.001419195010532226,0.0076770502275478325,-0.06301574313110829,005300
1,현대그린푸드,2024,Q3,생활소비재,0.18270638957002555,-0.936838071498357,-0.05674568795778523,-0.094421526820062,-0.0023079607644305167,-0.06451776048660329,-0.029147838681844784,0.05270023692154836,005440
1,삼립식품,2024,Q3,생활소비재,-0.032944255213092855,-0.6856009898661357,-0.05674568795778523,-0.046284003700138854,0.024647845358544362,-0.14341133868425104,0.009604183981813952,0.08493895810072279,005610
1,크라운제과,2024,Q3,생활소비재,-0.007127261749040575,0.14462359062794072,-0.05674568795778523,0.014296401444082285,-0.003933086332755575,0.019171532689275184,-0.00046282003680131467,-0.08419982794982804,005740
1,녹십자,2024,Q3,헬스케어,0.04124822995500206,4.650367060347576,-0.05674568795778523,0.0009528555059867827,0.03269597688889214,0.0730194639657673,-0.007853375039023502,-0.15797906405163326,006280
1,GS리테일,2024,Q3,생활소비재,0.08145056787194851,-1.3972923276234739,-0.05674568795778523,0.005346152284403827,-0.0210034291048935,-0.048572254360067735,-0.006750472003008601,-0.18960436985019197,007070
1,오뚜기,2024,Q3,생활소비재,0.03902453230191315,0.18424305662740137,-0.05674568795778523,-0.02640373454737477,0.015388526571929795,0.000880858394758155,0.00202483860901026,-0.04256229881229883,007310
1,일양약품,2024,Q3,헬스케어,-0.10442076528020697,4.462819950094234,-0.05674568795778523,0.40987328205044005,0.11334299168733297,0.08724986437820914,0.053154458081108524,-0.1394667832167833,007570
1,서흥,2024,Q3,헬스케어,-0.11364233772798789,0.5147948347310454,-0.05674568795778523,99.12050876458018,0.01838010243535959,-0.31977776929194324,-0.0056011484433596825,-0.01841855113717534,008490
1,광동제약,2024,Q3,헬스케어,-0.01670221699653235,-0.7074566154214952,-0.05674568795778523,0.006602295845326234,0.0003350794641454602,0.1162224600557904,0.057382676373625596,-0.05928031072439577,009290
1,한국전력,2024,Q3,생활소비재,0.2649357861519537,1.0449302083056877,-0.05674568795778523,0.04843302749028422,-0.6142838510465987,0.0021741615784551804,0.004410713010378986,-0.10036977220997267,015760
1,KT&G,2024,Q3,생활소비재,0.31822761978690717,-0.5121183995986454,-0.05674568795778523,-0.15081631318525623,0.03198652755667242,0.13898536321087263,-0.01992698450305308,-0.3040799139884506,033780
1,무학,2024,Q3,생활소비재,0.06045197120200148,-0.6041686770690737,-0.05674568795778523,-0.7223961603960414,0.0048639523775722004,0.24549463919538494,0.29849300957835023,0.04132659007659005,033920
1,한국가스공사,2024,Q3,생활소비재,-0.027917800186637837,2.3183062895322615,-0.05674568795778523,-0.023906555390554862,0.050734776341274435,-0.07258084551686217,-0.009452534665316925,-0.20923502173502176,036460
1,팜스코,2024,Q3,생활소비재,-0.08207382290383906,-14.0180585989359,-0.05674568795778523,0.21494601259600277,0.17332951679709452,0.051115367523635324,0.01931958395144373,0.004793129953240036,036580
1,동원F&B,2024,Q3,생활소비재,-0.02768518294209326,2.7164196568297605,-0.05674568795778523,-0.4407849796925294,0.7928444950552618,0.01572281751746707,-0.028383337243866102,0.008644421260993278,049770
1,LG생활건강,2024,Q3,생활소비재,0.11555424328540564,-0.16995794015915522,-0.05674568795778523,-0.029978898943636034,0.01361743504889179,0.042610963345296904,-0.0033895639835368474,-0.0760206560810791,051900
1,대웅제약,2024,Q3,헬스케어,0.18916351023857117,-0.13595953161847085,-0.05674568795778523,0.23781378637835027,0.048523685248212045,-0.15214303929817086,0.03253321839056911,-0.20194085745879306,069620
1,에이블씨엔씨,2024,Q3,생활소비재,-0.10314156663570528,1.0005260881070588,-0.05674568795778523,-0.06558642173229046,0.027731473450230082,-0.29486852092661475,-0.016268552529006053,0.011524257892849443,078520
1,아모레퍼시픽,2024,Q3,생활소비재,0.06697085514344364,-0.7287614835326257,-0.05674568795778523,-0.05082441727896636,0.004976305147825322,-0.043703000719201746,-0.006607775275192296,-0.035625561652958965,090430
1,CJ제일제당,2024,Q3,생활소비재,-0.23168930144823155,-0.861510176058612,-0.05674568795778523,-0.020051941624939063,0.0044165992861144865,-0.16885493125848905,-0.0025128070931483837,-0.05181485181485187,097950
1,락앤락,2024,Q3,생활소비재,0.10791288764404999,-4.241814178832835,-0.05674568795778523,-0.07229460052137404,0.041370298726210786,0.059734839568863496,-0.2543859567822643,-0.09761508652637695,115390
1,한미약품,2024,Q3,헬스케어,0.21547402246704772,-0.4225405972250941,-0.05674568795778523,0.3991443684512459,0.04428564684762493,-0.0683964248324147,-0.001435483192919973,-0.30605436230436234,128940
1,이마트,2024,Q3,생활소비재,0.048651835992118864,-3.1915505233388797,-0.05674568795778523,-0.1060503528999247,0.022458285780275533,0.16460612789460738,0.0014400877203899487,0.32766902466134545,139480
1,삼양사,2024,Q3,생활소비재,0.13289523792312677,-0.17813377202072012,-0.05674568795778523,0.008560000009077084,0.04810138999087621,-0.10079997970000809,0.014066575157310135,-0.13094026392455707,145990
1,한국콜마,2024,Q3,생활소비재,0.005590776634040895,-0.31056579175404886,-0.05674568795778523,-0.010125084570144383,0.07472207175570378,-0.12282267290653481,-0.0002785297583133284,0.09384432057304397,161890
1,동아에스티,2024,Q3,헬스케어,0.11852063188702255,-0.8445491190548632,-0.05674568795778523,0.17999952351395687,0.007508408077628204,-0.2969632617336878,0.005422370467724313,-0.4241662321269875,170900
1,종근당,2024,Q3,헬스케어,-0.04205449869618158,-0.2690293887698467,-0.05674568795778523,1.0251548407795874,0.03413176623655456,-0.2292527690756644,0.007855636926517473,-0.2286742086199372,185750
1,코스맥스,2024,Q3,생활소비재,0.23282755686744405,-0.5602872605501378,-0.05674568795778523,0.06467565723080759,0.17903140117042415,-0.20277745972291983,0.002574518957524363,0.29717806945529723,192820
