,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,국제유가 변화율,비유동부채 변화율,이익잉여금 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
27,하이트진로,2018,Q1,생활소비재,-0.04948171985198782,2.562316994449643,0.08575762500677153,0.43119421570573335,-0.17417891544136044,-0.2220574739411194,-0.006427551945900167,-0.08982263492396855,000080
27,유한양행,2018,Q1,헬스케어,0.04101083704832133,0.5091124110012684,0.08575762500677153,0.15290000772492962,0.020100821409697378,0.1658840027425248,-0.003840407717576988,0.06181745260227466,000100
27,일동제약,2018,Q1,헬스케어,-0.0034007412722550645,-3.168248830000466,0.08575762500677153,0.011749495694306722,0.010536696927416767,0.11955139130338144,0.0019227963395513914,0.0011942483959284655,000230
27,동아쏘시오홀딩스,2018,Q1,헬스케어,-0.12669692296768342,-38.1620091843105,0.08575762500677153,-0.008811955378516645,0.02373212310077366,0.03767227997144107,0.01858373644142297,-0.060745958449324094,000640
27,CJ,2018,Q1,생활소비재,0.06456432208947764,-1.665770586400051,0.08575762500677153,0.2198254107251465,-0.019818424766712694,0.2672515575443688,-0.03821583594984923,-0.07695835042899499,001040
27,대상,2018,Q1,생활소비재,0.02797127356775445,-6.997180527421078,0.08575762500677153,-0.19748671965179532,0.015370072491683429,0.1291922151265399,-0.0025025979558674916,-0.0001030087557442605,001680
27,오리온,2018,Q1,생활소비재,-0.10431789820217621,-58.94208828248153,0.08575762500677153,0.9084235137684953,-0.9926994593784183,6.393965883260188,-0.0005003488068403561,-0.02112350920796012,001800
27,아모레G,2018,Q1,생활소비재,-0.1360954223272263,3.7569082508566494,0.08575762500677153,-0.000744620215749503,0.0141200532035346,7.912938383986498,0.012505046940913589,-0.15131130972098725,002790
27,부광약품,2018,Q1,헬스케어,0.09088692464583024,0.12278194312648427,0.08575762500677153,0.32812450026785345,-0.018838895094074326,0.0493931878166507,0.026912311927950405,-0.08952205849758871,003000
27,영진약품,2018,Q1,헬스케어,0.025803151741293075,-1.3202261946690557,0.08575762500677153,-0.030145774675137682,0.019365657972167938,-0.08491964744347646,-0.018544978353534525,-0.05026423737245739,003520
