code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
047040,대우건설,건설,2015,Q4,2016-03-30,"6,461,371,422,977","3,189,397,114,852","9,650,768,537,829","4,458,114,581,284","2,408,082,011,221","6,866,196,592,505","416,022,269,926","2,784,571,945,324",9877475175386,334561266376,175314894459,146232049048,146232049048,,
047040,대우건설,건설,2016,Q1,2016-05-16,"6,702,420,270,963","3,250,725,796,577","9,953,146,067,540","4,833,257,502,778","2,372,643,971,610","7,205,901,474,388","397,254,823,057","2,747,244,593,152",2550336537130,62566663782,-9911196820,-18461089838,-18461089838,,
047040,대우건설,건설,2016,Q2,2016-08-16,"6,433,720,519,439","3,265,528,445,242","9,699,248,964,681","4,956,691,266,912","2,012,165,464,802","6,968,856,731,714","440,072,509,609","2,730,392,232,967",2995955188371,105689681534,52544911288,43068322954,43068322954,,
047040,대우건설,건설,2016,Q3,2016-11-14,"6,174,977,830,131","3,361,828,705,055","9,536,806,535,186","4,911,353,947,081","1,946,161,727,171","6,857,515,674,252","470,611,358,397","2,679,290,860,934",2781201467608,97946131553,36646289991,30886328792,30886328792,,
047040,대우건설,건설,2016,Q4,2017-03-31,"5,849,181,724,058","3,518,131,115,803","9,367,312,839,861","6,081,130,613,010","1,272,289,783,876","7,353,420,396,886","-368,482,876,784","2,013,892,442,975",2637122503362,-732280466078,-1081293338953,-817499521405,-817499521405,,
047040,대우건설,건설,2017,Q1,2017-05-15,"5,903,576,838,591","3,448,230,989,400","9,351,807,827,991","5,846,451,125,750","1,315,408,811,376","7,161,859,937,126","-167,334,009,971","2,189,947,890,865",2600036760755,221190781569,232320682971,201682773227,201682773227,,
047040,대우건설,건설,2017,Q2,2017-08-14,"5,734,560,635,204","3,509,988,226,307","9,244,548,861,511","5,609,059,000,415","1,292,594,651,502","6,901,653,651,917","-18,951,865,990","2,342,895,209,594",3068876939374,247572131501,201932752972,148742597262,148742597262,,
047040,대우건설,건설,2017,Q3,2017-11-14,"5,437,968,202,315","3,485,686,755,100","8,923,654,957,415","5,389,381,813,616","1,142,121,157,823","6,531,502,971,439","29,978,026,618","2,392,151,985,976",2843293547778,55492313735,57548872566,42267589784,42267589784,"2,078,113,190,000",
047040,대우건설,건설,2017,Q4,2018-04-02,"4,792,722,915,193","3,454,978,064,644","8,247,700,979,837","4,984,844,720,813","1,047,739,062,259","6,032,583,783,072","-133,943,380,540","2,215,117,196,765",2819848647880,-167325401333,-222226550318,-169898995791,-169898995791,"2,078,113,190,000",
047040,대우건설,건설,2018,Q1,2018-05-15,"5,348,709,119,999","3,465,290,902,845","8,814,000,022,844","5,455,489,220,185","1,275,377,236,950","6,730,866,457,135","-240,250,673,013","2,083,133,565,709",2554512026593,168242161345,138242208590,103272110867,103272110867,"2,078,113,190,000",
047040,대우건설,건설,2018,Q2,2018-08-14,"5,632,401,439,971","3,447,610,006,872","9,080,011,446,843","5,301,029,179,016","1,622,509,654,698","6,923,538,833,714","-176,706,420,150","2,156,472,613,129",2851532708686,138632118322,87405731537,66966416294,66966416294,"2,078,113,190,000",
047040,대우건설,건설,2018,Q3,2018-11-14,"5,170,048,396,844","3,450,469,237,801","8,620,517,634,645","4,802,917,258,963","1,607,138,583,018","6,410,055,841,981","-118,101,671,330","2,210,461,792,664",2626375475471,178893339426,133903999988,58464874626,58464874626,"2,078,113,190,000",
047040,대우건설,건설,2018,Q4,2019-04-01,"4,649,787,263,125","3,487,987,049,356","8,137,774,312,481","4,554,288,160,200","1,381,763,024,323","5,936,051,184,523","-105,223,162,295","2,201,723,127,958",2172254410439,83722036885,5300840420,18927396850,18927396850,"2,078,113,190,000",
047040,대우건설,건설,2019,Q1,2019-05-15,"5,646,709,666,230","3,501,742,406,537","9,148,452,072,767","4,808,433,963,790","2,078,435,666,763","6,886,869,630,553","-51,655,951,568","2,261,582,442,214",1933251297778,86336625575,75727767167,53747605410,53747605410,"2,078,113,190,000",
047040,대우건설,건설,2019,Q2,2019-08-14,"5,490,728,857,009","3,663,337,526,734","9,154,066,383,743","4,515,253,154,268","2,320,627,864,613","6,835,881,018,881","-1,858,015,505","2,318,185,364,862",2136256279302,76915657299,68777376347,49956277286,49956277286,"2,078,113,190,000",
047040,대우건설,건설,2019,Q3,2019-11-14,"5,162,981,402,901","3,531,279,047,800","8,694,260,450,701","4,318,497,105,426","1,999,953,563,670","6,318,450,669,096","40,680,711,309","2,375,809,781,605",1945705540093,86003888567,56529787455,42774204742,42774204742,"2,078,113,190,000",
047040,대우건설,건설,2019,Q4,2020-03-30,"5,354,031,501,271","3,380,441,523,952","8,734,473,025,223","4,631,807,219,692","1,927,888,566,582","6,559,695,786,274","-103,050,115,460","2,174,777,238,949",2076725437194,-93103180171,-166535951146,-138698133916,-138698133916,"2,078,113,190,000",
047040,대우건설,건설,2020,Q1,2020-05-15,"5,649,731,070,848","3,441,334,029,113","9,091,065,099,961","5,185,221,973,161","1,641,536,930,613","6,826,758,903,774","-45,139,120,864","2,264,306,196,187",1931518113653,118483764587,72829635072,57958541170,57958541170,"2,078,113,190,000",
047040,대우건설,건설,2020,Q2,2020-08-14,"5,364,151,430,500","3,333,762,124,653","8,697,913,555,153","4,816,565,254,475","1,571,995,291,820","6,388,560,546,295","9,254,812,589","2,309,353,008,858",1883550047823,76183787314,69633138137,54387040703,54387040703,"2,078,113,190,000",
047040,대우건설,건설,2020,Q3,2020-11-16,"5,703,379,883,462","3,387,473,925,170","9,090,853,808,632","4,907,179,915,726","1,824,878,779,989","6,732,058,695,715","70,455,513,433","2,358,795,112,917",1843011294759,99141726870,68500767742,61274289633,61274289633,"2,078,113,190,000",
047040,대우건설,건설,2020,Q4,2021-03-18,"5,165,732,282,059","3,233,536,854,789","8,399,269,136,848","4,557,268,656,013","1,471,845,465,566","6,029,114,121,579","109,194,685,040","2,370,155,015,269",1979176464656,83277982270,1053261772,3286674666,3286674666,"2,078,113,190,000",
047040,대우건설,건설,2021,Q1,2021-05-17,"5,792,827,623,555","3,155,285,316,280","8,948,112,939,835","4,786,531,912,810","1,628,056,515,858","6,414,588,428,668","263,652,261,737","2,533,524,511,167",1866179349332,217871327504,203857452050,154762016328,154762016328,"2,078,113,190,000",
047040,대우건설,건설,2021,Q2,2021-08-17,"6,049,969,135,851","3,199,612,679,940","9,249,581,815,791","4,644,771,268,732","1,995,754,590,841","6,640,525,859,573","346,346,256,593","2,609,055,956,218",1975185669051,103873344789,105490190989,82963482558,82963482558,"2,078,113,190,000",
