,name,year,quarter,sector,Relative Return,영업이익 변화율,소비자물가지수 변화율,비유동부채 변화율,비유동자산 변화율,부채총계 변화율,유동부채 변화율,Label,Code
34,한화,2016,Q2,에너지_화학,-0.11963789620488255,0.05351073597396949,-0.027027232119385514,-0.13896463459713082,0.01130099412211294,-0.006856082886492754,0.09374383368943229,-0.008169161058828388,000880
34,한국쉘석유,2016,Q2,에너지_화학,-0.08564949341191254,0.08470084590711235,-0.027027232119385514,-0.07994066253480414,0.003334151093087545,-0.49114410536161,-0.4951803458295334,-0.00914302308301864,002960
34,태광산업,2016,Q2,에너지_화학,-0.06198293431178346,-3.843180230566171,-0.027027232119385514,0.011530969475506136,0.006336536549250704,0.07170480614733665,0.09635047438306832,0.003052012134175792,003240
34,삼성정밀화학,2016,Q2,에너지_화학,-0.05296271180271714,-2.174724758684227,-0.027027232119385514,0.0005684683359967746,-0.020078648497515394,0.00363933164911856,0.010696195655837348,-0.16505417548574225,004000
34,효성,2016,Q2,에너지_화학,0.1534777984746975,0.43435460460787234,-0.027027232119385514,0.053961787663831196,-0.011682974239716204,-0.048970911140585605,-0.10289891402067586,0.008662089460464695,004800
34,SK케미칼,2016,Q2,에너지_화학,-0.15460176219070887,0.3264385470433404,-0.027027232119385514,-0.014263080282585605,0.017655697616079324,-0.08956709111457506,-0.17388363423843844,-0.12294333711072915,006120
34,대한유화,2016,Q2,에너지_화학,-0.05071435023551498,0.2669870103634342,-0.027027232119385514,-0.30273460574846656,0.026644096691498698,-0.11483530561273991,0.0243123007752839,-0.12593169363574927,006650
34,국도화학,2016,Q2,에너지_화학,-0.1222520140915675,-0.43389292465933493,-0.027027232119385514,0.5317996669312401,-0.04807967601038565,-0.052181855112757525,-0.14058225799836788,-0.040211982271602,007690
34,한화케미칼,2016,Q2,에너지_화학,0.02973855793924371,0.9359119861473901,-0.027027232119385514,-0.056816699825072536,-0.0008090778146908617,-0.036029762792166964,-0.007864907030564972,-0.07329964740484654,009830
34,OCI,2016,Q2,에너지_화학,-0.21887881235146914,3.4556025053435624,-0.027027232119385514,-0.07993106927714266,0.00763510478199092,-0.06359646236215244,-0.04312617111338557,-0.08019995721843763,010060
34,S-Oil,2016,Q2,에너지_화학,-0.170820468687368,0.3030983887890297,-0.027027232119385514,0.1587246338352455,0.008563127728433262,0.07347042568996853,0.020480316143733246,0.13137804526155245,010950
34,롯데케미칼,2016,Q2,에너지_화학,-0.0007790827229420955,0.26370199976845843,-0.027027232119385514,0.7460121814568945,0.36029312378141487,0.37836911176258936,0.029707007808861485,0.03567162649136499,011170
34,금호석유,2016,Q2,에너지_화학,-0.11187737889313507,0.08878573558772396,-0.027027232119385514,-0.009182690562038909,0.0009248915185331441,0.013462307094410653,0.021973028988576004,0.178539035203508,011780
34,SKC,2016,Q2,에너지_화학,-0.025663861228004493,-0.13126885659328913,-0.027027232119385514,-0.012999924642301042,0.00035879938470162465,-0.05403629801804677,-0.15708756220023468,-0.012310610291791764,011790
34,한솔케미칼,2016,Q2,에너지_화학,0.13034264519103736,0.10397383277698813,-0.027027232119385514,-0.2665463438785507,0.10544461703961483,0.05179148978500736,0.5775383478530831,-0.023393262799784063,014680
34,동원시스템즈,2016,Q2,에너지_화학,-0.21127548913522995,0.15548950539490658,-0.027027232119385514,0.008465758521924105,-0.03870026104049629,-0.10971682855771547,0.008465758521923883,0.04719676204808745,014820
34,유니드,2016,Q2,에너지_화학,-0.10289678248751447,0.24448289365522435,-0.027027232119385514,-0.034328421866639314,0.0530427783918308,-0.08239591761183251,-0.09136029381502331,0.05530676296054313,014830
34,남해화학,2016,Q2,에너지_화학,-0.19072252225831157,1.2532364719762512,-0.027027232119385514,-0.4241158726520925,0.005460385191027761,-0.012712051334322183,0.00042855362775306993,-0.07088510526180938,025860
34,LG화학,2016,Q2,에너지_화학,-0.12090195646609972,0.2809803331902381,-0.027027232119385514,0.05825440039324681,0.08190416013984603,-0.07847169262155995,-0.08607452811815752,-0.08704468603024589,051910
34,휴켐스,2016,Q2,에너지_화학,-0.10972454285726468,1.126382451215696,-0.027027232119385514,0.0022666158922637347,0.013420452634181679,-0.0218846050124053,-0.043492385549032786,0.20940753308036575,069260
34,GS,2016,Q2,에너지_화학,-0.09565084039467116,-0.37368574766355145,-0.027027232119385514,-0.0003742552972355595,0.012405108040069335,-0.08811743518437753,-0.2141263475860632,0.10081430080733725,078930
34,휴비스,2016,Q2,에너지_화학,-0.06467510863276547,-0.664189658020091,-0.027027232119385514,-0.004975039352398181,0.009252840545259655,0.02544123348224936,0.04050517272236309,-0.05072403428346787,079980
34,후성,2016,Q2,에너지_화학,0.24314517993116536,0.10835311804794956,-0.027027232119385514,0.054766271612127104,0.0046112075419328935,0.038005188101177145,0.017414905258828606,-0.06880889913750857,093370
34,SK이노베이션,2016,Q2,에너지_화학,-0.07386682293133817,-1.140132545656281,-0.027027232119385514,-0.04062762772809847,-0.011230145434151795,-0.2635516818820327,-0.7179908910649249,0.051667529023881956,096770
34,코오롱인더,2016,Q2,에너지_화학,0.16355182504650534,-0.20361874896605803,-0.027027232119385514,-0.19068578928220326,0.018748059776146242,-0.009800781397112601,0.11455544272846607,-0.1350028536819947,120110
