,name,year,quarter,sector,Relative Return,Relative Return,비유동자산 변화율,이익잉여금 변화율,비유동부채 변화율,매출액 변화율,영업이익 변화율,Label,Code
28,경방,2017,Q4,경기소비재,0.041282164991423786,0.041282164991423786,-0.008554386387983448,0.007085829103448571,-0.3759510680186986,0.12529910569560387,0.5369004739430936,0.0378657636253889,000050
28,하이트진로,2017,Q4,생활소비재,-0.07153284189618661,-0.07153284189618661,-0.0030302297680568913,-0.05718061831079546,-0.08452672996428379,-0.1441622781027092,-0.5259286216095589,-0.04948171985198782,000080
28,유한양행,2017,Q4,헬스케어,0.15012014823915726,0.15012014823915726,0.053591973447191465,0.013979990716814994,0.3398856170113609,-0.008581169951999645,-0.2812433793355287,0.04101083704832133,000100
28,CJ대한통운,2017,Q4,산업재,-0.041479917630222414,-0.041479917630222414,0.0495674409000626,0.0252815088736027,-0.0059897860768090005,0.007952262938571764,-0.2752392838065062,0.2566929321227336,000120
28,두산,2017,Q4,산업재,-0.12720228105803708,-0.12720228105803708,-0.006196657855485177,-0.01332018595875295,-0.020822373418038498,0.1620321001701599,0.39321891349362703,0.11144460111392289,000150
28,대림산업,2017,Q4,건설,-0.11154265413313096,-0.11154265413313096,-0.03837015190205961,-0.03503274311522209,-0.08484241986593799,-0.041606055463758285,-1.0886000053583318,0.2129153988623319,000210
28,일동제약,2017,Q4,헬스케어,0.006155543183324279,0.006155543183324279,0.008095497484755354,-0.017448165318753928,-0.04635871514411172,-0.03408443177844611,0.0019696597348961564,-0.0034007412722550645,000230
28,한국타이어월드와이드,2017,Q4,경기소비재,0.001746463831453167,0.001746463831453167,0.1730526829917174,0.011315764406915507,-0.12000700719572088,-0.041411184780177246,-0.5902324205676366,-0.012265028214992585,000240
28,기아차,2017,Q4,경기소비재,-0.07666297878411757,-0.07666297878411757,0.0009893827140705636,-0.032633011603588225,0.20295803633614184,-0.09677976547105482,-1.5119067884421813,0.08011154772467985,000270
28,조선내화,2017,Q4,철강_소재,0.017869906518189704,0.017869906518189704,-0.037501053475453516,-0.03240712164204507,-0.40333146511995954,-0.3173780088069069,-5.08741274734501,0.007037621851439391,000480
28,동아쏘시오홀딩스,2017,Q4,헬스케어,0.0943149267201811,0.0943149267201811,0.005994146883658846,-0.0030348315058779107,-0.02365177323328671,-0.4678000029086342,-1.0249233216773543,-0.12669692296768342,000640
28,SK하이닉스,2017,Q4,정보기술,0.03934534420141787,0.03934534420141787,0.04352044640071373,0.12603590948512866,-0.16714173765889118,0.11496335056343177,0.20087626499586153,0.038442663684447834,000660
28,영풍,2017,Q4,철강_소재,-0.05246661892109041,-0.05246661892109041,0.009849262092502364,0.002435228563165248,-0.019716625686511002,0.054214485282229496,-0.08617665029798671,-0.027564313265343393,000670
28,현대건설,2017,Q4,건설,0.20833757687430982,0.20833757687430982,-0.022129381649396596,-0.008224383075027153,-0.029811040101401454,-0.00951180080072589,-0.253185432857401,0.6705387223024034,000720
28,한화,2017,Q4,에너지_화학,0.004338731502128559,0.004338731502128559,-0.0022893918947968217,-0.02002333170114956,0.02443728675459589,0.07885521850344679,-0.46861176002783433,0.06330808721003921,000880
28,CJ,2017,Q4,생활소비재,-0.14833598925198915,-0.14833598925198915,0.0005426634733078917,0.004043668339337225,-0.34741853558148783,1.0266868513488867,-0.04129277746012028,0.06456432208947764,001040
28,LG상사,2017,Q4,산업재,-0.011568343910626756,-0.011568343910626756,-0.03658325896205772,-0.014001394052248983,-0.08857160672382924,-0.033738413134798195,-1.6586289812390946,0.11946540445227934,001120
28,동국제강,2017,Q4,철강_소재,-0.0005269813131925025,-0.0005269813131925025,-0.021753692702076277,0.006352793246475752,-0.01218061531038972,-0.03453867881574213,-0.29835332248834456,0.08776384366769185,001230
28,세아베스틸,2017,Q4,철강_소재,-0.10925485369160348,-0.10925485369160348,-0.005993208347597645,0.010930510885672762,-0.014960123106251166,-0.024682704292828705,-0.4313647976160734,0.05553319362687495,001430
28,대상,2017,Q4,생활소비재,0.12800909009407943,0.12800909009407943,0.006247545486386175,-0.007328889159956775,-0.03258289644425971,-0.1495729973994836,-0.6762672890457226,0.02797127356775445,001680
28,SK네트웍스,2017,Q4,경기소비재,-0.037047728087738756,-0.037047728087738756,929650.0880939381,972030.8936906887,988425.4845359089,1269899.733075499,1505745.4705142789,-0.07950933387604228,001740
