,name,year,quarter,sector,Relative Return,Relative Return,비유동자산 변화율,이익잉여금 변화율,비유동부채 변화율,매출액 변화율,영업이익 변화율,Label,Code
30,경방,2017,Q2,경기소비재,-0.024001473839351535,-0.024001473839351535,-0.0017199665779809026,0.009733572290422376,0.00047404085122870754,-0.04757106077716022,-0.13623911092137808,-0.12313590234177786,000050
30,하이트진로,2017,Q2,생활소비재,0.06856733350009801,0.06856733350009801,1.7273490862779184e-05,0.058471993297237956,0.0705316149159343,0.19088435899838396,-2.136123171146868,-0.001981459988192033,000080
30,유한양행,2017,Q2,헬스케어,-0.0987697269702833,-0.0987697269702833,0.027134462151341854,0.01663232815133986,0.07087623339446925,0.008967249067626248,-0.29936298745979073,-0.15957438856395717,000100
30,CJ대한통운,2017,Q2,산업재,-0.07002388280293698,-0.07002388280293698,0.009155256454576488,0.03959938466857915,0.1896338452058668,0.053139564139281115,0.3573915073470797,-0.18818800596954915,000120
30,두산,2017,Q2,산업재,0.27590082802195737,0.27590082802195737,0.033209887626210355,0.028523829431936765,0.08522753485624879,0.039511687599190104,-0.5130205440367384,-0.0906428996630934,000150
30,대림산업,2017,Q2,건설,0.06358837528771155,0.06358837528771155,0.037620731154822895,0.0009652623904323754,0.1381359229481698,0.25572269797940983,0.7548838990648417,-0.11560459519957578,000210
30,일동제약,2017,Q2,헬스케어,-0.2359797441310619,-0.2359797441310619,0.0023395789164719627,0.007607184940968237,0.01818234042057143,-0.08039067618724183,-0.5912848460729379,-0.08256152990791404,000230
30,한국타이어월드와이드,2017,Q2,경기소비재,-0.009205310769807169,-0.009205310769807169,0.005435864081166919,0.009526437214822048,0.004379626597639463,-0.38324798520515313,-0.6157866282795889,-0.15109247683773183,000240
30,기아차,2017,Q2,경기소비재,-0.049617912195515916,-0.049617912195515916,-0.0006700338083300839,-0.0036869101365114565,-0.02878564975630904,0.002989566892351192,-0.22035666895353279,-0.07915442086029638,000270
30,조선내화,2017,Q2,철강_소재,-0.02640715550954606,-0.02640715550954606,0.017098159108909883,0.01804364062492314,0.08716981400730228,0.05314659312081371,-0.6827546321711365,-0.11991074077387812,000480
30,동아쏘시오홀딩스,2017,Q2,헬스케어,-0.1727828607768211,-0.1727828607768211,0.0022242550083153567,-0.00799254163365637,-0.026457968880553184,-0.6661235340549894,-1.10712295298769,-0.048003219157301255,000640
30,SK하이닉스,2017,Q2,정보기술,0.09630594026553092,0.09630594026553092,0.08630506203650401,0.139316036342368,0.06836191131084579,0.07442586602069068,0.2560203048406158,0.21014933094345545,000660
30,영풍,2017,Q2,철강_소재,0.29021330345292834,0.29021330345292834,-0.0057357962054817024,9.292807380423262e-05,0.00016850852333916144,0.008289285528745749,-0.9221552174439398,-0.27665695512988575,000670
30,현대건설,2017,Q2,건설,-0.1576694390258916,-0.1576694390258916,-0.010912913880520403,0.020234314661815356,-0.05732587376051723,0.02483817375675601,0.07576430856736582,-0.1900207477224205,000720
30,한화,2017,Q2,에너지_화학,0.1553771826005469,0.1553771826005469,-0.000736115125978043,0.03583184257602867,0.12195346297867804,-0.0037058999238610557,0.33188012769901487,-0.270728296711916,000880
30,CJ,2017,Q2,생활소비재,-0.13370168117654951,-0.13370168117654951,6.742038822782348e-07,0.0031935988091149614,-0.9234042174282954,-0.5853995723223742,-0.836325297712728,0.045448715919286786,001040
30,LG상사,2017,Q2,산업재,-0.10095799557848197,-0.10095799557848197,0.0113795865955999,0.008431165992086154,-0.08555743429261997,-0.13591972098713678,-1.2171829298845502,-0.10129325401356078,001120
30,동국제강,2017,Q2,철강_소재,0.19288809049702133,0.19288809049702133,-0.006460697341196697,0.0137998678092639,0.009916974649029076,0.012552682588715891,0.3200195896291127,-0.28486405848185525,001230
30,세아베스틸,2017,Q2,철강_소재,0.20002730313906575,0.20002730313906575,-0.008449111085726435,0.03662573868956054,-0.012657772114903598,0.10239299637106769,1.0093603902614436,-0.17756082215131305,001430
30,대상,2017,Q2,생활소비재,-0.06228111840310379,-0.06228111840310379,0.03111158702325123,0.02783919423005643,0.011012804249244335,0.001926642825770486,-0.08890308343998543,-0.124502577508572,001680
