Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2015,Q4,BS,유동자산,2015.12.31 현재,"320,136,598,392"
2015,Q4,BS,비유동자산,2015.12.31 현재,"1,374,798,940,073"
2015,Q4,BS,자산총계,2015.12.31 현재,"1,694,935,538,465"
2015,Q4,BS,유동부채,2015.12.31 현재,"5,528,034,365"
2015,Q4,BS,비유동부채,2015.12.31 현재,"40,547,604,656"
2015,Q4,BS,부채총계,2015.12.31 현재,"46,075,639,021"
2015,Q4,BS,이익잉여금,2015.12.31 현재,"1,064,230,922,345"
2015,Q4,BS,자본총계,2015.12.31 현재,"1,648,859,899,444"
2015,Q4,IS,영업이익,2015.01.01 ~ 2015.12.31,39267788715
2015,Q4,IS,법인세차감전 순이익,2015.01.01 ~ 2015.12.31,44627080105
2015,Q4,IS,당기순이익,2015.01.01 ~ 2015.12.31,42538320101
2015,Q4,IS,당기순이익(손실),2015.01.01 ~ 2015.12.31,42538320101
