Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2018,Q1,BS,유동자산,2018.03.31 현재,"866,352,897,204"
2018,Q1,BS,비유동자산,2018.03.31 현재,"1,272,446,231,995"
2018,Q1,BS,자산총계,2018.03.31 현재,"2,138,799,129,199"
2018,Q1,BS,유동부채,2018.03.31 현재,"645,776,682,143"
2018,Q1,BS,비유동부채,2018.03.31 현재,"687,076,133,364"
2018,Q1,BS,부채총계,2018.03.31 현재,"1,332,852,815,507"
2018,Q1,BS,자본금,2018.03.31 현재,"200,000,000,000"
2018,Q1,BS,이익잉여금,2018.03.31 현재,"513,864,793,085"
2018,Q1,BS,자본총계,2018.03.31 현재,"805,946,313,692"
2018,Q1,IS,매출액,2018.01.01 ~ 2018.03.31,863980192388
2018,Q1,IS,영업이익,2018.01.01 ~ 2018.03.31,45582080325
2018,Q1,IS,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,42697922905
2018,Q2,BS,유동자산,2018.06.30 현재,"960,868,871,805"
2018,Q2,BS,비유동자산,2018.06.30 현재,"1,272,069,745,257"
2018,Q2,BS,자산총계,2018.06.30 현재,"2,232,938,617,062"
2018,Q2,BS,유동부채,2018.06.30 현재,"836,713,157,253"
2018,Q2,BS,비유동부채,2018.06.30 현재,"536,504,530,148"
2018,Q2,BS,부채총계,2018.06.30 현재,"1,373,217,687,401"
2018,Q2,BS,자본금,2018.06.30 현재,"200,000,000,000"
2018,Q2,BS,이익잉여금,2018.06.30 현재,"567,639,409,054"
2018,Q2,BS,자본총계,2018.06.30 현재,"859,720,929,661"
2018,Q2,IS,매출액,2018.01.01 ~ 2018.06.30,918642280827
2018,Q2,IS,영업이익,2018.01.01 ~ 2018.06.30,69509179227
2018,Q2,IS,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,65860615607
2018,Q3,BS,유동자산,2018.09.30 현재,"985,285,170,438"
2018,Q3,BS,비유동자산,2018.09.30 현재,"1,282,506,873,609"
2018,Q3,BS,자산총계,2018.09.30 현재,"2,267,792,044,047"
2018,Q3,BS,유동부채,2018.09.30 현재,"827,761,661,629"
2018,Q3,BS,비유동부채,2018.09.30 현재,"539,985,094,811"
2018,Q3,BS,부채총계,2018.09.30 현재,"1,367,746,756,440"
2018,Q3,BS,자본금,2018.09.30 현재,"200,000,000,000"
2018,Q3,BS,이익잉여금,2018.09.30 현재,"607,963,767,000"
2018,Q3,BS,자본총계,2018.09.30 현재,"900,045,287,607"
2018,Q3,IS,매출액,2018.01.01 ~ 2018.09.30,940031517487
2018,Q3,IS,영업이익,2018.01.01 ~ 2018.09.30,62113506673
2018,Q3,IS,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,58654520573
2018,Q4,BS,유동자산,2018.12.31 현재,"1,025,537,172,702"
2018,Q4,BS,비유동자산,2018.12.31 현재,"1,218,661,951,505"
2018,Q4,BS,자산총계,2018.12.31 현재,"2,244,199,124,207"
2018,Q4,BS,유동부채,2018.12.31 현재,"840,959,994,687"
2018,Q4,BS,비유동부채,2018.12.31 현재,"539,936,711,659"
2018,Q4,BS,부채총계,2018.12.31 현재,"1,380,896,706,346"
2018,Q4,BS,자본금,2018.12.31 현재,"200,000,000,000"
2018,Q4,BS,이익잉여금,2018.12.31 현재,"571,220,897,254"
2018,Q4,BS,자본총계,2018.12.31 현재,"863,302,417,861"
2018,Q4,IS,매출액,2018.01.01 ~ 2018.12.31,921286430938
2018,Q4,IS,영업이익,2018.01.01 ~ 2018.12.31,25666063302
2018,Q4,IS,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,-41247476002
