video_id,published_at,view_count
jkwCcu_iH3c,2024-08-07T09:49:07Z,3573
0q7OfTEEyHo,2024-08-07T09:47:25Z,2667
eURTAdPde34,2024-08-07T07:26:28Z,6645
kcqr5O-1l_8,2024-08-07T07:23:58Z,3155
htBtUti2Dow,2024-08-07T07:21:54Z,1460
i15I1P5Lkqc,2024-08-07T07:20:19Z,1626
qL168ekduOo,2024-08-07T06:18:57Z,10450
bQhJ7WqPCL4,2024-08-07T03:10:21Z,1664
SNm0Pgw08J4,2024-08-07T03:06:20Z,5687
MkvESE3ljIQ,2024-08-07T02:23:04Z,3807
vFIrB6uEwvc,2024-08-07T01:16:55Z,6490
moB_0_s44lY,2024-08-06T09:43:16Z,3931
7V63p0QEAHQ,2024-08-06T09:40:48Z,2187
G13HWdiRUdw,2024-08-06T07:59:26Z,6702
GGzao9ETQW8,2024-08-06T07:55:43Z,2577
eVea9dabAlM,2024-08-06T07:54:33Z,1330
jD6yxmPB4cU,2024-08-06T07:49:43Z,1433
O_tfYqzp8ss,2024-08-06T05:31:23Z,11860
CFbOi4xWmXc,2024-08-06T03:15:03Z,1182
4sqo-H9YZdA,2024-08-06T03:09:19Z,2518
hY7RVh9LESU,2024-08-06T03:08:41Z,2561
1j1lJ81H97Y,2024-08-06T01:16:45Z,5798
7o6NA95tVtg,2024-08-06T01:13:44Z,3064
zi1hYxGKiNU,2024-08-06T00:48:47Z,1806
k2AmBnlQc5A,2024-08-05T10:14:59Z,4738
RpssdpKjt_M,2024-08-05T10:13:44Z,2480
bG88bWSd_R4,2024-08-05T08:07:26Z,12503
XGJWCw6vrbY,2024-08-05T08:00:11Z,9122
m3sLJr_YloI,2024-08-05T07:54:50Z,1346
5_lGmQIsos4,2024-08-05T05:41:42Z,23029
ZLUVgBlIO5s,2024-08-05T03:11:40Z,13406
DnZ1BsiRnGw,2024-08-05T03:12:31Z,2191
1AsM15-bOn8,2024-08-05T01:52:11Z,1233
pcXC4GjZm_0,2024-08-05T01:21:35Z,5475
70M6HInlLOw,2024-08-05T00:14:00Z,1048
ZKphBhhbLUQ,2024-08-03T04:40:49Z,1911
TatUztErJ_U,2024-08-03T04:23:31Z,2057
lIYxLLjUhRQ,2024-08-03T04:22:20Z,1758
8sH7tp38H2o,2024-08-03T04:18:22Z,3409
Ou3b3TEYzqE,2024-08-03T02:00:12Z,2785869
UTV0ylgJceU,2024-08-02T10:03:16Z,3384
Lpvmz55NCKE,2024-08-02T09:35:21Z,8085
e0_zOjYhN9w,2024-08-02T09:32:23Z,3251
gL0vwaQT9Wk,2024-08-02T08:12:15Z,5078
HAke9sLh48M,2024-08-02T07:25:36Z,1139
SfXqOKx9Q14,2024-08-02T07:21:44Z,1253
z30UCLZNXUc,2024-08-02T05:26:38Z,2564
hOJiiqYkPPo,2024-08-02T03:09:12Z,4459
3ba-wswsz5M,2024-08-02T01:22:33Z,4982
3O4KqMjncJA,2024-08-02T00:46:03Z,1812
VRpGQWOxnSk,2024-08-02T00:44:33Z,2286
u8zZGfaf1BE,2024-08-01T23:39:00Z,1020
ecLZVDR-9rA,2024-08-01T09:45:28Z,3370
Mqae3MY7jbs,2024-08-01T09:33:30Z,1950
8CoQ6hFwR5Q,2024-08-01T09:32:16Z,5233
NfMTUHAlqXc,2024-08-01T08:05:23Z,1264
iZs9VufshiQ,2024-08-01T07:21:15Z,8045
CI8GezSXeWQ,2024-08-01T07:19:28Z,1299
8TeVI7669dk,2024-08-01T07:12:12Z,1813
XhkxpGT6ak8,2024-08-01T05:43:04Z,6131
McmRzKWaBII,2024-08-01T03:08:20Z,1977
76VaCI79cwM,2024-08-01T03:06:03Z,6144
fMIb9L1YXDk,2024-08-01T01:15:56Z,1816
10Xc9o__PGM,2024-07-31T09:56:29Z,4323
z4cNE-3ERFU,2024-07-31T09:55:06Z,7475
6F5YtPIbTT0,2024-07-31T09:52:46Z,4862
UxzZVr8WtAg,2024-07-31T09:53:57Z,5447
00xhbl-Cf8U,2024-07-31T09:51:33Z,2439
erohdA6y1pE,2024-07-31T07:27:40Z,10082
yaOQtn9ecPc,2024-07-31T07:26:49Z,1897
Xr_j3o0YC0c,2024-07-31T07:23:47Z,1625
W9obmSVwjDY,2024-07-31T07:20:32Z,2282
Q2mUgsh7nv8,2024-07-31T05:56:30Z,8441
yvjGU_oqJVc,2024-07-31T03:24:17Z,1418
lAHZbZitKDo,2024-07-31T03:21:57Z,2300
5GI_tgGpRdk,2024-07-31T03:23:22Z,1540
i4NXBKGcI4o,2024-07-31T01:28:37Z,1515
aZ7sn-dfYaw,2024-07-31T01:26:54Z,8541
uOyA4x1kOY0,2024-07-31T00:59:10Z,1233
Cr7e0JrkHsA,2024-07-30T09:46:39Z,1561
YfpvDnZ08so,2024-07-30T07:20:28Z,1490
RMyzGtl6S9c,2024-07-30T07:18:20Z,2363
QVb69UL3_D8,2024-07-30T07:17:00Z,1518
eQo_bxAZrPA,2024-07-30T07:15:09Z,1223
3ovHkA7s4UM,2024-07-30T03:18:01Z,3720
hpGajXtLKkw,2024-07-30T03:14:01Z,1812
Ibzk3U15b1g,2024-07-30T03:08:00Z,3521
6z9qCVokKOg,2024-07-30T00:54:03Z,4576
t97Vw-Ve6lE,2024-07-29T09:32:01Z,1741
GiEfzjxudxE,2024-07-29T09:30:46Z,4454
d2-KIS2TZNE,2024-07-29T09:29:19Z,1712
lF2Wq0Fkyko,2024-07-29T09:27:08Z,2030
jbdjiybvAt4,2024-07-29T07:54:33Z,10895
Gd5_aIdunuE,2024-07-29T07:52:13Z,7252
usWNeowUqwM,2024-07-29T06:06:25Z,9779
rLRlKyWIpXc,2024-07-29T05:05:05Z,1141
Gj5wr_WuK-g,2024-07-29T05:01:49Z,8710
d0GBO5YA4gY,2024-07-29T01:10:27Z,2050
t7zEyC9XAwk,2024-07-29T00:33:34Z,10178
agBIlybxwY0,2024-07-28T01:30:02Z,1386
T7lKkTFpsQE,2024-07-27T02:52:46Z,1071
jxsCmE91crQ,2024-07-26T10:06:19Z,9463
2bjZ9yo6sGc,2024-07-26T09:57:59Z,4352
EIWc_T-NyJs,2024-07-26T09:54:39Z,1336
uDAbtVHdoRU,2024-07-26T08:04:51Z,6672
DRUrFJrKGSI,2024-07-26T07:24:27Z,2093
KgqSrx32474,2024-07-26T07:22:44Z,1177
naOY_mLztuA,2024-07-26T05:33:36Z,7554
ZQ8hZsobbLY,2024-07-26T04:51:39Z,1773
-0OnUyFU0IY,2024-07-26T04:48:44Z,12277
RaaIxblo5dY,2024-07-26T04:47:41Z,3277
J_uRJ_EoVo0,2024-07-26T04:46:07Z,3067
LH4DtZwpjIY,2024-07-26T01:20:52Z,1655
z7U8dl6ssmo,2024-07-26T01:06:15Z,1135
BMqQCF3eY6I,2024-07-26T00:03:55Z,1327
EN7jZVmY5ic,2024-07-25T09:33:00Z,4331
2LPWlGRs7PE,2024-07-25T09:30:50Z,1858
OVEXVVaPMO0,2024-07-25T07:22:21Z,1099
l74ulZa2nyA,2024-07-25T05:49:54Z,10848
psBVOwIq0Fg,2024-07-25T03:10:56Z,4125
kaLH49KzV20,2024-07-25T00:46:25Z,1642
gAA6P3mKjYc,2024-07-25T00:42:25Z,1065
