,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
14,S_hynix,전기·전자,2021,Q1,0.1705172376896572,-0.0033684789603904974,-0.056414497622612636,-0.015428372481669506,-2.0127382750040668,0.03251187889676044,0.3591047069932888,-0.09524380296876434,0.0,-0.08211400547946801,-0.0013142170736863273,000660
14,SEBANG_Global_Battery,전기·전자,2021,Q1,1.203520680030449,-0.024353973356391334,0.04818070180327638,-0.015428372481669506,-2.0127382750040668,-0.07231339212778609,0.4518089830819948,-0.2687358575674552,-0.07231339212778609,-0.07231339212778609,-0.011444046268680098,004490
15,Hansol_Technics,전기·전자,2021,Q1,-0.1466903234081256,-0.02089064942770169,0.007300493550117859,-0.015428372481669506,-2.0127382750040668,0.0,0.2793369609974975,0.1728186054589027,0.0,0.0,-0.02616237819106223,004710
15,Samsung_Electronics,전기·전자,2021,Q1,0.15150204649007631,0.04669868527652721,-0.013130789280255462,-0.015428372481669506,-2.0127382750040668,-0.06522204386151698,0.3289701762268009,-0.35890310898016353,-0.08070463363879643,-0.030106349786999553,-0.060632973581197847,005930
15,Samsung_SDI,전기·전자,2021,Q1,0.19147998139805483,-0.0031803231531843945,-0.005780687920031946,-0.015428372481669506,-2.0127382750040668,-0.07116142272918013,0.27906042393137787,0.09232882475166804,0.0,-0.07116142272917991,-0.06557124518613612,006400
14,Dong-A_Tire,전기·전자,2021,Q1,-0.11752509739654393,-0.019701801364708782,-0.03963757064142448,-0.015428372481669506,-2.0127382750040668,-0.07231692002459322,-0.072316920024593,-0.072316920024593,-0.072316920024593,-0.07231692002459322,0.14488347692812736,007340
15,Samsung_Electro-Mechanics,전기·전자,2021,Q1,0.028004950272841944,-0.03197426807470216,-0.014097197816988372,-0.015428372481669506,-2.0127382750040668,-0.0722078156888517,0.2793568062518338,-0.19260929898690216,-0.07220781568885193,-0.0722078156888517,-0.01220045866928219,009150
14,LS_Electric,전기·전자,2021,Q1,-0.16738358841267958,0.019908755878273787,-0.04666013116591272,-0.015428372481669506,-2.0127382750040668,-0.07227343075996862,0.5949579440680741,0.5517690409717937,-0.07227343075996862,-0.07227343075996884,-0.10348593712926409,010120
14,LG_Innotek,전기·전자,2021,Q1,-0.07977425084512707,-0.1054343679604075,0.018447194686726287,-0.015428372481669506,-2.0127382750040668,-0.07224747852110514,0.5948319039953298,0.1262187298459636,-0.07224747852110514,-0.07224747852110514,0.04224546640416038,011070
14,Iljin_Materials,전기·전자,2021,Q1,-0.13481212828582134,0.017932774778044447,0.029120010760281145,-0.015428372481669506,-2.0127382750040668,-0.07231533796680467,0.2954920648159709,0.1830913542669107,-0.07231533796680467,-0.0723153379668049,0.2401979855830947,020150
14,Korea_Electric_Terminal,전기·전자,2021,Q1,0.1311992514590204,-0.03772193309988858,-0.027840113228946084,-0.015428372481669506,-2.0127382750040668,-0.0723159830451705,0.47165813574238014,0.13813070860860188,-0.0723159830451705,-0.07231598304517028,0.09921066111434852,025540
15,Sindoh,전기·전자,2021,Q1,-0.04437896037491226,-0.012738554027143856,0.006082193288678206,-0.015428372481669506,-2.0127382750040668,-0.07231226945972535,0.2793321793276021,0.28111073565611633,-0.07231226945972558,-0.07231226945972535,0.06650422651197709,029530
14,LG_Display,전기·전자,2021,Q1,-0.0408048153326484,-0.0040826308663886035,0.0032874684139634347,-0.015428372481669506,-2.0127382750040668,-0.09276190407122686,0.5154905897690432,0.20804640379831085,-0.09276130650855063,-0.09276130650855086,0.1413391605993199,034220
14,LG_Electronics,전기·전자,2021,Q1,0.22632287783264676,0.015473506493270839,0.0037079428488240307,-0.015428372481669506,-2.0127382750040668,-0.0717406824437028,0.2826630711751641,-0.6211292586635075,0.0,-0.07100308920950082,0.033329853714962776,066570
