,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
29,S_hynix,전기·전자,2017,Q2,0.04669376335435012,-0.09918702652931577,-0.08630506203650401,-0.007378041034466598,0.1259798444991046,0.5677651780814296,-0.08449271728224605,-0.08397570571339896,0.0,-0.07031305052283154,0.2193154352917352,000660
29,SEBANG_Global_Battery,전기·전자,2017,Q2,-0.09779785675738173,-0.019607221683656917,-0.08686897715472464,-0.007378041034466598,0.1259798444991046,-0.04069166972819627,-0.04069166972819627,-0.04069166972819627,-0.04069166972819627,-0.04069166972819627,-0.03313189392724755,004490
30,Hansol_Technics,전기·전자,2017,Q2,0.008569919074492172,-0.015600264217796367,-0.03947613247229875,-0.007378041034466598,0.1259798444991046,0.0,-0.04069641310959882,-0.04069641310959904,0.0,0.0,-0.10745621825157188,004710
30,Samsung_Electronics,전기·전자,2017,Q2,0.0632827435761369,-0.022510131021490798,-0.060880136377318816,-0.007378041034466598,0.1259798444991046,-0.0443872112424879,-0.028500781512655893,-0.042667314610916884,-0.06671998810543145,-0.029753094904546806,0.04085296049238947,005930
30,Samsung_SDI,전기·전자,2017,Q2,0.2515354765759516,-0.007404336401710676,-0.009450359163811095,-0.007378041034466598,0.1259798444991046,-0.03997970763133751,-0.03997970763133751,-0.03997970763133751,0.0,-0.03997970763133729,0.1352974049368339,006400
29,Dong-A_Tire,전기·전자,2017,Q2,-0.05962243554826379,-0.0077286278674439934,-0.001752645101628536,-0.007378041034466598,0.1259798444991046,-0.04069284826908648,-0.04069284826908626,-0.04069284826908648,-0.04069284826908648,-0.04069284826908648,-0.03861607766255237,007340
30,Samsung_Electro-Mechanics,전기·전자,2017,Q2,0.29717039721087224,-0.028217261294794183,-0.036488554712197585,-0.007378041034466598,0.1259798444991046,-0.04063996350543553,-0.04063996350543553,-0.04063996350543553,-0.04063996350543553,-0.04063996350543575,0.34968663889128526,009150
29,LS_Electric,전기·전자,2017,Q2,0.1009305537557597,-0.029062154196201728,0.02619490093562149,-0.007378041034466598,0.1259798444991046,-0.04069055430545587,-0.04069055430545565,-0.04069055430545565,-0.04069055430545565,-0.04069055430545565,0.07349616270080907,010120
29,LG_Innotek,전기·전자,2017,Q2,0.47998704026778993,-0.0098626764240195,-0.0493054091457803,-0.007378041034466598,0.1259798444991046,-0.0406457827047495,-0.04064578270474972,-0.04064578270474972,-0.04064578270474972,-0.04064578270474972,0.0711152103198567,011070
29,Iljin_Materials,전기·전자,2017,Q2,0.18783463840702835,-0.08082966095864363,-0.027325659601452834,-0.007378041034466598,0.1259798444991046,-0.04069634191485405,-0.04069634191485427,-0.04069634191485427,-0.04069634191485405,-0.04069634191485427,0.7610427246659757,020150
29,Korea_Electric_Terminal,전기·전자,2017,Q2,-0.1554954425261238,-0.030567353382799922,-0.046316961797328915,-0.007378041034466598,0.1259798444991046,-0.04069476487504087,-0.04069476487504109,-0.04069476487504109,-0.04069476487504087,-0.04069476487504109,-0.12262863204467533,025540
30,Sindoh,전기·전자,2017,Q2,-0.15634331130283627,-0.018659037893613784,0.017763368357557097,-0.007378041034466598,0.1259798444991046,-0.040693187753236826,-0.040693187753236826,-0.040693187753236826,-0.040693187753236826,-0.040693187753236826,0.0005987915716108294,029530
29,LG_Display,전기·전자,2017,Q2,-0.11224379614291471,-0.03780730415341882,-0.06838941802414622,-0.007378041034466598,0.1259798444991046,-0.04493571177373323,-0.04275007343708559,-0.041464149809151474,-0.044934933611259886,-0.044934933611259886,0.11295092816454315,034220
29,LG_Electronics,전기·전자,2017,Q2,0.22901295405342909,-0.03885058796390228,0.0001546860443368825,-0.007378041034466598,0.1259798444991046,-0.04031350141991852,-0.03871493930927561,-0.043262819686353815,0.0,-0.040094338260930895,0.06505840163146905,066570
