,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
9,S_hynix,전기·전자,2022,Q2,-0.026621589039758017,-0.051842287960773836,-0.047552601752104406,-0.007975770342554478,-0.38636857995042173,-0.04733518754889987,-0.04913304291850351,-0.04773684006245982,0.0,-0.050789372982717795,-0.06624782872825283,000660
9,SEBANG_Global_Battery,전기·전자,2022,Q2,-0.018186312794455387,-0.0038826493785664162,-0.0624587948640114,-0.007975770342554478,-0.38636857995042173,-0.056542522568391984,-0.056542522568392206,-0.056542522568392206,-0.056542522568392206,-0.056542522568391984,-0.06559133767294348,004490
10,Hansol_Technics,전기·전자,2022,Q2,-0.04635513799821167,-0.007160689956053901,0.005820190260367175,-0.007975770342554478,-0.38636857995042173,0.0,-0.056548601026064294,-0.056548601026064294,0.0,0.0,-0.08535508627481675,004710
10,Samsung_Electronics,전기·전자,2022,Q2,-0.043986675674366066,-0.028438558074947773,-0.02748267149670247,-0.007975770342554478,-0.38636857995042173,-0.005261201909875224,-0.018977688041902363,-0.03411008284521588,-0.04909526401075004,-0.003841599239813087,-0.02388172161394428,005930
10,Samsung_SDI,전기·전자,2022,Q2,-0.021616789917311835,-0.001683167316154588,0.00452499736806089,-0.007975770342554478,-0.38636857995042173,-0.05604839576915688,-0.05604839576915688,-0.0560483957691571,0.0,-0.05604839576915688,0.057669308748206666,006400
9,Dong-A_Tire,전기·전자,2022,Q2,0.05192870065220981,-0.0001210206173800632,0.007344523912990564,-0.007975770342554478,-0.38636857995042173,-0.05654545705347913,-0.05654545705347913,-0.05654545705347913,-0.05654545705347891,-0.05654545705347913,-0.06230971339773245,007340
10,Samsung_Electro-Mechanics,전기·전자,2022,Q2,-0.08932672605219982,-0.04515192019072001,-0.0315723042930629,-0.007975770342554478,-0.38636857995042173,-0.056599290684680836,-0.056599290684680836,-0.05659929068468106,-0.056599290684680836,-0.05659929068468106,-0.04586046889135173,009150
9,LS_Electric,전기·전자,2022,Q2,-0.11142119803291539,-0.008061331408740102,-0.10892819060491021,-0.007975770342554478,-0.38636857995042173,-0.05653148574781364,-0.05653148574781364,-0.05653148574781364,-0.05653148574781364,-0.05653148574781364,0.444564997520815,010120
9,LG_Innotek,전기·전자,2022,Q2,0.13681606620117592,-0.06494507429684182,-0.18048958817951877,-0.007975770342554478,-0.38636857995042173,-0.056325986052095045,-0.056325986052095045,-0.056325986052095045,-0.056325986052095045,-0.056325986052095045,0.04443094342911853,011070
9,Iljin_Materials,전기·전자,2022,Q2,-0.21286867528684428,0.007219006034363429,-0.007818018723117381,-0.007975770342554478,-0.38636857995042173,-0.056549308928614206,-0.056549308928614206,-0.056549308928614206,-0.056549308928614206,-0.056549308928614206,-0.11618410494190132,020150
9,Korea_Electric_Terminal,전기·전자,2022,Q2,-0.08657405487457678,0.005280014212886708,-0.020262189681091725,-0.007975770342554478,-0.38636857995042173,-0.0565475662171504,-0.0565475662171504,-0.0565475662171504,-0.0565475662171504,-0.056547566217150624,0.0034586702235291367,025540
10,Sindoh,전기·전자,2022,Q2,0.056677256778055934,-0.009284519779140687,0.01819412814207022,-0.007975770342554478,-0.38636857995042173,-0.056546089992110415,-0.05654608999211019,-0.05654608999211019,-0.05654608999211019,-0.056546089992110415,0.12491849287285137,029530
9,LG_Display,전기·전자,2022,Q2,-0.08791112694564701,0.037239932943242904,-0.052917389353114075,-0.007975770342554478,-0.38636857995042173,-0.08783211582550954,-0.06418871140338478,-0.06723206478603694,-0.08783035202173028,-0.0878303520217305,-0.13252886030212604,034220
9,LG_Electronics,전기·전자,2022,Q2,-0.0567616998250301,-0.037096575820441346,-0.007405056744965277,-0.007975770342554478,-0.38636857995042173,-0.05589428699803056,-0.05123205903853689,-0.06420568934382809,0.0,-0.05526179575989065,-0.10511347261481721,066570
