,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
32,S_hynix,전기·전자,2016,Q3,0.14474421949051217,-0.022041112589152867,-0.024114907588651313,-0.003894683630669471,0.1224419591674838,0.3767510579627843,0.0024498333317302112,0.0022266283878429327,0.0,0.019709413478245397,0.21299973503567776,000660
32,SEBANG_Global_Battery,전기·전자,2016,Q3,-0.11474550278041537,-0.015399884948570586,-0.14155845486441843,-0.003894683630669471,0.1224419591674838,0.05061346551127721,0.05061346551127721,0.05061346551127721,0.05061346551127721,0.05061346551127721,-0.0774324172961597,004490
33,Hansol_Technics,전기·전자,2016,Q3,-0.06603248191074709,-0.007338520279426719,0.0040561768107790774,-0.003894683630669471,0.1224419591674838,0.0,0.050620988898034236,0.050620988898034236,0.0,0.0,-0.19666738001562994,004710
33,Samsung_Electronics,전기·전자,2016,Q3,0.10290183972292025,0.008290208348778694,-0.0023195592533322706,-0.003894683630669471,0.1224419591674838,0.0010343777146737398,0.0040203852061915235,0.017199254173977274,0.045163711131947726,-0.006416441414970553,0.06868060663594748,005930
33,Samsung_SDI,전기·전자,2016,Q3,0.08590414919174241,0.009290730006468406,-0.013657631070218335,-0.003894683630669471,0.1224419591674838,0.050247060569305724,0.050247060569305724,0.050247060569305835,0.0,0.050247060569305724,-0.15812795254659517,006400
32,Dong-A_Tire,전기·전자,2016,Q3,-0.01955569827348864,-0.006975077856040235,-0.005207766630008104,-0.003894683630669471,0.1224419591674838,0.050619280287679924,0.050619280287679924,0.05061928028767981,0.05061928028767981,0.0506192802876797,-0.1096940389005859,007340
33,Samsung_Electro-Mechanics,전기·전자,2016,Q3,-0.14494330843537626,-0.01620855084976358,-0.060677536386226194,-0.003894683630669471,0.1224419591674838,0.05041613685509194,0.05041613685509172,0.05041613685509172,0.05041613685509172,0.05041613685509183,-0.07898421034862024,009150
32,LS_Electric,전기·전자,2016,Q3,-0.009623801118816602,-0.01816009626833015,0.0074688796204870345,-0.003894683630669471,0.1224419591674838,0.050592803638679906,0.050592803638679795,0.050592803638679906,0.050592803638679906,0.050592803638679795,-0.16787045126275685,010120
32,LG_Innotek,전기·전자,2016,Q3,-0.004146102064539003,0.031616562852410324,-0.02982429895109595,-0.003894683630669471,0.1224419591674838,0.0502657840975006,0.05026578409750071,0.05026578409750071,0.05026578409750071,0.05026578409750071,-0.05749638602552328,011070
32,Iljin_Materials,전기·전자,2016,Q3,0.4418366250759868,-0.01513997488149732,0.01818209921068359,-0.003894683630669471,0.1224419591674838,0.050621834494091744,0.050621834494091744,0.050621834494091744,0.050621834494091744,0.050621834494091855,-0.19130377810273919,020150
32,Korea_Electric_Terminal,전기·전자,2016,Q3,-0.056595850808257596,-0.018953918793355617,-0.020687104310603388,-0.003894683630669471,0.1224419591674838,0.050618812858827744,0.050618812858827744,0.050618812858827966,0.050618812858827966,0.050618812858827744,-0.1753047072318805,025540
33,Sindoh,전기·전자,2016,Q3,-0.007848306603935396,-0.0007226181590569425,0.010357775430868132,-0.003894683630669471,0.1224419591674838,0.05061694482318557,0.05061694482318568,0.05061694482318557,0.05061694482318557,0.05061694482318557,-0.051151208360548664,029530
32,LG_Display,전기·전자,2016,Q3,0.00779287840545622,-0.01056215737931221,-0.061034841399716155,-0.003894683630669471,0.1224419591674838,0.06796616287589452,0.049822839034358246,0.054996518562874686,0.06796571575624044,0.06796571575624044,0.00927421931266409,034220
32,LG_Electronics,전기·전자,2016,Q3,-0.12333656163216714,0.005360121875600976,-0.015546353756771714,-0.003894683630669471,0.1224419591674838,0.050050451266621554,0.04685305544168461,0.05601870291020261,0.0,0.04961054259132025,-0.17225212579174132,066570
