,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
19,S_hynix,전기·전자,2019,Q4,0.1793495404991916,0.00681027555144853,0.0015672630805119159,-0.010051895543270017,-5.380260221408914,-0.02384168251262575,0.0016758596998147635,-0.0007507650965121737,0.0,0.0009596170909078605,0.07597842208645822,000660
19,SEBANG_Global_Battery,전기·전자,2019,Q4,-0.09051471866849858,-0.007141807953819024,0.04003879529613241,-0.010051895543270017,-5.380260221408914,0.024387161622205444,0.024387161622205333,0.024387161622205444,0.024387161622205555,0.024387161622205555,-0.11428536597684084,004490
20,Hansol_Technics,전기·전자,2019,Q4,0.08096379221955946,0.07302259708452719,0.034101062316815645,-0.010051895543270017,-5.380260221408914,0.0,0.024392799442375934,0.024392799442375823,0.0,0.0,0.2027545310630562,004710
20,Samsung_Electronics,전기·전자,2019,Q4,0.057505912734716676,-0.0018000441203684936,-0.022245280693010683,-0.010051895543270017,-5.380260221408914,0.008041105691248274,-0.003048056909729757,-0.0033863552225941174,0.02989838757932839,-0.001333390251396116,0.06671596839872665,005930
20,Samsung_SDI,전기·전자,2019,Q4,-0.04729046655776392,0.0003542591238347992,-0.008609848036744472,-0.010051895543270017,-5.380260221408914,0.02363375133426282,0.02363375133426282,0.02363375133426271,0.0,0.02363375133426271,-0.006515022912380139,006400
19,Dong-A_Tire,전기·전자,2019,Q4,-0.05125668336494038,-0.00771172497084982,0.007842346437961223,-0.010051895543270017,-5.380260221408914,0.024389307596771714,0.024389307596771714,0.024389307596771603,0.024389307596771603,0.024389307596771714,-0.11204385980606159,007340
20,Samsung_Electro-Mechanics,전기·전자,2019,Q4,0.06622780807625642,0.01766889134435423,-0.08507508518281548,-0.010051895543270017,-5.380260221408914,0.02436488863577102,0.02436488863577102,0.02436488863577102,0.02436488863577102,0.02436488863577102,0.12753475084327598,009150
19,LS_Electric,전기·전자,2019,Q4,-0.034279291315224315,-0.017402514999639296,0.0327782263802846,-0.010051895543270017,-5.380260221408914,0.024354414247811373,0.024354414247811373,0.024354414247811373,0.024354414247811373,0.024354414247811373,0.054877444344190784,010120
19,LG_Innotek,전기·전자,2019,Q4,0.03045261914807605,-0.026990624635847338,0.04681539220327324,-0.010051895543270017,-5.380260221408914,0.024491841293338368,0.024491841293338257,0.024491841293338368,0.024491841293338257,0.024491841293338368,0.14300297826802513,011070
19,Iljin_Materials,전기·전자,2019,Q4,0.007110308002763752,0.0035830759439507975,-0.7400150186415595,-0.010051895543270017,-5.380260221408914,0.02438962426520319,0.02438962426520308,0.02438962426520308,0.02438962426520308,0.02438962426520308,0.07790277904149284,020150
19,Korea_Electric_Terminal,전기·전자,2019,Q4,-0.28987234821011343,-0.008912955516658938,-0.01102841510665642,-0.010051895543270017,-5.380260221408914,0.024388542093873977,0.024388542093874088,0.024388542093873866,0.024388542093873977,0.024388542093874088,-0.14200010361524262,025540
20,Sindoh,전기·전자,2019,Q4,-0.14084419575801407,0.006561741709558033,0.020506789349662213,-0.010051895543270017,-5.380260221408914,0.024388363385804968,0.024388363385804857,0.024388363385804857,0.024388363385804857,0.024388363385804968,-0.144917293334209,029530
19,LG_Display,전기·전자,2019,Q4,-0.18347838743799144,0.1189712191238903,0.0602062426635942,-0.010051895543270017,-5.380260221408914,-0.018074781695825326,0.016511755282398233,0.01003947292755103,-0.01807290326776645,-0.01807290326776645,0.07410532738403144,034220
19,LG_Electronics,전기·전자,2019,Q4,-0.11870306082302742,0.041369313185409484,-0.002631524642029648,-0.010051895543270017,-5.380260221408914,0.024564147405178205,0.024767567115592137,0.024187459544475765,0.0,0.024592067357130598,-0.001471659413134277,066570
