,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,전체 주식 수 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
21,S_hynix,전기·전자,2019,Q2,0.16058285282086657,-0.008168814680379333,0.010323618774805587,-0.013293335100796,-0.17798441463015324,0.1160389953615365,0.015586222444078035,0.019506159821432667,0.0,0.027399864031315335,-0.07741926993211061,000660
21,SEBANG_Global_Battery,전기·전자,2019,Q2,0.24789520503964693,-0.0221673742915669,-0.009436416265966363,-0.013293335100796,-0.17798441463015324,-0.058785821806686345,-0.058785821806686345,-0.05878582180668657,-0.05878582180668657,-0.058785821806686345,-0.0714067639196046,004490
22,Hansol_Technics,전기·전자,2019,Q2,0.05856363070417701,-0.027113836805104485,0.013365001417937616,-0.013293335100796,-0.17798441463015324,0.0,-0.058793951972331504,-0.058793951972331504,0.0,0.0,0.04041051857756458,004710
22,Samsung_Electronics,전기·전자,2019,Q2,0.0833911270153499,-0.00943462191034472,-0.017133165202672718,-0.013293335100796,-0.17798441463015324,0.025886897517582996,0.003240309389683227,-0.02320826652743757,-0.04852316967126291,0.0265650280402131,0.043091569605277595,005930
22,Samsung_SDI,전기·전자,2019,Q2,-0.08364138773290092,-0.007882716949995983,0.0014160122530686436,-0.013293335100796,-0.17798441463015324,-0.0575390557536255,-0.0575390557536255,-0.05753905575362528,0.0,-0.0575390557536255,0.088130946076821,006400
21,Dong-A_Tire,전기·전자,2019,Q2,-0.0050284186036232345,-0.007927672150549903,-0.004708057901720464,-0.013293335100796,-0.17798441463015324,-0.058793115674484975,-0.058793115674484975,-0.05879311567448475,-0.058793115674484975,-0.05879311567448475,-0.049899997945242705,007340
22,Samsung_Electro-Mechanics,전기·전자,2019,Q2,-0.049857603949117126,-0.09380559354883067,0.12286891456156479,-0.013293335100796,-0.17798441463015324,-0.05856885994098371,-0.058568859940983486,-0.058568859940983486,-0.05856885994098371,-0.058568859940983486,-0.06971722123480126,009150
21,LS_Electric,전기·전자,2019,Q2,-0.08342830588197572,-0.017550840517593702,0.006766926379574656,-0.013293335100796,-0.17798441463015324,-0.05877242877476263,-0.05877242877476263,-0.05877242877476263,-0.05877242877476263,-0.05877242877476263,0.06642645549256218,010120
21,LG_Innotek,전기·전자,2019,Q2,0.29761946027106634,0.015174138404141502,-0.006891879209049545,-0.013293335100796,-0.17798441463015324,-0.058702644224178036,-0.058702644224178036,-0.058702644224178036,-0.058702644224178036,-0.05870264422417826,-0.06907186477619481,011070
21,Iljin_Materials,전기·전자,2019,Q2,-0.1515525192033544,-0.03317338694382288,0.019171365322433354,-0.013293335100796,-0.17798441463015324,-0.05879440450021378,-0.05879440450021378,-0.058794404500214004,-0.05879440450021378,-0.058794404500214004,0.0073008188202362,020150
21,Korea_Electric_Terminal,전기·전자,2019,Q2,0.46432242071179536,0.0024759628183058657,-0.03360903666423387,-0.013293335100796,-0.17798441463015324,-0.05879015391071052,-0.0587901539107103,-0.0587901539107103,-0.0587901539107103,-0.0587901539107103,0.10294176337009917,025540
22,Sindoh,전기·전자,2019,Q2,-0.03574251165812907,-0.0066192752537845845,0.008138096036308995,-0.013293335100796,-0.17798441463015324,-0.05878952328949105,-0.05878952328949105,-0.05878952328949105,-0.05878952328949105,-0.05878952328949105,0.018306154740682475,029530
21,LG_Display,전기·전자,2019,Q2,0.027552880837779882,0.031613553633363045,0.004045640827455399,-0.013293335100796,-0.17798441463015324,-0.09861727509968965,-0.06335783390189298,-0.07090134548556315,-0.0986156794053763,-0.09861567940537674,-0.08599448092244719,034220
21,LG_Electronics,전기·전자,2019,Q2,0.13655629810459535,-0.02337433953305257,0.0037458098701417253,-0.013293335100796,-0.17798441463015324,-0.05777852640025438,-0.053972086269434394,-0.06491117582965145,0.0,-0.05725421389311358,0.053599686583534645,066570
