code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2019,Q4,2020-03-30,"11,725,531,000,000","45,984,539,000,000","57,710,070,000,000","6,258,882,000,000","5,406,967,000,000","11,665,849,000,000","40,694,965,000,000","46,044,221,000,000",6508635000000.0,91935000000.0,-400501000000.0,-255904000000.0,-255904000000.0,"3,657,652,000,000",,,,,,,,,,,,
3550,LG,정보기술,2019,Q4,2020-03-30,"826,059,000,000","8,751,902,000,000","9,577,961,000,000","156,049,000,000","95,167,000,000","251,216,000,000","6,003,695,000,000","9,326,745,000,000",104228000000.0,38751000000.0,51431000000.0,17986000000.0,17986000000.0,"879,359,000,000",,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2019,Q4,2020-03-30,"148,827,464,381","252,636,186,172","401,463,650,553","153,372,162,588","33,323,550,452","186,695,713,040","-1,746,696,565","214,767,937,513",139001936868.0,-9432258541.0,-12547526948.0,-13355962740.0,-13355962740.0,"160,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2019,Q4,2020-03-30,"72,659,080,000,000","143,521,840,000,000","216,180,920,000,000","36,237,164,000,000","2,073,509,000,000","38,310,673,000,000","172,288,326,000,000","177,870,247,000,000",37379879000000.0,4755019000000.0,4786858000000.0,3615636000000.0,3615636000000.0,"897,514,000,000",,,,,,,,,,,,
6400,삼성SDI,정보기술,2019,Q4,2020-03-30,"3,342,016,826,159","11,644,174,973,594","14,986,191,799,753","2,444,069,128,613","1,593,188,371,343","4,037,257,499,956","5,760,745,232,244","10,948,934,299,797",2264272518618.0,-85680827363.0,-52399956554.0,-46243743774.0,-46243743774.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2019,Q4,2020-03-30,"506,824,007,402","679,060,783,280","1,185,884,790,682","137,775,734,419","10,250,353,951","148,026,088,370","64,896,627,934","1,037,858,702,312",255039866726.0,8556150279.0,22732106123.0,23619765152.0,23619765152.0,"40,657,424,000",,,,,,,,,,,,
9150,삼성전기,정보기술,2019,Q4,2020-03-30,"2,138,097,948,463","3,312,479,925,130","5,450,577,873,593","1,010,690,257,880","114,425,185,992","1,125,115,443,872","407,808,643,664","4,325,462,429,721",1379034161150.0,154039085564.0,-76211791414.0,-53180192346.0,-53180192346.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2019,Q4,2020-03-30,"2,205,438,179,543","2,864,687,447,442","5,070,125,626,985","1,991,470,013,631","1,101,770,950,265","3,093,240,963,896","715,231,927,493","1,976,884,663,089",2888063106976.0,188460694559.0,77252764965.0,55719430673.0,55719430673.0,"118,335,535,000",,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2019,Q4,2020-03-30,"4,058,701,291,039","2,517,832,665,449","6,576,533,956,488","844,606,773,842","249,064,720,091","1,093,671,493,933","4,336,995,616,953","5,482,862,462,555",1277404192014.0,225069164461.0,195246985878.0,160659767858.0,160659767858.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2019,Q4,2020-03-30,"250,801,000,000","396,231,000,000","647,032,000,000","42,585,000,000","50,214,000,000","92,799,000,000","136,781,000,000","554,233,000,000",72201000000.0,4230000000.0,1473000000.0,1528000000.0,1528000000.0,"23,055,000,000",,,,,,,,,,,,
29530,신도리코,정보기술,2019,Q4,2020-03-30,"708,326,028,929","227,474,002,184","935,800,031,113","62,581,715,066","12,264,196,030","74,845,911,096","706,074,679,135","860,954,120,017",96852282088.0,791013372.0,-2406354981.0,-4950782272.0,-4950782272.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2019,Q4,2020-03-30,"7,081,228,000,000","20,301,452,000,000","27,382,680,000,000","9,140,483,000,000","7,576,104,000,000","16,716,587,000,000","6,625,901,000,000","10,666,093,000,000",5906191000000.0,-574082000000.0,-1937832000000.0,-1543142000000.0,-1543142000000.0,"1,789,079,000,000",,,,,,,,,,,,
34730,SK,정보기술,2019,Q4,2020-03-30,"782,375,000,000","21,752,711,000,000","22,535,086,000,000","3,313,082,000,000","5,819,442,000,000","9,132,524,000,000","9,870,812,000,000","13,402,562,000,000",566462000000.0,39932000000.0,249465000000.0,192943000000.0,192943000000.0,"15,385,000,000",,,,,,,,,,,,
42700,한미반도체,정보기술,2019,Q4,2020-03-27,"129,108,919,657","125,892,988,183","255,001,907,840","32,206,855,992","6,003,046,352","38,209,902,344","205,597,564,869","216,792,005,496",36953299996.0,7394326202.0,6449931417.0,5800826237.0,5800826237.0,"12,716,420,500",,,,,,,,,,,,
66570,LG전자,정보기술,2019,Q4,2020-03-30,"7,700,203,000,000","19,774,688,000,000","27,474,891,000,000","10,540,720,000,000","8,040,841,000,000","18,581,561,000,000","5,006,105,000,000","8,893,330,000,000",6546649000000.0,-378717000000.0,-490335000000.0,-452119000000.0,-452119000000.0,"904,169,000,000",,,,,,,,,,,,
