code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
660,SK하이닉스,정보기술,2019,Q2,2019-08-14,"11,891,852,000,000","45,753,516,000,000","57,645,368,000,000","6,717,338,000,000","4,981,937,000,000","11,699,275,000,000","40,610,540,000,000","45,946,093,000,000",5995713000000.0,365401000000.0,487275000000.0,377235000000.0,377235000000.0,"3,657,652,000,000",,,,,,,,,,,,
3550,LG,정보기술,2019,Q2,2019-08-14,"451,889,000,000","9,064,486,000,000","9,516,375,000,000","157,570,000,000","82,750,000,000","240,320,000,000","5,953,437,000,000","9,276,055,000,000",98267000000.0,32669000000.0,34792000000.0,27231000000.0,27231000000.0,"879,359,000,000",,,,,,,,,,,,
4710,한솔테크닉스,정보기술,2019,Q2,2019-08-13,"142,917,462,950","264,474,900,680","407,392,363,630","194,928,092,835","37,107,343,164","232,035,435,999","7,904,627,389","175,356,927,631",132668651324.0,5760945469.0,4632056608.0,4582551597.0,4582551597.0,"110,549,390,000",,,,,,,,,,,,
5930,삼성전자,정보기술,2019,Q2,2019-08-14,"72,045,329,000,000","140,705,389,000,000","212,750,718,000,000","34,868,869,000,000","2,493,071,000,000","37,361,940,000,000","168,897,297,000,000","175,388,778,000,000",38149674000000.0,2797158000000.0,4304753000000.0,4063169000000.0,4063169000000.0,"897,514,000,000",,,,,,,,,,,,
6400,삼성SDI,정보기술,2019,Q2,2019-08-14,"3,471,336,368,406","11,472,558,547,343","14,943,894,915,749","2,347,423,663,288","1,752,626,825,289","4,100,050,488,577","5,703,999,873,433","10,843,844,427,172",1967121459775.0,88506967963.0,73375103398.0,80586064013.0,80586064013.0,"356,712,130,000",,,,,,,,,,,,
8060,대덕전자,정보기술,2019,Q2,2019-08-14,"541,071,646,102","627,445,241,113","1,168,516,887,215","157,560,981,371","14,531,448,746","172,092,430,117","35,697,459,993","996,424,457,098",277309834098.0,23704195605.0,27774262952.0,21510342605.0,21510342605.0,"40,657,424,000",,,,,,,,,,,,
9150,삼성전기,정보기술,2019,Q2,2019-08-14,"2,305,936,840,058","3,011,092,240,627","5,317,029,080,685","908,465,327,841","124,994,673,625","1,033,460,001,466","377,126,678,123","4,283,569,079,219",1244940666114.0,121860300407.0,173438342389.0,367401001483.0,367401001483.0,"388,003,400,000",,,,,,,,,,,,
11070,LG이노텍,정보기술,2019,Q2,2019-08-14,"1,813,861,706,448","3,040,120,995,051","4,853,982,701,499","1,818,210,129,481","1,196,630,439,489","3,014,840,568,970","570,655,123,015","1,839,142,132,529",1471269429153.0,-13018949515.0,-29500003486.0,-21962466548.0,-21962466548.0,"118,335,535,000",,,,,,,,,,,,
18260,삼성에스디에스,정보기술,2019,Q2,2019-08-14,"3,884,953,039,307","2,595,491,327,429","6,480,444,366,736","891,580,179,094","303,996,796,351","1,195,576,975,445","4,089,543,251,346","5,284,867,391,291",1363252251957.0,186466941424.0,201722595366.0,148208224827.0,148208224827.0,"38,688,900,000",,,,,,,,,,,,
20150,일진머티리얼즈,정보기술,2019,Q2,2019-08-14,"395,517,000,000","230,839,000,000","626,356,000,000","35,695,000,000","45,910,000,000","81,605,000,000","122,184,000,000","544,751,000,000",73320000000.0,10645000000.0,15381000000.0,12102000000.0,12102000000.0,"23,055,000,000",,,,,,,,,,,,
29530,신도리코,정보기술,2019,Q2,2019-08-14,"688,127,262,952","235,290,698,095","923,417,961,047","41,835,436,776","18,029,722,229","59,865,159,005","707,759,048,010","863,552,802,042",100678455967.0,2270666937.0,7274686055.0,5586116830.0,5586116830.0,"50,400,145,000",,,,,,,,,,,,
34220,LG디스플레이,정보기술,2019,Q2,2019-08-14,"6,198,149,000,000","21,941,498,000,000","28,139,647,000,000","8,184,753,000,000","7,272,418,000,000","15,457,171,000,000","8,642,284,000,000","12,682,476,000,000",4935961000000.0,-414658000000.0,-448912000000.0,-407764000000.0,-407764000000.0,"1,789,079,000,000",,,,,,,,,,,,
34730,SK,정보기술,2019,Q2,2019-08-14,"837,529,000,000","21,374,411,000,000","22,211,940,000,000","2,247,836,000,000","5,939,540,000,000","8,187,376,000,000","9,599,375,000,000","14,024,564,000,000",604830000000.0,178714000000.0,125893000000.0,50629000000.0,50629000000.0,"15,385,000,000",,,,,,,,,,,,
42700,한미반도체,정보기술,2019,Q2,2019-08-14,"81,858,080,379","152,026,602,729","233,884,683,108","31,374,696,357","3,531,048,211","34,905,744,568","186,863,252,406","198,978,938,540",24500688356.0,-1613696734.0,-653108255.0,26655819.0,26655819.0,"12,716,420,500",,,,,,,,,,,,
66570,LG전자,정보기술,2019,Q2,2019-08-14,"8,714,392,000,000","20,003,225,000,000","28,717,617,000,000","10,627,493,000,000","8,563,783,000,000","19,191,276,000,000","5,646,437,000,000","9,526,341,000,000",8062005000000.0,506541000000.0,430831000000.0,324804000000.0,324804000000.0,"904,169,000,000",,,,,,,,,,,,
