code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,이자비용,차입부채
80,Hite_Jinro,음식료·담배,2023,Q4,"823,120,318,341","2,283,812,010,400","3,106,932,328,741","1,455,154,343,099","562,578,254,930","2,017,732,598,029","196,919,601,027","1,089,199,730,712",562596343890.0,28652079335.0,6991256511.0,-5658543385.0,-5658543385.0,"368,842,230,000",-19492609135.0,,,,,,,,,
1680,Daesang,음식료·담배,2023,Q4,"1,393,438,558,520","1,596,421,643,820","2,989,860,202,340","745,024,088,114","922,221,026,557","1,667,245,114,671","1,059,201,369,882","1,322,615,087,669",813108917979.0,-7063150512.0,5206303629.0,7525166792.0,7525166792.0,"36,018,248,000",36310901322.0,,,,,,,,,
3920,Namyang_Dairy_Products,음식료·담배,2023,Q4,"349,649,098,935","510,119,383,226","859,768,482,161","101,105,213,791","82,247,655,361","183,352,869,152","686,474,338,301","676,415,613,009",237749739847.0,-41461688475.0,-43446155012.0,-39834409015.0,-39834409015.0,"4,600,000,000",-59145326299.0,,,,,,,,,
4370,Nongshim,음식료·담배,2023,Q4,"1,029,334,449,932","1,809,005,974,731","2,838,340,424,663","591,307,265,714","73,194,255,133","664,501,520,847","2,094,387,225,555","2,173,838,903,816",658981987884.0,22900497586.0,17259305075.0,12642688677.0,12642688677.0,"30,413,210,000",60061379098.0,,,,,,,,,
5180,Binggrae,음식료·담배,2023,Q4,"323,950,067,855","497,865,637,448","821,815,705,303","146,665,238,473","34,852,201,490","181,517,439,963","68,947,143,625","640,298,265,340",249652371745.0,-5167338530.0,-6250078259.0,-4605957454.0,-4605957454.0,"49,756,205,000",28316000787.0,,,,,,,,,
5300,Lotte_Chilsung_Beverage,음식료·담배,2023,Q4,"825,929,065,157","2,653,265,337,590","3,479,194,402,747","874,864,842,740","1,169,695,489,035","2,044,560,331,775","2,041,458,404,156","1,434,634,070,972",621483698708.0,12654668583.0,-13627857963.0,-11852993098.0,-11852993098.0,"5,027,097,000",28871208240.0,,,,,,,,,
5610,SPC_Samlip,음식료·담배,2023,Q4,"313,694,681,417","629,713,051,842","943,407,733,259","403,800,413,813","142,690,578,985","546,490,992,798","378,200,180,602","396,916,740,461",442164419637.0,24799009178.0,11387613051.0,9879211147.0,9879211147.0,"43,145,045,000",28982133548.0,,,,,,,,,
7310,Ottogi,음식료·담배,2023,Q4,"883,427,308,977","1,606,061,591,289","2,489,488,900,266","564,395,095,992","297,590,457,860","861,985,553,852","1,570,015,679,201","1,627,503,346,414",694495770374.0,19030721962.0,16680842390.0,13726918104.0,13726918104.0,"20,039,150,000",71650825631.0,,,,,,,,,
33780,KT&G,음식료·담배,2023,Q4,"3,554,272,000,000","6,819,649,000,000","10,373,921,000,000","2,164,220,000,000","377,176,000,000","2,541,396,000,000","343,100,000,000","7,832,525,000,000",906936559666.0,163767355494.0,100507444044.0,88854964652.0,88854964652.0,"954,959,000,000",536107837561.0,,,,,,,,,
33920,Muhak,음식료·담배,2023,Q4,"347,109,680,524","282,392,111,231","629,501,791,755","91,036,231,613","4,061,138,676","95,097,370,289","528,665,009,967","534,404,421,466",34076962146.0,4407543305.0,16880408074.0,12916287514.0,12916287514.0,"5,700,000,000",61138820209.0,,,,,,,,,
36580,Farmsco,음식료·담배,2023,Q4,"494,028,378,605","374,246,112,322","868,274,490,927","555,957,122,305","16,592,534,687","572,549,656,992","203,618,525,626","295,724,833,935",426738569815.0,15687186864.0,20437077776.0,14184832414.0,14184832414.0,"18,363,971,500",18745946083.0,,,,,,,,,
49770,Dongwon_F&B,음식료·담배,2023,Q4,"600,881,406,874","874,366,205,433","1,475,247,612,307","495,230,060,865","200,027,466,469","695,257,527,334","73,501,666,750","779,990,084,973",446043621100.0,15522712995.0,12117517585.0,9953388338.0,9953388338.0,"19,295,620,000",34725653790.0,,,,,,,,,
97950,CJ_CheilJedang,음식료·담배,2023,Q4,"2,290,625,500,000","8,855,481,809,000","11,432,692,043,000","3,267,977,658,000","2,645,294,075,000","5,913,271,733,000","3,990,495,711,000","5,519,420,310,000",1722537100000.0,20574400000.0,-22383527000.0,8822582000.0,8822582000.0,"81,908,095,000",277005842000.0,,,,,,,,,
145990,Samyang_Foods,음식료·담배,2023,Q4,"944,876,231,506","1,582,943,641,247","2,527,819,872,753","598,936,976,807","550,999,020,644","1,149,935,997,451","364,489,892,186","1,377,883,875,302",495292894362.0,18664179663.0,18028104709.0,14677142490.0,14677142490.0,"53,417,595,000",109667963454.0,,,,,,,,,
