접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330004025,Y,00109693,DL,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330004025,Y,00109693,DL,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004619,Y,00109693,DL,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004589,Y,00109693,DL,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401005101,Y,00109693,DL,-,-,-,-,-,-,2018-12-31,2018,Q4
20200515001792,Y,00109693,DL,-,-,-,-,-,-,2019-12-31,2019,Q4
20210405003117,Y,00109693,DL,-,-,-,-,-,-,2020-12-31,2020,Q4
20230728000642,Y,00109693,DL,2021.01.04,주식분할,보통주,"19,358,738","5,000",-,2021-12-31,2021,Q4
20230728000642,Y,00109693,DL,2021.01.04,주식분할,우선주,"2,113,885","5,000",-,2021-12-31,2021,Q4
20230728000642,Y,00109693,DL,2021.05.13,유상증자(일반공모),보통주,"5,514,622","5,000","89,829",2021-12-31,2021,Q4
20230728000644,Y,00109693,DL,2021.01.04,주식분할,보통주,"19,358,738","5,000",-,2022-12-31,2022,Q4
20230728000644,Y,00109693,DL,2021.01.04,주식분할,우선주,"2,113,885","5,000",-,2022-12-31,2022,Q4
20230728000644,Y,00109693,DL,2021.05.13,유상증자(일반공모),보통주,"5,514,622","5,000","89,829",2022-12-31,2022,Q4
20240329002623,Y,00109693,DL,2021.01.04,주식분할,보통주,"19,358,738","5,000",-,2023-12-31,2023,Q4
20240329002623,Y,00109693,DL,2021.01.04,주식분할,우선주,"2,113,885","5,000",-,2023-12-31,2023,Q4
20240329002623,Y,00109693,DL,2021.05.13,유상증자(일반공모),보통주,"5,514,622","5,000","89,829",2023-12-31,2023,Q4
20250317000751,Y,00109693,DL,-,-,-,-,-,-,2024-12-31,2024,Q4
