접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160516002275,Y,00631518,SK이노베이션,-,-,-,-,-,-,2015-12-31,2015,Q4
20160516002275,Y,00631518,SK이노베이션,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003564,Y,00631518,SK이노베이션,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004726,Y,00631518,SK이노베이션,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003274,Y,00631518,SK이노베이션,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002377,Y,00631518,SK이노베이션,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001255,Y,00631518,SK이노베이션,-,-,-,-,-,-,2020-12-31,2020,Q4
20220323000978,Y,00631518,SK이노베이션,-,-,-,-,-,-,2021-12-31,2021,Q4
20230322000906,Y,00631518,SK이노베이션,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320000950,Y,00631518,SK이노베이션,2023.09.20,유상증자(주주배정),보통주,"8,190,000","5,000,000,000","139,600,000,000",2023-12-31,2023,Q4
20250318000862,Y,00631518,SK이노베이션,2023.09.20,유상증자(주주배정),보통주,"8,190,000","5,000","139,600",2024-12-31,2024,Q4
20250318000862,Y,00631518,SK이노베이션,2024.11.04,-,보통주,"55,299,186","5,000","112,396",2024-12-31,2024,Q4
