접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160328000528,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2015-12-31,2015,Q4
20160328000528,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2015-12-31,2015,Q4
20160328000528,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2015-12-31,2015,Q4
20160328000528,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2015-12-31,2015,Q4
20170330000237,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2016-12-31,2016,Q4
20170330000237,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2016-12-31,2016,Q4
20170330000237,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2016-12-31,2016,Q4
20170330000237,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2016-12-31,2016,Q4
20180402001914,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2017-12-31,2017,Q4
20180402001914,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2017-12-31,2017,Q4
20180402001914,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2017-12-31,2017,Q4
20180402001914,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2017-12-31,2017,Q4
20190705000387,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2018-12-31,2018,Q4
20190705000387,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2018-12-31,2018,Q4
20190705000387,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2018-12-31,2018,Q4
20190705000387,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2018-12-31,2018,Q4
20200330001284,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2019-12-31,2019,Q4
20200330001284,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2019-12-31,2019,Q4
20200330001284,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2019-12-31,2019,Q4
20200330001284,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2019-12-31,2019,Q4
20210317000681,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2020-12-31,2020,Q4
20210317000681,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2020-12-31,2020,Q4
20210317000681,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2020-12-31,2020,Q4
20210317000681,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2020-12-31,2020,Q4
20220321000040,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2021-12-31,2021,Q4
20220321000040,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2021-12-31,2021,Q4
20220321000040,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2021-12-31,2021,Q4
20220321000040,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2021-12-31,2021,Q4
20230713000041,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2022-12-31,2022,Q4
20230713000041,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2022-12-31,2022,Q4
20230713000041,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2022-12-31,2022,Q4
20230713000041,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2022-12-31,2022,Q4
20240320000077,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2023-12-31,2023,Q4
20240320000077,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2023-12-31,2023,Q4
20240320000077,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2023-12-31,2023,Q4
20240320000077,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2023-12-31,2023,Q4
20250321000291,Y,00557508,GKL,2005.09.06,-,보통주,"1,500,000","10,000","10,000",2024-12-31,2024,Q4
20250321000291,Y,00557508,GKL,2005.12.02,유상증자(주주배정),보통주,"1,500,000","10,000","10,000",2024-12-31,2024,Q4
20250321000291,Y,00557508,GKL,2009.09.02,주식분할,보통주,"60,000,000",500,-,2024-12-31,2024,Q4
20250321000291,Y,00557508,GKL,2009.11.17,유상증자(일반공모),보통주,"1,855,670",500,"12,000",2024-12-31,2024,Q4
