접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003610,Y,00266961,NAVER,2013.08.01,주식분할,보통주,"15,165,025",500,-,2015-12-31,2015,Q4
20170908000444,Y,00266961,NAVER,2013.08.01,주식분할,보통주,"15,165,025",500,-,2016-12-31,2016,Q4
20180402004149,Y,00266961,NAVER,2013.08.01,주식분할,보통주,"15,165,025",500,-,2017-12-31,2017,Q4
20190401004489,Y,00266961,NAVER,2018.10.10,주식분할,보통주,"131,850,716",100,-,2018-12-31,2018,Q4
20200330004603,Y,00266961,NAVER,2018.10.10,주식분할,보통주,"131,850,716",100,-,2019-12-31,2019,Q4
20210316001214,Y,00266961,NAVER,2018.10.10,주식분할,보통주,"131,850,716",100,-,2020-12-31,2020,Q4
20220304000687,Y,00266961,NAVER,-,-,-,-,-,-,2021-12-31,2021,Q4
20230314001049,Y,00266961,NAVER,-,-,-,-,-,-,2022-12-31,2022,Q4
20240318000844,Y,00266961,NAVER,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318000645,Y,00266961,NAVER,-,-,-,-,-,-,2024-12-31,2024,Q4
