접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20200330003306,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2015-12-31,2015,Q4
20200330003368,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2016-12-31,2016,Q4
20200330003430,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2017-12-31,2017,Q4
20200330003430,Y,00159209,한전기술,-,-,-,-,-,-,2017-12-31,2017,Q4
20200330003484,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2018-12-31,2018,Q4
20200330003484,Y,00159209,한전기술,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002349,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2019-12-31,2019,Q4
20200330002349,Y,00159209,한전기술,-,-,-,-,-,-,2019-12-31,2019,Q4
20210322000901,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2020-12-31,2020,Q4
20210322000901,Y,00159209,한전기술,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321000881,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2021-12-31,2021,Q4
20230321000487,Y,00159209,한전기술,2009.07.14,주식분할,보통주,"22,932,000",200,200,2022-12-31,2022,Q4
20240320001238,Y,00159209,한전기술,2009.07.15,주식분할,보통주,"22,932,000",200,200,2023-12-31,2023,Q4
20250814001076,Y,00159209,한전기술,2009.07.15,주식분할,보통주,"22,932,000",200,200,2024-12-31,2024,Q4
