접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003590,Y,00635134,CJ제일제당,2011.07.01,-,보통주,"286,020","5,000",-,2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2014.11.25,주식매수선택권행사,보통주,"20,170","5,000","270,228",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2015.05.21,주식매수선택권행사,보통주,"15,000","5,000","277,000",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2015.08.25,주식매수선택권행사,보통주,"4,900","5,000","277,000",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2011.11.01,-,보통주,"17,929","5,000",-,2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2012.11.30,주식매수선택권행사,보통주,"6,136","5,000","125,468",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2013.02.28,주식매수선택권행사,보통주,"6,000","5,000","277,000",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2013.05.31,주식매수선택권행사,보통주,"7,515","5,000","110,075",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2013.11.29,주식매수선택권행사,보통주,"1,450","5,000","86,207",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2014.05.30,주식매수선택권행사,보통주,"6,680","5,000","153,084",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2014.07.29,주식매수선택권행사,보통주,"9,000","5,000","277,000",2015-12-31,2015,Q4
20160330003590,Y,00635134,CJ제일제당,2014.08.22,주식매수선택권행사,보통주,"2,450","5,000","277,000",2015-12-31,2015,Q4
20170331004895,Y,00635134,CJ제일제당,2012.11.30,주식매수선택권행사,보통주,"6,136","5,000","125,468",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2015.08.25,주식매수선택권행사,보통주,"4,900","5,000","277,000",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2016.03.02,주식매수선택권행사,보통주,"2,000","5,000","277,000",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2016.05.23,주식매수선택권행사,보통주,900,"5,000","277,000",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2016.08.22,주식매수선택권행사,보통주,800,"5,000","277,000",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2013.02.28,주식매수선택권행사,보통주,"6,000","5,000","277,000",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2013.05.31,주식매수선택권행사,보통주,"7,515","5,000","110,075",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2013.11.29,주식매수선택권행사,보통주,"1,450","5,000","86,207",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2014.05.30,주식매수선택권행사,보통주,"6,680","5,000","153,084",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2014.07.29,주식매수선택권행사,보통주,"9,000","5,000","277,000",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2014.08.22,주식매수선택권행사,보통주,"2,450","5,000","277,000",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2014.11.25,주식매수선택권행사,보통주,"20,170","5,000","270,228",2016-12-31,2016,Q4
20170331004895,Y,00635134,CJ제일제당,2015.05.21,주식매수선택권행사,보통주,"15,000","5,000","277,000",2016-12-31,2016,Q4
