Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,BS,유동자산,2024.03.31 현재,"180,920,991,969"
2024,Q1,BS,비유동자산,2024.03.31 현재,"468,519,738,170"
2024,Q1,BS,자산총계,2024.03.31 현재,"649,440,730,139"
2024,Q1,BS,유동부채,2024.03.31 현재,"75,463,650,139"
2024,Q1,BS,비유동부채,2024.03.31 현재,"9,487,647,400"
2024,Q1,BS,부채총계,2024.03.31 현재,"84,951,297,539"
2024,Q1,BS,자본금,2024.03.31 현재,"12,000,000,000"
2024,Q1,BS,이익잉여금,2024.03.31 현재,"562,020,262,328"
2024,Q1,BS,자본총계,2024.03.31 현재,"564,489,432,600"
2024,Q1,IS,매출액,2024.01.01 ~ 2024.03.31,86632708676
2024,Q1,IS,영업이익,2024.01.01 ~ 2024.03.31,990897005
2024,Q1,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,4448731958
2024,Q1,IS,당기순이익,2024.01.01 ~ 2024.03.31,5073312063
2024,Q1,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,5073312063
2024,Q1,IS,총포괄손익,2024.01.01 ~ 2024.03.31,5072997688
2024,Q2,BS,유동자산,2024.06.30 현재,"186,069,337,326"
2024,Q2,BS,비유동자산,2024.06.30 현재,"498,321,285,605"
2024,Q2,BS,자산총계,2024.06.30 현재,"684,390,622,931"
2024,Q2,BS,유동부채,2024.06.30 현재,"92,478,120,639"
2024,Q2,BS,비유동부채,2024.06.30 현재,"14,622,887,461"
2024,Q2,BS,부채총계,2024.06.30 현재,"107,101,008,100"
2024,Q2,BS,자본금,2024.06.30 현재,"12,000,000,000"
2024,Q2,BS,이익잉여금,2024.06.30 현재,"574,821,922,122"
2024,Q2,BS,자본총계,2024.06.30 현재,"577,289,614,831"
2024,Q2,IS,매출액,2024.01.01 ~ 2024.06.30,78363352612
2024,Q2,IS,영업이익,2024.01.01 ~ 2024.06.30,1229430854
2024,Q2,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,15882447221
2024,Q2,IS,당기순이익,2024.01.01 ~ 2024.06.30,12801659794
2024,Q2,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,12801659794
2024,Q2,IS,총포괄손익,2024.01.01 ~ 2024.06.30,12800182231
2024,Q3,BS,유동자산,2024.09.30 현재,"172,199,717,841"
2024,Q3,BS,비유동자산,2024.09.30 현재,"497,222,829,457"
2024,Q3,BS,자산총계,2024.09.30 현재,"669,422,547,298"
2024,Q3,BS,유동부채,2024.09.30 현재,"76,683,717,129"
2024,Q3,BS,비유동부채,2024.09.30 현재,"14,798,594,100"
2024,Q3,BS,부채총계,2024.09.30 현재,"91,482,311,229"
2024,Q3,BS,자본금,2024.09.30 현재,"12,000,000,000"
2024,Q3,BS,이익잉여금,2024.09.30 현재,"575,471,310,311"
2024,Q3,BS,자본총계,2024.09.30 현재,"577,940,236,069"
2024,Q3,IS,매출액,2024.01.01 ~ 2024.09.30,72777089460
2024,Q3,IS,영업이익,2024.01.01 ~ 2024.09.30,-2114443139
2024,Q3,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,832208177
2024,Q3,IS,당기순이익,2024.01.01 ~ 2024.09.30,649388189
2024,Q3,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,649388189
2024,Q3,IS,총포괄손익,2024.01.01 ~ 2024.09.30,650621238
