접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20201116001910,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,326,605","125,965,892",2015-12-31,2015,Q4
20201116001910,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,326,605","125,965,892",2015-12-31,2015,Q4
20201116001910,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20201116001970,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,027,370","126,265,127",2016-12-31,2016,Q4
20201116001970,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,027,370","126,265,127",2016-12-31,2016,Q4
20201116001970,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20201119000225,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,027,370","126,265,127",2017-12-31,2017,Q4
20201119000225,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,027,370","126,265,127",2017-12-31,2017,Q4
20201119000225,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20201230000709,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,027,370","126,265,127",2018-12-31,2018,Q4
20201230000709,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","11,027,370","126,265,127",2018-12-31,2018,Q4
20201230000709,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20201230000735,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","10,712,574","126,579,923",2019-12-31,2019,Q4
20201230000735,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","10,712,574","126,579,923",2019-12-31,2019,Q4
20201230000735,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210311001208,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","13,212,574","124,079,923",2020-12-31,2020,Q4
20210311001208,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","13,212,574","124,079,923",2020-12-31,2020,Q4
20210311001208,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001014,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","17,312,574","119,979,923",2021-12-31,2021,Q4
20220321001014,Y,00244455,케이티앤지,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220321001014,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","17,312,574","119,979,923",2021-12-31,2021,Q4
20220321001014,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320001005,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","21,012,574","116,279,923",2022-12-31,2022,Q4
20230320001005,Y,00244455,케이티앤지,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230320001005,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","138,819,400","85,120,000","53,699,400",-,-,"137,292,497","21,012,574","116,279,923",2022-12-31,2022,Q4
20230320001005,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001212,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","142,289,400","85,120,000","57,169,400",-,-,"133,822,497","21,012,574","112,809,923",2023-12-31,2023,Q4
20240320001212,Y,00244455,케이티앤지,우선주,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240320001212,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","142,289,400","85,120,000","57,169,400",-,-,"133,822,497","21,012,574","112,809,923",2023-12-31,2023,Q4
20240320001212,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001223,Y,00244455,케이티앤지,보통주,"800,000,000","276,111,897","150,749,400","85,120,000","65,629,400",-,-,"125,362,497","17,506,454","107,856,043",2024-12-31,2024,Q4
20250318001223,Y,00244455,케이티앤지,우선주,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250318001223,Y,00244455,케이티앤지,합계,"800,000,000","276,111,897","150,749,400","85,120,000","65,629,400",-,-,"125,362,497","17,506,454","107,856,043",2024-12-31,2024,Q4
20250318001223,Y,00244455,케이티앤지,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
