접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330002534,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","60,812","2,339,188",2015-12-31,2015,Q4
20160330002534,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330002534,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","60,812","2,339,188",2015-12-31,2015,Q4
20160330002534,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002042,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","61,812","2,338,188",2016-12-31,2016,Q4
20170331002042,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331002042,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","61,812","2,338,188",2016-12-31,2016,Q4
20170331002042,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330000861,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","81,325","2,318,675",2017-12-31,2017,Q4
20180330000861,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180330000861,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","81,325","2,318,675",2017-12-31,2017,Q4
20180330000861,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401001048,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","104,210","2,295,790",2018-12-31,2018,Q4
20190401001048,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401001048,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","104,210","2,295,790",2018-12-31,2018,Q4
20190401001048,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002341,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","120,625","2,279,375",2019-12-31,2019,Q4
20200330002341,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330002341,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","120,625","2,279,375",2019-12-31,2019,Q4
20200330002341,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317000634,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","135,919","2,264,081",2020-12-31,2020,Q4
20210317000634,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210317000634,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","135,919","2,264,081",2020-12-31,2020,Q4
20210317000634,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220725000075,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","135,919","2,264,081",2021-12-31,2021,Q4
20220725000075,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220725000075,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","135,919","2,264,081",2021-12-31,2021,Q4
20220725000075,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001185,Y,00146269,일신방직,보통주,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","135,919","2,264,081",2022-12-31,2022,Q4
20230315001185,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20230315001185,Y,00146269,일신방직,합계,"6,000,000","2,400,000",-,-,-,-,-,"2,400,000","135,919","2,264,081",2022-12-31,2022,Q4
20230315001185,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001530,Y,00146269,일신방직,보통주,"60,000,000","24,000,000","720,000",-,"720,000",-,-,"23,280,000","1,979,190","21,300,810",2023-12-31,2023,Q4
20240320001530,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20240320001530,Y,00146269,일신방직,합계,"60,000,000","24,000,000","720,000",-,"720,000",-,-,"23,280,000","1,979,190","21,300,810",2023-12-31,2023,Q4
20240320001530,Y,00146269,일신방직,비고,-,-,-,-,2023.2.27,-,-,-,-,-,2023-12-31,2023,Q4
20250319000250,Y,00146269,일신방직,보통주,"60,000,000","24,000,000","1,040,000",-,"1,040,000",-,-,"22,960,000","1,659,190","21,300,810",2024-12-31,2024,Q4
20250319000250,Y,00146269,일신방직,우선주,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
20250319000250,Y,00146269,일신방직,합계,"60,000,000","24,000,000","1,040,000",-,"1,040,000",-,-,"22,960,000","1,659,190","21,300,810",2024-12-31,2024,Q4
20250319000250,Y,00146269,일신방직,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
