접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160516001145,Y,00139889,SKC,의결권 있는 주식,"88,000,000","36,797,148",-,-,-,-,-,"36,797,148","288,873","36,508,275",2015-12-31,2015,Q4
20160516001145,Y,00139889,SKC,의결권 없는 주식,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160516001145,Y,00139889,SKC,합계,"88,000,000","36,797,148",-,-,-,-,-,"36,797,148","288,873","36,508,275",2015-12-31,2015,Q4
20160516001145,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002724,Y,00139889,SKC,의결권 있는 주식,"88,000,000","37,534,555",-,-,-,-,-,"37,534,555","1,493,715","36,040,840",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,의결권 없는 주식,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,합계,"88,000,000","37,534,555",-,-,-,-,-,"37,534,555","1,493,715","36,040,840",2016-12-31,2016,Q4
20170331002724,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005086,Y,00139889,SKC,의결권 있는 주식,"88,000,000","37,534,555",-,-,-,-,-,"37,534,555","2,114,001","35,420,554",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,의결권 없는 주식,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,합계,"88,000,000","37,534,555",-,-,-,-,-,"37,534,555","2,114,001","35,420,554",2017-12-31,2017,Q4
20180402005086,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004856,Y,00139889,SKC,의결권 있는 주식,"88,000,000","37,534,555",-,-,-,-,-,"37,534,555","2,114,001","35,420,554",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,의결권 없는 주식,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,합계,"88,000,000","37,534,555",-,-,-,-,-,"37,534,555","2,114,001","35,420,554",2018-12-31,2018,Q4
20190401004856,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004188,Y,00139889,SKC,"의결권 있는
주식","88,000,000","37,534,555",-,-,-,-,-,"37,534,555","2,114,001","35,420,554",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,"의결권 없는
주식",-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,합계,"88,000,000","37,534,555",-,-,-,-,-,"37,534,555","2,114,001","35,420,554",2019-12-31,2019,Q4
20200330004188,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210423000677,Y,00139889,SKC,"의결권 있는
주식","88,000,000","37,868,298",-,-,-,-,-,"37,868,298","2,116,992","35,751,306",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,"의결권 없는
주식",-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,합계,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","2,116,992","35,751,306",2020-12-31,2020,Q4
20210423000677,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220816001935,Y,00139889,SKC,보통주,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","1,991,967","35,876,331",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,우선주,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,합계,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","1,991,967","35,876,331",2021-12-31,2021,Q4
20220816001935,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000846,Y,00139889,SKC,보통주,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","3,884,286","33,984,012",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,합계,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","3,884,286","33,984,012",2022-12-31,2022,Q4
20230320000846,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240409003864,Y,00139889,SKC,보통주,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","3,863,140","34,005,158",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,합계,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","3,863,140","34,005,158",2023-12-31,2023,Q4
20240409003864,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001448,Y,00139889,SKC,보통주,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","3,801,038","34,067,260",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,합계,"88,000,000","37,868,298",-,-,-,-,-,"37,868,298","3,801,038","34,067,260",2024-12-31,2024,Q4
20250318001448,Y,00139889,SKC,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
