접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160330003681,Y,00145880,현대제철,합계,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330003681,Y,00145880,현대제철,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004560,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","2,175,140","131,270,645",2016-12-31,2016,Q4
20170331004560,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2016-12-31,2016,Q4
20170331004560,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","2,175,140","131,270,645",2016-12-31,2016,Q4
20170331004560,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)","※ 우선주 존속기한(10년) 만료로 우선주
   전량(416,556주) 보통주 전환 (2010.03.15)",-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004372,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","2,175,140","131,270,645",2017-12-31,2017,Q4
20180402004372,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2017-12-31,2017,Q4
20180402004372,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","2,175,140","131,270,645",2017-12-31,2017,Q4
20180402004372,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)","※ 우선주 존속기한(10년) 만료로 우선주
    전량(416,556주) 보통주 전환 (2010.03.15)",-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004415,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","2,175,140","131,270,645",2018-12-31,2018,Q4
20190401004415,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2018-12-31,2018,Q4
20190401004415,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","2,175,140","131,270,645",2018-12-31,2018,Q4
20190401004415,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)","※ 우선주 존속기한(10년) 만료로 우선주
    전량(416,556주) 보통주 전환 (2010.03.15)",-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003634,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","2,175,140","131,270,645",2019-12-31,2019,Q4
20200330003634,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2019-12-31,2019,Q4
20200330003634,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","2,175,140","131,270,645",2019-12-31,2019,Q4
20200330003634,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)","※ 우선주 존속기한(10년) 만료로 우선주
    전량(416,556주) 보통주 전환 (2010.03.15)",-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210315000949,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","1,900,046","131,545,739",2020-12-31,2020,Q4
20210315000949,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2020-12-31,2020,Q4
20210315000949,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","1,900,046","131,545,739",2020-12-31,2020,Q4
20210315000949,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)","※ 우선주 존속기한(10년) 만료로 우선주
    전량(416,556주) 보통주 전환 (2010.03.15)",-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220315000651,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","1,900,046","131,545,739",2021-12-31,2021,Q4
20220315000651,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2021-12-31,2021,Q4
20220315000651,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","1,900,046","131,545,739",2021-12-31,2021,Q4
20220315000651,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)",-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230314001097,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","1,900,046","131,545,739",2022-12-31,2022,Q4
20230314001097,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2022-12-31,2022,Q4
20230314001097,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","1,900,046","131,545,739",2022-12-31,2022,Q4
20230314001097,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)",-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240318000916,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","1,900,046","131,545,739",2023-12-31,2023,Q4
20240318000916,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2023-12-31,2023,Q4
20240318000916,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","1,900,046","131,545,739",2023-12-31,2023,Q4
20240318000916,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)",-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317000668,Y,00145880,현대제철,보통주,"300,000,000","170,119,433","36,673,648","31,500,000","5,173,648",-,-,"133,445,785","1,900,046","131,545,739",2024-12-31,2024,Q4
20250317000668,Y,00145880,현대제철,우선주,-,"515,841","515,841",-,"515,841",-,-,-,-,-,2024-12-31,2024,Q4
20250317000668,Y,00145880,현대제철,합계,"300,000,000","170,635,274","37,189,489","31,500,000","5,689,489",-,-,"133,445,785","1,900,046","131,545,739",2024-12-31,2024,Q4
20250317000668,Y,00145880,현대제철,비고,"※ 정관상 발행 가능한 주식의 총수는 3억주
    (발행주/우선주 구분없음)",-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
