접수번호,법인구분,회사코드,회사명,구분,발행할 주식 총수,현재까지 발행한 주식 총수,현재까지 감소한 주식의 총수,주식 수 감소,이익 소각,상환주식의 상환,기타,발행주식의 총수,자기주식수,유통주식수,결제일시,연도,분기
20160513003466,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","195,600","34,724,810",2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","195,600","34,724,810",2015-12-31,2015,Q4
20160513003466,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001166,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","195,600","34,724,810",2016-12-31,2016,Q4
20170330001166,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","195,600","34,724,810",2016-12-31,2016,Q4
20170330001166,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330001076,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","195,600","34,724,810",2017-12-31,2017,Q4
20180330001076,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","195,600","34,724,810",2017-12-31,2017,Q4
20180330001076,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329002808,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2018-12-31,2018,Q4
20190329002808,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2018-12-31,2018,Q4
20190329002808,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003805,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2019-12-31,2019,Q4
20200330003805,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2019-12-31,2019,Q4
20200330003805,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2019-12-31,2019,Q4
20210322000570,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2020-12-31,2020,Q4
20210322000570,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2020-12-31,2020,Q4
20210322000570,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001215,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2021-12-31,2021,Q4
20220321001215,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2021-12-31,2021,Q4
20220321001215,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000645,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2022-12-31,2022,Q4
20230320000645,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","1,995,600","32,924,810",2022-12-31,2022,Q4
20230320000645,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320000628,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","171,969","34,748,441",2023-12-31,2023,Q4
20240320000628,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","171,969","34,748,441",2023-12-31,2023,Q4
20240320000628,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317000376,Y,00166315,화신,보통주,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","171,969","34,748,441",2024-12-31,2024,Q4
20250317000376,Y,00166315,화신,합계,"80,000,000","34,920,410",-,-,-,-,-,"34,920,410","171,969","34,748,441",2024-12-31,2024,Q4
20250317000376,Y,00166315,화신,비고,-,-,-,-,-,-,-,-,-,-,2024-12-31,2024,Q4
