code,name,year,quarter,sector,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
480,조선내화,2022,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.0106567373303834,0.0007924334269140132,000480
480,조선내화,2022,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0629350071393891,0.0106567373303834,000480
480,조선내화,2021,Q4,철강_소재,-0.34961130587364064,-0.022727272727272707,0.0214318109325784,0.022104038557420713,-0.017925827861960397,-0.012195121951219523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,-0.015945313905378677,0.0629350071393891,000480
480,조선내화,2021,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.07722297134182479,-0.015945313905378677,000480
480,조선내화,2021,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.03153426773795297,0.07722297134182479,000480
480,조선내화,2021,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.14736283094853636,-0.03153426773795297,000480
480,조선내화,2020,Q4,철강_소재,-0.1703600353498057,0.1282051282051282,-0.017852437363912177,-0.01827378038831795,0.021893188231892013,0.022104038557420713,0.0,0.0,0.0,0.06666666666666665,-0.01538461538461533,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.22696701323501478,0.14736283094853636,000480
480,조선내화,2020,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.05136604289461466,-0.22696701323501478,000480
480,조선내화,2020,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.2982992105524605,0.05136604289461466,000480
480,조선내화,2020,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,-0.024622085199050528,-0.2982992105524605,000480
480,조선내화,2019,Q4,철강_소재,0.06816583771516505,0.040000000000000036,0.0005236181154726349,0.0004897159647405669,-0.018260343897840592,-0.01827378038831795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.0801617267083218,-0.024622085199050528,000480
480,조선내화,2019,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.03144183754940612,-0.0801617267083218,000480
480,조선내화,2019,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.032241960721161575,-0.03144183754940612,000480
480,조선내화,2019,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.15370104598455664,-0.032241960721161575,000480
480,조선내화,2018,Q4,철강_소재,0.005090005198856273,-0.025974025974025983,0.001216451557278564,0.0011439777741459878,0.0007760320798027021,0.0008164598301765302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.025609331002890156,0.15370104598455664,000480
480,조선내화,2018,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.060034130245770104,-0.025609331002890156,000480
480,조선내화,2018,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.04839560668212351,0.060034130245770104,000480
480,조선내화,2018,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.007037621851439391,0.04839560668212351,000480
480,조선내화,2017,Q4,철강_소재,0.008333428893916306,-0.012820512820512775,0.0005228938803427674,0.00032695765898327345,0.0009639265111254236,0.0008171269815329119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,0.017869906518189704,0.007037621851439391,000480
480,조선내화,2017,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.11991074077387812,0.017869906518189704,000480
480,조선내화,2017,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.02640715550954606,-0.11991074077387812,000480
480,조선내화,2017,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.0291484299802046,-0.02640715550954606,000480
480,조선내화,2016,Q4,철강_소재,-0.00800024701148605,-0.0050512781264350215,0.019961361609218464,0.02018012008005332,0.004923434232938062,0.004761904761904745,-0.42020228763373313,-0.47849711172976017,-0.47849711172976017,-0.3177797968878372,-0.5053865609301791,0.0,0.0,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.14737252375136384,-0.0291484299802046,000480
480,조선내화,2016,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,-0.05062240034266896,-0.05062240034266896,-0.05062240034266896,-0.05062240034266885,-0.05062240034266907,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.05567980570589828,-0.14737252375136384,000480
480,조선내화,2016,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.00847144642648523,0.00847144642648523,0.00847144642648523,0.00847144642648523,0.008471446426485452,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.08654563593707543,0.05567980570589828,000480
480,조선내화,2016,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,-0.024377483551302315,-0.024377483551302315,-0.024377483551302315,-0.024377483551302093,-0.024377483551302315,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,-0.014107790530663095,-0.08654563593707543,000480
670,영풍,2024,Q4,철강_소재,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.06005069000824606,0.06005069000824606,000670
670,영풍,2024,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.5465368830365995,0.06005069000824606,000670
670,영풍,2024,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.19949026772444248,0.5465368830365995,000670
670,영풍,2024,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.1913417954123733,-0.19949026772444248,000670
670,영풍,2023,Q4,철강_소재,-0.0032476629992607142,0.061817645323104076,-0.03664407184698171,-0.03673193787981088,-0.008245395635936403,-0.008271414552081913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.11901841935253826,-0.1913417954123733,000670
670,영풍,2023,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.11496775629119849,-0.11901841935253826,000670
670,영풍,2023,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,-0.008138775911639778,-0.11496775629119849,000670
670,영풍,2023,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,-0.08632504545940695,-0.008138775911639778,000670
670,영풍,2022,Q4,철강_소재,0.21337604404337163,0.015224298965432315,0.0,0.0,-0.03664407184698171,-0.03673193787981088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.19892443087406253,-0.08632504545940695,000670
670,영풍,2022,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.29243453105298334,-0.19892443087406253,000670
670,영풍,2022,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.0521362441005687,0.29243453105298334,000670
670,영풍,2022,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,-0.001544456997103285,-0.0521362441005687,000670
670,영풍,2021,Q4,철강_소재,-0.04721333229256108,0.030131702209731603,-0.0625,-0.0625,-0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.051367048840005515,-0.001544456997103285,000670
670,영풍,2021,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0676530318612917,0.051367048840005515,000670
670,영풍,2021,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.008592319436373275,0.0676530318612917,000670
670,영풍,2021,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.13628434962609204,-0.008592319436373275,000670
670,영풍,2020,Q4,철강_소재,-0.06037068820090796,0.13801407231816976,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.04346045509788579,0.13628434962609204,000670
670,영풍,2020,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,-0.06213608214944069,-0.04346045509788579,000670
670,영풍,2020,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.2526805617673693,-0.06213608214944069,000670
670,영풍,2020,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,-0.003615429771146275,-0.2526805617673693,000670
670,영풍,2019,Q4,철강_소재,0.32144103279832525,0.12155014770009842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.06864437869804776,-0.003615429771146275,000670
670,영풍,2019,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.07773391307052892,-0.06864437869804776,000670
670,영풍,2019,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.08416705786724016,-0.07773391307052892,000670
670,영풍,2019,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,-0.08245068496575361,-0.08416705786724016,000670
670,영풍,2018,Q4,철강_소재,-0.20801685658469937,-0.09201215929700868,0.002911300182250276,0.0028439869989165256,0.002911300182250276,0.0028439869989165256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.12218307211157567,-0.08245068496575361,000670
670,영풍,2018,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.01968765964791773,0.12218307211157567,000670
670,영풍,2018,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.08543709878316533,0.01968765964791773,000670
670,영풍,2018,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,-0.027564313265343393,-0.08543709878316533,000670
670,영풍,2017,Q4,철강_소재,-0.04146110859720187,0.0553885556379321,-0.0014608646116192059,-0.0014874915483434892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.05246661892109041,-0.027564313265343393,000670
670,영풍,2017,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.27665695512988575,-0.05246661892109041,000670
670,영풍,2017,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.29021330345292834,-0.27665695512988575,000670
670,영풍,2017,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.04912454758259855,0.29021330345292834,000670
670,영풍,2016,Q4,철강_소재,0.029453424429261688,0.05415352260778139,-0.0625,-0.06250000000000011,-0.0638695605733931,-0.06389452332657208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.23635428470249803,-0.04912454758259855,000670
670,영풍,2016,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.025629221514891963,-0.23635428470249803,000670
670,영풍,2016,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.06880518513613608,-0.025629221514891963,000670
670,영풍,2016,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,-0.010530866667812892,0.06880518513613608,000670
1230,동국제강,2024,Q4,철강_소재,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.057277013527013546,-0.057277013527013546,001230
1230,동국제강,2024,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.049555744786907135,-0.057277013527013546,001230
1230,동국제강,2024,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.036666990580011,0.049555744786907135,001230
1230,동국제강,2024,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.028548288267116508,-0.036666990580011,001230
1230,동국제강,2023,Q4,철강_소재,-0.8152463536500727,0.09770114942528729,-0.060041529583194864,-0.059897523102051764,-0.24618614655272197,1.2608306079476725,1.0,0.13470522494741788,-0.6667759513174185,-0.8221653419094823,-0.660101553338617,18984.089968152864,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.16895502636089346,0.028548288267116508,001230
1230,동국제강,2023,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,-0.2414258499784816,-0.16895502636089346,001230
1230,동국제강,2023,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.20365198402539958,-0.2414258499784816,001230
1230,동국제강,2023,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,-0.0896062855049913,0.20365198402539958,001230
1230,동국제강,2022,Q4,철강_소재,-0.02207375005524881,0.01754385964912286,-0.059144418561798306,-0.05892038946162648,-0.06371324235826059,-0.06356979840243437,0.0,0.0,0.0,1.0361191122531448,-0.021389812248463147,0.0,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.008803968088918833,-0.0896062855049913,001230
1230,동국제강,2022,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,-0.12025716539876316,0.008803968088918833,001230
1230,동국제강,2022,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.15877711467885566,-0.12025716539876316,001230
1230,동국제강,2022,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09972054546315418,-0.15877711467885566,001230
1230,동국제강,2021,Q4,철강_소재,-0.02986384132683295,0.2302158273381294,0.03666590005449,0.036406806489909016,0.00441222936190222,0.004585403133358756,0.0,0.0,0.0,0.0,0.0,-0.9980566790247701,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.06570784103928433,0.09972054546315418,001230
1230,동국제강,2021,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,-0.05809848383616125,0.06570784103928433,001230
1230,동국제강,2021,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,-0.1763557107782743,-0.05809848383616125,001230
1230,동국제강,2021,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,1.1644862489723582,-0.1763557107782743,001230
1230,동국제강,2020,Q4,철강_소재,0.07043509272467907,0.16806722689075637,-0.00044458392066870633,-0.0003955696202532222,0.034916502825399265,0.034796362198497466,0.0,0.0,0.0,1.1269834273624824,-0.010819969871108559,0.0,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.30520921549003,1.1644862489723582,001230
1230,동국제강,2020,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.016271773013448287,0.30520921549003,001230
1230,동국제강,2020,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,0.3783807143278998,0.016271773013448287,001230
1230,동국제강,2020,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,-0.053165258989395614,0.3783807143278998,001230
1230,동국제강,2019,Q4,철강_소재,0.14352350503505074,0.04385964912280693,-0.06357970416581626,-0.06296002118083133,-0.06501984119980342,-0.06518811881188125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.23015265352589184,-0.053165258989395614,001230
1230,동국제강,2019,Q3,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.10926373781301162,-0.23015265352589184,001230
1230,동국제강,2019,Q2,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.028156933418816796,-0.10926373781301162,001230
1230,동국제강,2019,Q1,철강_소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,-0.07237068239435014,-0.028156933418816796,001230
