,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
30,조선내화,2017,Q2,철강_소재,-0.02640715550954606,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.11991074077387812,000480
30,영풍,2017,Q2,철강_소재,0.29021330345292834,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.27665695512988575,000670
30,동국제강,2017,Q2,철강_소재,0.19288809049702133,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.28486405848185525,001230
30,세아베스틸,2017,Q2,철강_소재,0.20002730313906575,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.17756082215131305,001430
30,고려제강,2017,Q2,철강_소재,-0.010083708129498934,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.15310665999786077,002240
30,세아제강,2017,Q2,철강_소재,-0.017093896196598794,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.16512877437760978,003030
30,현대제철,2017,Q2,철강_소재,0.04545798562010793,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.12824034758113034,004020
30,삼광글라스,2017,Q2,철강_소재,-0.06572561177038602,0.04069603451368531,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.17576587902238744,005090
30,POSCO,2017,Q2,철강_소재,0.14930127845422647,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.10244012501573532,005490
30,무림P&P,2017,Q2,철강_소재,0.08599852616064847,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.08935837027462207,009580
30,고려아연,2017,Q2,철강_소재,0.1031196006612024,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.04154077740391476,010130
30,풍산,2017,Q2,철강_소재,0.31121273990611337,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.21758390094703828,103140
30,한국철강,2017,Q2,철강_소재,0.022062474605313236,0.0,-0.1259798444991046,0.0,-0.00900900900900925,0.01678214010777368,-0.07470193740685538,-0.23449774774617646,104700
