,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
14,조선내화,2021,Q2,철강_소재,-0.03153426773795297,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,0.07722297134182479,000480
14,영풍,2021,Q2,철강_소재,-0.008592319436373275,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,0.0676530318612917,000670
14,동국제강,2021,Q2,철강_소재,-0.1763557107782743,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,-0.05809848383616125,001230
14,세아베스틸,2021,Q2,철강_소재,-0.1510698486409106,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,-0.21023237478733556,001430
14,고려제강,2021,Q2,철강_소재,0.012190068395831767,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,-0.03614379296018116,002240
14,세아제강,2021,Q2,철강_소재,0.08333906833819155,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,0.7001081532030333,003030
14,현대제철,2021,Q2,철강_소재,-0.09218895526062851,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,-0.11740833226314312,004020
14,삼광글라스,2021,Q2,철강_소재,0.052134764639286325,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,0.08282846965586767,005090
14,POSCO,2021,Q2,철강_소재,-0.12454951514294245,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,-0.07695380850330745,005490
14,무림P&P,2021,Q2,철강_소재,-0.13984041884129564,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,-0.11170766806853002,009580
14,고려아연,2021,Q2,철강_소재,0.1590439029437895,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,0.024197738400345406,010130
14,풍산,2021,Q2,철강_소재,-0.14676963557666972,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,-0.04943282950503166,103140
14,한국철강,2021,Q2,철강_소재,-0.19996806412177934,0.0,0.7421096287815034,0.0,-0.11023622047244086,0.11734330484330613,0.131754905184698,0.023378628699684968,104700
