,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
18,조선내화,2020,Q2,철강_소재,-0.2982992105524605,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,0.05136604289461466,000480
18,영풍,2020,Q2,철강_소재,-0.2526805617673693,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,-0.06213608214944069,000670
18,동국제강,2020,Q2,철강_소재,0.3783807143278998,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,0.016271773013448287,001230
18,세아베스틸,2020,Q2,철강_소재,-0.08483782192949313,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,-0.14271610257959336,001430
18,고려제강,2020,Q2,철강_소재,-0.059066734343241445,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,-0.14117950358536724,002240
18,세아제강,2020,Q2,철강_소재,0.37429697393218236,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,-0.048352798152391165,003030
18,현대제철,2020,Q2,철강_소재,0.15544475063156044,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,0.10119407250287302,004020
18,삼광글라스,2020,Q2,철강_소재,-0.03189288561042025,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,0.025553002934539888,005090
18,POSCO,2020,Q2,철강_소재,-0.03363830006980109,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,0.10712055818630567,005490
18,무림P&P,2020,Q2,철강_소재,-0.3122142281300217,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,0.010531683021133421,009580
18,고려아연,2020,Q2,철강_소재,-0.09574036105832615,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,-0.1474532915728377,010130
18,풍산,2020,Q2,철강_소재,0.03762368281049261,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,-0.003700735476576851,103140
18,한국철강,2020,Q2,철강_소재,-0.17757254259229416,0.0,-0.9744470971009336,0.0,0.15887850467289732,-0.0835291604358025,-0.41825270948982285,0.05259639742040665,104700
