,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
9,조선내화,2022,Q3,철강_소재,0.0007924334269140132,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.12929673357272164,000480
9,영풍,2022,Q3,철강_소재,0.29243453105298334,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,-0.19892443087406253,000670
9,동국제강,2022,Q3,철강_소재,-0.12025716539876316,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.008803968088918833,001230
9,세아베스틸,2022,Q3,철강_소재,0.10859857971196203,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.21857325560664387,001430
9,고려제강,2022,Q3,철강_소재,-0.11527759164887477,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.18377656778504414,002240
9,세아제강,2022,Q3,철강_소재,-0.2145597434463611,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.0488594805333885,003030
9,현대제철,2022,Q3,철강_소재,-0.07399040146856845,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.09820558012017783,004020
9,삼광글라스,2022,Q3,철강_소재,-0.14135042371594314,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,-0.03292159565962588,005090
9,POSCO,2022,Q3,철강_소재,0.11231796104045152,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.15154149298591688,005490
9,무림P&P,2022,Q3,철강_소재,-0.040561255162158555,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,-0.17689267089963867,009580
9,고려아연,2022,Q3,철강_소재,0.08485366462579058,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,-0.07582018643055709,010130
9,풍산,2022,Q3,철강_소재,0.09121509174023877,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.2826578363715629,103140
9,한국철강,2022,Q3,철강_소재,-0.10753713642375409,0.0,0.09093510066157107,0.0,-0.023255813953488302,0.0359464250541639,-0.11299650647329962,0.18075517685300932,104700
