,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
5,조선내화,2023,Q3,철강_소재,-0.20592868253686974,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.23123545640332863,000480
5,영풍,2023,Q3,철강_소재,-0.11496775629119849,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.11901841935253826,000670
5,동국제강,2023,Q3,철강_소재,-0.2414258499784816,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.16895502636089346,001230
5,세아베스틸,2023,Q3,철강_소재,-0.011149875952507583,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.08331126280678475,001430
5,고려제강,2023,Q3,철강_소재,-0.14986109013631127,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,0.02206669831066725,002240
5,세아제강,2023,Q3,철강_소재,-0.0356870328660239,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,0.06408017624255795,003030
5,현대제철,2023,Q3,철강_소재,0.02053365005905311,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.12991780905310743,004020
5,삼광글라스,2023,Q3,철강_소재,0.0944702679884324,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.244654431794135,005090
5,POSCO,2023,Q3,철강_소재,-0.1548998759525076,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.12689963756875255,005490
5,무림P&P,2023,Q3,철강_소재,-0.04189260821913885,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.14055262680523023,009580
5,고려아연,2023,Q3,철강_소재,0.015317304317304298,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,-0.16686356675994282,010130
5,풍산,2023,Q3,철강_소재,0.059105726288388775,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,0.10459835777737074,103140
5,한국철강,2023,Q3,철강_소재,0.08879760303908905,0.0,-0.028955398190522508,0.0,0.03896103896103886,0.11207897793263655,0.106533304958502,0.023666145040512385,104700
