,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
1,조선내화,2024,Q3,철강_소재,0.08784612279377998,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.09158966033966043,000480
1,영풍,2024,Q3,철강_소재,0.5465368830365995,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,0.06005069000824606,000670
1,동국제강,2024,Q3,철강_소재,0.049555744786907135,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.057277013527013546,001230
1,세아베스틸,2024,Q3,철강_소재,0.3329772278839628,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.17445068944508407,001430
1,고려제강,2024,Q3,철강_소재,0.06741695319321186,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.06569340174750632,002240
1,세아제강,2024,Q3,철강_소재,0.19260601248470607,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,0.4299323864541255,003030
1,현대제철,2024,Q3,철강_소재,-0.043175915444753105,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,0.2755988197848662,004020
1,삼광글라스,2024,Q3,철강_소재,0.05594463367579603,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.11843156843156838,005090
1,POSCO,2024,Q3,철강_소재,-0.0031877864155281654,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.019752738610870058,005490
1,무림P&P,2024,Q3,철강_소재,-0.07226464356260742,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,0.08373467084097,009580
1,고려아연,2024,Q3,철강_소재,1.3240690380008862,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.36534667158399414,010130
1,풍산,2024,Q3,철강_소재,0.18384274839701545,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.025365681615681597,103140
1,한국철강,2024,Q3,철강_소재,0.1936049549934685,0.0,-0.2377021247854798,0.0,-0.09523809523809512,-0.11983510689291532,-0.05674568795778523,-0.18304997168186155,104700
