,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
7,조선내화,2023,Q1,철강_소재,0.06836339716957847,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,0.01859796740924216,000480
7,영풍,2023,Q1,철강_소재,-0.08632504545940695,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.008138775911639778,000670
7,동국제강,2023,Q1,철강_소재,-0.0896062855049913,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,0.20365198402539958,001230
7,세아베스틸,2023,Q1,철강_소재,0.005019466384008388,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.01517141271331833,001430
7,고려제강,2023,Q1,철강_소재,-0.12670927147250136,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,0.19543682499953216,002240
7,세아제강,2023,Q1,철강_소재,0.028680810714708974,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,0.21341076251411584,003030
7,현대제철,2023,Q1,철강_소재,-0.018297440196015237,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.048063175218814744,004020
7,삼광글라스,2023,Q1,철강_소재,-0.10419097835919167,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.14846349759528193,005090
7,POSCO,2023,Q1,철강_소재,0.07761034656793306,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,0.5378390778086102,005490
7,무림P&P,2023,Q1,철강_소재,-0.034432687876599546,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.11948345723663582,009580
7,고려아연,2023,Q1,철강_소재,-0.13914484232180235,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.02949819793436219,010130
7,풍산,2023,Q1,철강_소재,0.06564280825471461,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.1827580104026475,103140
7,한국철강,2023,Q1,철강_소재,-0.0887247530763517,0.0,-0.11353477832962133,0.0,-0.05813953488372092,-0.12061758935426237,-0.08337411073888668,-0.18370531086095038,104700
