,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
8,조선내화,2022,Q4,철강_소재,0.12929673357272164,0.5252669158909957,-0.11456608043309557,0.4651162790697674,0.023809523809523725,0.11445954938682568,-0.12070563315019511,0.06836339716957847,000480
8,영풍,2022,Q4,철강_소재,-0.19892443087406253,0.21337604404337163,-0.11456608043309557,0.015224298965432315,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.08632504545940695,000670
8,동국제강,2022,Q4,철강_소재,0.008803968088918833,-0.02207375005524881,-0.11456608043309557,0.01754385964912286,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.0896062855049913,001230
8,세아베스틸,2022,Q4,철강_소재,0.21857325560664387,-0.06476081703962233,-0.11456608043309557,0.36170212765957444,0.023809523809523725,0.11445954938682568,-0.12070563315019511,0.005019466384008388,001430
8,고려제강,2022,Q4,철강_소재,0.18377656778504414,1.674138548857229e-05,-0.11456608043309557,0.18181818181818188,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.12670927147250136,002240
8,세아제강,2022,Q4,철강_소재,0.0488594805333885,-0.13900607298840373,-0.11456608043309557,0.4307692307692308,0.023809523809523725,0.11445954938682568,-0.12070563315019511,0.028680810714708974,003030
8,현대제철,2022,Q4,철강_소재,0.09820558012017783,0.03140881903187176,-0.11456608043309557,0.13291139240506333,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.018297440196015237,004020
8,삼광글라스,2022,Q4,철강_소재,-0.03292159565962588,-0.007736320102674776,-0.11456608043309557,0.08877284595300261,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.10419097835919167,005090
8,POSCO,2022,Q4,철강_소재,0.15154149298591688,0.019399819037112298,-0.11456608043309557,0.10582010582010581,0.023809523809523725,0.11445954938682568,-0.12070563315019511,0.07761034656793306,005490
8,무림P&P,2022,Q4,철강_소재,-0.17689267089963867,0.0,-0.11456608043309557,0.22972972972972983,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.034432687876599546,009580
8,고려아연,2022,Q4,철강_소재,-0.07582018643055709,0.23749244017630722,-0.11456608043309557,0.10875690211274525,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.13914484232180235,010130
8,풍산,2022,Q4,철강_소재,0.2826578363715629,-0.04586140398498606,-0.11456608043309557,0.0319416854098602,0.023809523809523725,0.11445954938682568,-0.12070563315019511,0.06564280825471461,103140
8,한국철강,2022,Q4,철강_소재,0.18075517685300932,-0.15315289304690027,-0.11456608043309557,0.15469613259668513,0.023809523809523725,0.11445954938682568,-0.12070563315019511,-0.0887247530763517,104700
