,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,소비자물가지수 변화율,1인평균급여 변화율,실업률 변화율,금리 변화율,국제유가 변화율,Label,Code
31,조선내화,2017,Q1,철강_소재,-0.0291484299802046,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,-0.02640715550954606,000480
31,영풍,2017,Q1,철강_소재,-0.04912454758259855,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.29021330345292834,000670
31,동국제강,2017,Q1,철강_소재,-0.1353534143764927,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.19288809049702133,001230
31,세아베스틸,2017,Q1,철강_소재,-0.08047981011969141,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.20002730313906575,001430
31,고려제강,2017,Q1,철강_소재,-0.08755903846896625,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,-0.010083708129498934,002240
31,세아제강,2017,Q1,철강_소재,0.004857649723900681,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,-0.017093896196598794,003030
31,현대제철,2017,Q1,철강_소재,-0.10366545839367891,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.04545798562010793,004020
31,삼광글라스,2017,Q1,철강_소재,-0.0609245815231092,0.057487026215386816,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,-0.06572561177038602,005090
31,POSCO,2017,Q1,철강_소재,-0.12269171515578473,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.14930127845422647,005490
31,무림P&P,2017,Q1,철강_소재,-0.08745173200031178,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.08599852616064847,009580
31,고려아연,2017,Q1,철강_소재,-0.08259713105397186,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.1031196006612024,010130
31,풍산,2017,Q1,철강_소재,-0.03965446938268989,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.31121273990611337,103140
31,한국철강,2017,Q1,철강_소재,0.005729494479534837,0.0,0.5158067335463936,0.0,0.0277777777777779,0.13548951048950886,0.09135267010029824,0.022062474605313236,104700
