code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2016,Q2,2016-08-12,"81,771,535,314","1,166,585,199,462","1,248,356,734,776","124,259,141,712","438,422,097,830","562,681,239,542","672,199,833,473","685,675,495,234",78285042550.0,10777827335.0,9014162562.0,12302469428.0,,,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2016,Q2,2016-08-16,"523,603,183,350","1,731,279,155,480","2,254,882,338,830","20,401,757,217","59,706,202,880","80,107,960,097","833,408,421,225","2,174,774,378,733",19284560637.0,8865320090.0,11287691525.0,8722833402.0,,,,,,,,,,,,,
270,기아차,경기소비재,2016,Q2,2016-08-16,"12,722,354,000,000","23,203,453,000,000","35,925,807,000,000","9,110,810,000,000","5,054,880,000,000","14,165,690,000,000",,"21,760,117,000,000",8347585000000.0,601346000000.0,628184000000.0,483101000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2016,Q2,2016-08-16,"3,202,202,572,514","4,377,477,492,810","7,579,680,065,324","3,504,961,535,786","1,640,801,872,008","5,145,763,407,794","997,567,932,026","2,433,916,657,530",4417915838155.0,34460225872.0,15332336515.0,10389567391.0,"648,653,775,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2016,Q2,2016-08-16,"663,898,048,428","1,524,603,784,068","2,188,501,832,496","349,336,969,580","772,179,416,265","1,121,516,385,845","966,661,640,948","1,066,985,446,651",400983767139.0,60543525834.0,60680119591.0,46037034804.0,,,,,,,,,,,,,
3200,일신방직,경기소비재,2016,Q2,2016-08-16,"171,519,708,737","386,278,311,923","557,798,020,660","44,150,776,649","20,734,496,067","64,885,272,716","468,746,801,808","492,912,747,944",87862767242.0,3883532098.0,4999054430.0,3972383951.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2016,Q2,2016-08-16,"617,079,821,170","1,440,178,251,431","2,057,258,072,601","867,570,794,486","444,069,554,381","1,311,640,348,867","-73,765,485,164","745,617,723,734",962553933312.0,19153699641.0,16372603867.0,16372603867.0,,,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2016,Q2,2016-08-16,"7,888,881,486","672,247,966,873","680,136,848,359","8,956,676,147","35,239,817,757","44,196,493,904","293,602,354,242","635,940,354,455",6186969722.0,3808102416.0,3843089026.0,2893817213.0,,,,,,,,,,,,,
4170,신세계,경기소비재,2016,Q2,2016-08-16,"251,915,256,995","5,471,704,498,737","5,723,619,755,732","1,512,412,108,178","1,350,293,790,870","2,862,705,899,048","1,798,213,898,345","2,860,913,856,684",386452334407.0,36833132344.0,32198814462.0,25116603559.0,,,,,,,,,,,,,
4490,세방전지,경기소비재,2016,Q2,2016-08-12,"688,434,419,479","319,603,857,264","1,008,038,276,743","201,363,624,907","15,233,564,990","216,597,189,897","735,086,397,863","791,441,086,846",228493269988.0,17148942869.0,18898059663.0,14662377312.0,,,,,,,,,,,,,
4700,조광피혁,경기소비재,2016,Q2,2016-08-16,"98,631,195,640","110,426,927,130","209,058,122,770","19,080,117,476","865,458,047","19,945,575,523","151,379,239,473","189,112,547,247",52164337231.0,7314042267.0,8449517069.0,5829537440.0,"34,245,690,000",,,,,,,,,,,,
5380,현대차,경기소비재,2016,Q2,2016-08-16,"22,908,267,000,000","44,844,895,000,000","67,753,162,000,000","10,319,710,000,000","5,490,605,000,000","15,810,315,000,000","47,907,719,000,000","51,942,847,000,000",11542128000000.0,1102940000000.0,1708001000000.0,1372965000000.0,,,,,,,,,,,,,
