code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2025,Q1,2025-05-14,"69,242,779,304","1,064,979,664,324","1,134,222,443,628","151,435,042,494","203,059,880,927","354,494,923,421","797,132,670,994","779,727,520,207",64103894257.0,10675635066.0,8682051043.0,6645877698.0,"13,707,635,000",6645190995.0,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2025,Q1,2025-05-15,"763,811,329,868","2,431,734,465,848","3,195,545,795,716","441,299,060,272","96,544,833,785","537,843,894,057","912,431,356,311","2,657,701,901,659",335642947295.0,106494041571.0,107829431704.0,99504792577.0,"47,467,620,000",102280893217.0,,,,,,,,,,,
270,기아차,경기소비재,2025,Q1,2025-05-15,"21,382,507,000,000","36,825,878,000,000","58,208,385,000,000","17,150,846,000,000","5,367,818,000,000","22,518,664,000,000","32,270,130,000,000","35,689,721,000,000",16089669000000.0,1915155000000.0,2164935000000.0,1689823000000.0,"2,139,317,000,000",1621226000000.0,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2025,Q1,2025-05-15,"1,039,091,000,000","2,534,138,000,000","3,573,229,000,000","1,111,690,000,000","694,688,000,000","1,806,378,000,000","449,767,000,000","1,766,851,000,000",1062414000000.0,2369000000.0,-1502000000.0,-4813000000.0,"648,654,000,000",-6179000000.0,,,,,,,,,,,
2350,넥센타이어,경기소비재,2025,Q1,2025-05-15,"1,735,160,125,906","1,957,809,565,844","3,692,969,691,750","1,145,047,693,761","756,280,577,998","1,901,328,271,759","1,678,999,418,724","1,791,641,419,991",552707349838.0,10556530688.0,38630746057.0,29127441617.0,"54,083,938,500",29526925349.0,,,,,,,,,,,
3200,일신방직,경기소비재,2025,Q1,2025-05-15,"257,362,664,914","445,001,461,010","702,364,125,924","87,312,521,506","18,807,330,287","106,119,851,793","589,679,935,414","596,244,274,131",78422366742.0,1296785862.0,24480810823.0,20568484663.0,"12,000,000,000",20567290038.0,,,,,,,,,,,
3620,쌍용차,경기소비재,2025,Q1,2025-05-15,"1,201,381,634,154","1,980,326,475,621","3,181,708,109,775","1,053,558,265,975","684,764,554,186","1,738,322,820,161","-1,116,548,382,046","1,443,385,289,614",906992976113.0,10564094222.0,8541403294.0,8541403294.0,"982,021,270,000",8976460154.0,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2025,Q1,2025-05-14,"74,954,800,961","404,041,457,302","478,996,258,263","22,352,346,229","3,729,059,481","26,081,405,710","347,793,402,232","452,914,852,553",11053430807.0,7833216884.0,8168440418.0,7406334912.0,"42,008,577,000",7434342372.0,,,,3220213923.0,,,,,,,
4170,신세계,경기소비재,2025,Q1,2025-05-15,"587,050,211,273","8,167,970,991,632","8,755,021,202,905","2,691,072,634,308","1,964,535,413,345","4,655,608,047,653","3,665,352,849,743","4,099,413,155,252",493190449501.0,64354246895.0,134598164508.0,112900382985.0,"49,225,905,000",71401597527.0,,,,,,,,,,,
4490,세방전지,경기소비재,2025,Q1,2025-05-15,"878,569,077,159","908,479,159,375","1,787,048,236,534","298,064,834,840","27,683,482,957","325,748,317,797","1,430,914,227,220","1,461,299,918,737",411240291038.0,44822212589.0,56473214697.0,45528696563.0,"7,000,000,000",46967563767.0,,,,,,,,,,,
4700,조광피혁,경기소비재,2025,Q1,2025-05-15,"99,915,638,823","556,517,254,549","656,432,893,372","12,441,209,806","71,154,668,920","83,595,878,726","279,098,868,864","572,837,014,646",25750015961.0,2475211313.0,3705382194.0,3089637156.0,"34,245,690,000",29445695491.0,,,,,,,,,,,
5380,현대차,경기소비재,2025,Q1,2025-05-15,"24,696,159,000,000","71,696,464,000,000","96,392,623,000,000","20,672,222,000,000","6,172,453,000,000","26,844,675,000,000","65,224,768,000,000","69,547,948,000,000",19227092000000.0,1878785000000.0,3014536000000.0,2573488000000.0,"1,488,993,000,000",2596160000000.0,,,,,,,,,,,
5850,에스엘,경기소비재,2025,Q1,2025-05-15,"1,543,628,408,614","990,344,843,391","2,533,973,252,005","607,620,546,195","59,247,967,323","666,868,513,518","1,358,711,725,678","1,867,104,738,487",682080406127.0,59762112402.0,76404743417.0,62459972383.0,"23,224,260,000",60709118791.0,,,,,,,,,,,
7340,동아타이어,경기소비재,2025,Q1,2025-05-15,"425,302,350,000","1,524,244,712,000","1,949,547,062,000","639,359,674,000","49,540,873,000","688,900,547,000","1,368,177,851,000","1,260,646,515,000",245579747000.0,33801793000.0,31131964000.0,24157748000.0,"6,056,497,000",25095594000.0,,,,,,,,,,,
7860,서연,경기소비재,2025,Q1,2025-05-15,"41,175,746,824","305,008,762,984","346,184,509,808","5,691,318,833","2,782,300,984","8,473,619,817","105,513,847,283","337,710,889,991",23223850362.0,19240165040.0,19676410875.0,21116247597.0,"11,739,922,000",21099627474.0,,,,3983685322.0,,,,,,,
8770,호텔신라,경기소비재,2025,Q1,2025-05-15,"819,745,605,734","2,234,640,831,609","3,054,386,437,343","972,940,035,411","841,766,733,899","1,814,706,769,310","209,559,901,314","1,239,679,668,033",589089754064.0,5087137508.0,516316698.0,252787592.0,"200,000,000,000",252787592.0,,,,228332796564.0,,,,,,,
9240,한샘,경기소비재,2025,Q1,2025-05-14,"387,328,917,544","487,439,298,535","874,768,216,079","334,810,131,594","196,698,654,397","531,508,785,991","540,548,351,242","343,259,430,088",342871670118.0,3572122406.0,8456942755.0,7387433152.0,"23,533,928,000",7381384500.0,,,,,,,,,,,
