code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2023,Q4,"76,098,398,577","1,048,201,596,816","1,124,299,995,393","190,926,534,333","181,282,632,279","372,209,166,612","769,395,732,645","752,090,828,781",78047473036.0,14941362434.0,-18143223733.0,-23082071293.0,-23082071293.0,"13,707,635,000",-8861900912.0,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2023,Q4,"658,119,484,247","2,461,578,734,276","3,119,698,218,523","409,220,528,036","81,397,565,102","490,618,093,138","883,930,681,891","2,629,080,125,385",244146673580.0,29910087243.0,-79343958870.0,-78211359483.0,-78211359483.0,"47,467,620,000",-20001385937.0,,,,,,,,,,,
270,기아차,경기소비재,2023,Q4,"20,839,872,000,000","31,148,820,000,000","51,988,692,000,000","14,271,047,000,000","5,033,727,000,000","19,304,774,000,000","29,241,966,000,000","32,683,918,000,000",14747766000000.0,1341045000000.0,1385173000000.0,1072311000000.0,1072311000000.0,"2,139,317,000,000",7464378000000.0,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2023,Q4,"1,293,700,000,000","3,350,137,000,000","4,643,837,000,000","1,764,365,000,000","982,926,000,000","2,747,291,000,000","636,194,000,000","1,896,546,000,000",1611159000000.0,9212000000.0,14286000000.0,14350000000.0,14350000000.0,"648,654,000,000",12227000000.0,,,,,,,,,,,
2350,넥센타이어,경기소비재,2023,Q4,"1,326,489,722,280","1,995,595,601,784","3,322,085,324,064","993,000,558,475","676,790,185,745","1,669,790,744,220","1,540,178,128,465","1,652,294,579,844",484073391166.0,20693820429.0,13177258309.0,11162983067.0,11162983067.0,"54,083,938,500",57361350633.0,,,,,,,,,,,
3200,일신방직,경기소비재,2023,Q4,"203,525,546,895","432,208,522,875","635,734,069,770","63,733,257,368","10,454,296,490","74,187,553,858","559,077,031,265","561,546,515,912",77540184958.0,-2591872279.0,-17298004806.0,-11670258097.0,-11670258097.0,"12,000,000,000",-13039031873.0,,,,,,,,,,,
3620,쌍용차,경기소비재,2023,Q4,"1,100,670,525,426","1,485,643,745,977","2,586,314,271,403","861,659,616,196","639,513,910,099","1,501,173,526,295","-1,142,596,326,017","1,085,140,745,108",717983309930.0,-29732686515.0,-50973391351.0,-37400835891.0,-37400835891.0,"934,780,120,000",-49316831838.0,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2023,Q4,"85,077,002,940","379,151,034,797","464,228,037,737","15,300,777,790","5,117,554,154","20,418,331,944","339,179,911,223","443,809,705,793",26726764571.0,1222202075.0,-4351566952.0,-4340918411.0,-4340918411.0,"42,008,577,000",5549909176.0,,,,14912796952.0,,,,,,,
4170,신세계,경기소비재,2023,Q4,"616,754,059,494","7,990,185,741,440","8,606,939,800,934","2,598,514,019,925","1,970,604,668,079","4,569,118,688,004","3,569,860,490,081","4,037,821,112,930",524455014546.0,92146181976.0,70456951845.0,43122052326.0,43122052326.0,"49,225,905,000",153575543380.0,,,,,,,,,,,
4490,세방전지,경기소비재,2023,Q4,"789,816,202,249","767,696,183,914","1,557,512,386,163","258,294,809,261","11,110,314,775","269,405,124,036","1,260,949,635,767","1,288,107,262,127",397484287475.0,38283223850.0,40362445491.0,30218486842.0,30218486842.0,"7,000,000,000",46769230874.0,,,,,,,,,,,
4700,조광피혁,경기소비재,2023,Q4,"99,554,474,620","404,945,911,050","504,500,385,670","29,596,517,531","40,193,717,128","69,790,234,659","260,472,866,080","434,710,151,011",25472958434.0,183294314.0,1288099863.0,1077884543.0,1077884543.0,"34,245,690,000",50536658706.0,,,,,,,,,,,
5380,현대차,경기소비재,2023,Q4,"21,797,281,000,000","63,267,354,000,000","85,064,635,000,000","18,594,079,000,000","5,683,387,000,000","24,277,466,000,000","56,425,494,000,000","60,787,169,000,000",20861535000000.0,2297192000000.0,1763336000000.0,868264000000.0,868264000000.0,"1,488,993,000,000",5338777000000.0,,,,,,,,,,,
5850,에스엘,경기소비재,2023,Q4,"1,210,853,377,239","939,176,244,413","2,150,029,621,652","463,270,673,839","31,166,720,962","494,437,394,801","1,147,579,925,046","1,655,592,226,851",673966413943.0,27622520981.0,49636125645.0,44640115217.0,44640115217.0,"23,224,260,000",154966427628.0,,,,,,,,,,,
7340,동아타이어,경기소비재,2023,Q4,"407,874,903,607","1,246,876,004,782","1,654,750,908,389","692,320,760,382","283,926,278,476","976,247,038,858","928,698,978,476","678,503,869,531",168466869824.0,13514931193.0,17638030851.0,8396720814.0,8396720814.0,"4,997,002,500",35444252924.0,,,,,,,,,,,
7860,서연,경기소비재,2023,Q4,"18,412,287,315","301,696,118,518","320,108,405,833","1,803,859,060","2,442,740,455","4,246,599,515","83,664,763,610","315,861,806,318",4478955816.0,220596268.0,883012186.0,471861616.0,471861616.0,"11,739,922,000",4952972510.0,,,,12272156373.0,,,,,,,
8770,호텔신라,경기소비재,2023,Q4,"946,239,315,999","1,398,386,886,218","2,344,626,202,217","915,539,526,244","907,474,353,919","1,823,013,880,163","229,530,801,447","521,612,322,054",630820259930.0,-10286568860.0,-41775855067.0,43016222674.0,43016222674.0,"200,000,000,000",28590190868.0,,,,466753757890.0,,,,,,,
9240,한샘,경기소비재,2023,Q4,"259,163,118,052","632,056,531,794","891,219,649,846","381,188,946,135","177,700,913,526","558,889,859,661","529,485,988,294","332,329,790,185",381476411059.0,7052876966.0,-15539902467.0,61827144422.0,61827144422.0,"23,533,928,000",-44733429231.0,,,,,,,,,,,
9680,모토닉,경기소비재,2023,Q4,"264,954,956,295","215,652,767,574","480,607,723,869","26,350,112,574","6,968,968,671","33,319,081,245","401,989,404,408","447,288,642,624",59858165774.0,5478877462.0,9697102386.0,8273291059.0,8273291059.0,"16,500,000,000",20200798867.0,,,,,,,,,,,
10690,화신,경기소비재,2023,Q4,"511,730,953,321","395,877,410,298","907,608,363,619","388,928,524,149","77,220,441,211","466,148,965,360","414,793,957,807","441,459,398,259",242146174912.0,14236433689.0,747429726.0,1773453302.0,1773453302.0,"17,460,205,000",24011794392.0,,,,,,,,,,,
11210,현대위아,경기소비재,2023,Q4,"2,654,520,000,000","2,618,248,000,000","5,272,768,000,000","1,454,747,000,000","627,148,000,000","2,081,895,000,000","2,610,504,000,000","3,190,873,000,000",1799744000000.0,30017000000.0,-57698000000.0,-24031000000.0,-24031000000.0,"135,975,000,000",49404000000.0,,,,,,,,,,,
