code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2021,Q3,2021-11-12,"55,396,697,443","1,159,766,342,774","1,215,163,040,217","166,764,291,446","285,369,059,400","452,133,350,846","775,664,012,297","763,029,689,371",64840384824.0,4529744543.0,4559073371.0,3514455509.0,"13,707,635,000",,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2021,Q3,2021-11-15,"608,154,474,987","2,306,565,718,147","2,914,720,193,134","172,471,107,012","62,663,735,201","235,134,842,213","931,432,275,114","2,679,585,350,921",176940047819.0,19117148949.0,22899704345.0,17071973399.0,"47,467,620,000",,,,,,,,,,,,
270,기아차,경기소비재,2021,Q3,2021-11-15,"16,190,926,000,000","26,265,911,000,000","42,456,837,000,000","10,984,437,000,000","6,795,714,000,000","17,780,151,000,000","20,911,412,000,000","24,676,686,000,000",9319638000000.0,240985000000.0,239404000000.0,190267000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2021,Q3,2021-11-15,"2,481,656,000,000","3,715,461,000,000","6,197,117,000,000","2,763,718,000,000","1,409,407,000,000","4,173,125,000,000","740,893,000,000","2,023,992,000,000",2121080000000.0,-74000000.0,3889000000.0,952000000.0,"648,654,000,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2021,Q3,2021-11-15,"971,159,860,308","1,791,396,739,302","2,762,556,599,610","451,461,692,907","730,845,899,724","1,182,307,592,631","1,465,953,982,703","1,580,249,006,979",363423582049.0,-17466180339.0,-7703606499.0,-5848042099.0,"54,083,938,500",,,,,,,,,,,,
3200,일신방직,경기소비재,2021,Q3,2021-11-15,"276,833,615,401","346,627,347,568","623,460,962,969","111,802,339,898","14,386,129,616","126,188,469,514","479,690,604,410","497,272,493,455",100929516756.0,4191268889.0,4926558881.0,3649378063.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2021,Q3,2021-11-15,"409,916,250,504","1,444,982,423,910","1,854,898,674,414","1,371,570,745,686","531,187,814,355","1,902,758,560,041","-1,153,091,564,211",,619621444368.0,-61236360320.0,-61066332113.0,-61066332113.0,"749,200,010,000",,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2021,Q3,2021-11-12,"62,140,433,822","387,218,926,041","449,359,359,863","8,243,116,429","8,728,369,071","16,971,485,500","327,974,479,880","432,387,874,363",,3984776671.0,3962925017.0,3249783000.0,"42,008,577,000",,,,,,,,,,,,
4170,신세계,경기소비재,2021,Q3,2021-11-15,"322,985,958,403","7,359,766,976,953","7,682,752,935,356","2,157,977,656,453","1,731,537,526,376","3,889,515,182,829","3,184,375,391,279","3,793,237,752,527",392896608885.0,55208514882.0,44741074095.0,48868002265.0,"49,225,905,000",,,,,,,,,,,,
4490,세방전지,경기소비재,2021,Q3,2021-11-15,"926,392,525,196","502,284,671,656","1,428,677,196,852","254,786,756,889","7,512,892,750","262,299,649,639","1,119,362,593,206","1,166,377,547,213",293809057335.0,17930401067.0,22308866226.0,16916584881.0,"7,000,000,000",,,,,,,,,,,,
4700,조광피혁,경기소비재,2021,Q3,2021-11-15,"91,807,604,138","301,747,890,569","393,555,494,707","12,942,438,803","24,309,497,311","37,251,936,114","241,319,255,100","356,303,558,593",28769950412.0,3050962633.0,3819736164.0,2930059815.0,"34,245,690,000",,,,,,,,,,,,
5380,현대차,경기소비재,2021,Q3,2021-11-15,"22,107,711,000,000","56,321,215,000,000","78,428,926,000,000","16,205,394,000,000","7,700,141,000,000","23,905,535,000,000","50,598,586,000,000","54,523,391,000,000",12336575000000.0,-292600000000.0,6893000000.0,,"1,488,993,000,000",,,,,,,,,,,,
5850,에스엘,경기소비재,2021,Q3,2021-11-15,"1,013,309,609,164","692,912,551,648","1,706,222,160,812","291,182,024,570","62,901,040,600","354,083,065,170","840,310,373,399","1,352,139,095,642",456370047806.0,20652052966.0,37241375239.0,29498645238.0,"24,101,638,500",,,,,,,,,,,,
7340,동아타이어,경기소비재,2021,Q3,2021-11-15,"143,103,613,722","477,687,938,187","620,791,551,909","32,785,662,476","3,774,638,504","36,560,300,980","856,402,281,207","584,231,250,929",49514803775.0,2610597713.0,257432009791.0,256459201497.0,"4,997,002,500",,,,,,,,,,,,
7860,서연,경기소비재,2021,Q3,2021-11-15,"27,847,292,373","281,002,488,533","308,849,780,906","1,206,862,853","3,215,444,928","4,422,307,781","72,230,430,417","304,427,473,125",2847574041.0,-249058835.0,190846860.0,190846860.0,"11,739,922,000",,,,,,,,,,,,
8770,호텔신라,경기소비재,2021,Q3,2021-11-15,"890,701,210,823","1,454,479,306,094","2,345,180,516,917","940,064,937,992","768,820,771,995","1,708,885,709,987","344,213,286,323","636,294,806,930",873453083964.0,15518402426.0,6100769147.0,,"200,000,000,000",,,,,,,,,,,,
9240,한샘,경기소비재,2021,Q3,2021-11-15,"322,081,574,741","697,858,582,691","1,019,940,157,432","244,096,762,204","156,366,412,308","400,463,174,512","742,965,874,290","619,476,982,920",410549835406.0,18125954604.0,21293930756.0,15045642086.0,"23,533,928,000",,,,,,,,,,,,
9680,모토닉,경기소비재,2021,Q3,2021-11-15,"353,669,116,324","87,539,769,070","441,208,885,394","21,778,812,214","4,732,657,416","26,511,469,630","367,798,134,608","414,697,415,764",45897476197.0,2463233368.0,4145032488.0,3352595730.0,"16,500,000,000",,,,,,,,,,,,
