code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2017,Q4,"71,472,590,490","1,127,591,072,954","1,199,063,663,444","249,334,914,051","238,763,826,245","488,098,740,296","697,532,447,200","710,964,923,148",73993675825.0,11729071551.0,7185297314.0,4907819743.0,4907819743.0,"13,707,635,000",,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2017,Q4,"201,226,919,436","2,087,475,992,635","2,288,702,912,071","22,990,479,147","59,457,045,683","82,447,524,830","867,838,105,896","2,206,255,387,241",17996908104.0,3657433657.0,9920989002.0,7962704869.0,7962704869.0,"46,510,086,500",,,,,,,,,,,,
270,기아차,경기소비재,2017,Q4,"15,248,186,000,000","23,356,827,000,000","38,605,013,000,000","9,123,635,000,000","7,344,054,000,000","16,467,689,000,000","18,396,715,000,000","22,137,324,000,000",7587423000000.0,276659000000.0,253276000000.0,159426000000.0,159426000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2017,Q4,"2,018,185,000,000","4,399,399,000,000","6,417,584,000,000","2,763,212,000,000","1,408,998,000,000","4,172,210,000,000","866,651,000,000","2,245,374,000,000",4310586605572.0,50300966594.0,20631988747.0,-21423004736.0,-21423004736.0,"648,654,000,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2017,Q4,"703,968,862,774","1,588,907,275,521","2,292,876,138,295","405,723,850,253","608,030,509,552","1,013,754,359,805","1,159,890,426,139","1,279,121,778,490",350776245651.0,23141213014.0,15885142416.0,11954404030.0,11954404030.0,"54,083,938,500",,,,,,,,,,,,
3200,일신방직,경기소비재,2017,Q4,"168,607,460,731","388,568,716,033","557,176,176,764","44,684,272,425","20,032,344,257","64,716,616,682","468,170,208,673","492,459,560,082",82470979883.0,-8251143.0,225327400.0,-410758530.0,-410758530.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2017,Q4,"655,306,853,216","1,594,668,782,874","2,249,975,636,090","1,006,050,749,193","466,268,429,097","1,472,319,178,290","-45,232,441,632","777,656,457,800",901788101445.0,-24496136308.0,-33738204496.0,-33738204496.0,-33738204496.0,"689,746,980,000",,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2017,Q4,"8,656,683,896","452,754,909,587","461,411,593,483","9,105,276,838","22,038,461,788","31,143,738,626","81,399,817,430","430,267,854,857",,1884574515.0,-151650967914.0,-152362467780.0,-152362467780.0,"231,799,355,000",,,,,,,,,,,,
4170,신세계,경기소비재,2017,Q4,"612,468,249,876","5,459,433,292,614","6,071,901,542,490","2,029,087,841,646","903,975,751,645","2,933,063,593,291","1,993,221,096,611","3,138,837,949,199",447464346237.0,91853092888.0,48324754159.0,37382228452.0,37382228452.0,"49,225,905,000",,,,,,,,,,,,
4490,세방전지,경기소비재,2017,Q4,"702,300,754,141","430,786,275,995","1,133,087,030,136","231,599,922,674","9,483,410,647","241,083,333,321","834,979,653,459","892,003,696,815",300840802584.0,17361074988.0,27249557159.0,19659719097.0,19659719097.0,"7,000,000,000",,,,,,,,,,,,
4700,조광피혁,경기소비재,2017,Q4,"83,713,895,299","160,999,708,782","244,713,604,081","15,698,525,933","3,359,171,067","19,057,697,000","183,437,075,084","225,655,907,081",33457419988.0,3060045210.0,3956837896.0,3051165193.0,3051165193.0,"34,245,690,000",,,,,,,,,,,,
5380,현대차,경기소비재,2017,Q4,"23,299,445,000,000","46,775,829,000,000","70,075,274,000,000","10,360,637,000,000","5,783,937,000,000","16,144,574,000,000","49,591,840,000,000","53,930,700,000,000",9818611000000.0,7689000000.0,-55839000000.0,,,"1,488,993,000,000",,,,,,,,,,,,
5850,에스엘,경기소비재,2017,Q4,"455,671,557,507","450,997,552,364","906,669,109,871","127,936,764,833","24,363,262,743","152,300,027,576","593,590,286,830","754,369,082,295",172108465730.0,111948250.0,203177642.0,-2619458057.0,-2619458057.0,"16,932,545,000",,,,,,,,,,,,
7340,동아타이어,경기소비재,2017,Q4,"47,334,474,943","242,129,772,166","289,464,247,109","17,422,465,335","3,815,569,785","21,238,035,120","540,722,758,263","268,226,211,989",-53156758222.0,-8914146279.0,-19222972970.0,-687306936.0,-687306936.0,"4,997,002,500",,,,,,,,,,,,
7860,서연,경기소비재,2017,Q4,"3,969,501,407","351,149,709,971","355,119,211,378","7,166,416,140","6,033,444,642","13,199,860,782","595,921,165,906","341,919,350,596",2330360900.0,1209365075.0,882062738.0,969934241.0,969934241.0,"11,739,922,000",,,,,,,,,,,,
8770,호텔신라,경기소비재,2017,Q4,"998,607,327,343","1,263,033,877,690","2,261,641,205,033","792,871,347,282","682,036,939,855","1,474,908,287,137","494,651,397,289","786,732,917,896",842637768033.0,25415933315.0,-16516906564.0,,,"200,000,000,000",,,,,,,,,,,,
9240,한샘,경기소비재,2017,Q4,"330,030,930,448","605,652,334,881","935,683,265,329","362,400,308,721","55,443,318,390","417,843,627,111","611,263,967,450","517,839,638,218",469939790405.0,39297539878.0,37208605454.0,28672693281.0,28672693281.0,"23,533,928,000",,,,,,,,,,,,
9680,모토닉,경기소비재,2017,Q4,"317,591,211,634","112,118,902,297","429,710,113,931","19,554,279,822","12,624,172,288","32,178,452,110","347,308,987,280","397,531,661,821",45486699471.0,1205057199.0,3934068046.0,2943241408.0,2943241408.0,"16,500,000,000",,,,,,,,,,,,
10690,화신,경기소비재,2017,Q4,"327,617,159,505","247,927,361,644","575,544,521,149","157,546,233,812","13,913,423,672","171,459,657,484","402,420,764,459","404,084,863,665",131062089928.0,-11474276763.0,-23933772052.0,-10701569384.0,-10701569384.0,"17,460,205,000",,,,,,,,,,,,
11210,현대위아,경기소비재,2017,Q4,"3,223,491,168,399","2,950,260,151,465","6,173,751,319,864","1,567,163,417,057","1,561,837,522,749","3,129,000,939,806","2,447,883,752,227","3,044,750,380,058",1762841560921.0,-58118859086.0,-139570641596.0,-107519130188.0,-107519130188.0,"135,975,415,000",,,,,,,,,,,,
12330,현대모비스,경기소비재,2017,Q4,"11,460,665,000,000","13,901,708,000,000","25,362,373,000,000","3,713,319,000,000","416,159,000,000","4,129,478,000,000","19,740,101,000,000","21,232,895,000,000",4664437000000.0,390653000000.0,346707000000.0,226118000000.0,226118000000.0,"491,096,000,000",,,,,,,,,,,,
12750,에스원,경기소비재,2017,Q4,"546,155,114,332","1,009,882,218,299","1,556,037,332,631","276,032,745,821","78,718,515,911","354,751,261,732","1,141,256,941,507","1,201,286,070,899",493158900268.0,36915554545.0,31851321928.0,22832821293.0,22832821293.0,"18,999,589,000",,,,,,,,,,,,
18880,한온시스템,경기소비재,2017,Q4,"1,113,428,447,551","1,766,017,797,330","2,879,446,244,881","523,321,391,003","627,764,807,114","1,151,086,198,117","1,413,409,391,685","1,728,360,046,764",543218746242.0,45910247157.0,67907676162.0,58982283507.0,58982283507.0,"53,380,000,000",,,,,,,,,,,,
19680,대교,경기소비재,2017,Q4,"300,034,318,826","522,110,226,424","822,144,545,250","124,529,848,314","22,497,230,106","147,027,078,420","577,391,691,356","675,117,466,830",182949773634.0,11258544754.0,1102922798.0,1034974704.0,1034974704.0,"52,064,920,000",,,,,,,,,,,,
20000,한섬,경기소비재,2017,Q4,"385,235,755,031","784,355,007,920","1,169,590,762,951","247,127,901,002","1,932,677,578","249,060,578,580","811,111,807,668",,248843590666.0,25027410358.0,25475291312.0,19304964200.0,19304964200.0,"12,315,000,000",,,,,,,,,,,,
21240,코웨이,경기소비재,2017,Q4,"774,275,232,408","1,376,110,259,237","2,150,385,491,645","1,063,053,207,141","44,204,594,268","1,107,257,801,409","1,013,406,333,531","1,043,127,690,236",584649330937.0,103245364060.0,80893331123.0,54578802518.0,54578802518.0,"40,662,398,000",,,,,,,,,,,,
23530,롯데쇼핑,경기소비재,2017,Q4,"3,475,718,734,190","19,345,147,938,370","22,820,866,672,560","6,146,883,101,187","4,161,997,255,483","10,308,880,356,670","11,309,446,385,538","12,511,986,315,890",-603033554059.0,224492407146.0,1703217428647.0,1534264300546.0,1534264300546.0,"140,610,235,000",,,,,,,,,,,,
