code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2020,Q2,2020-08-13,"295,663,881,181","1,078,994,964,039","1,374,658,845,220","220,394,554,032","404,596,124,348","624,990,678,380","752,313,806,194","749,668,166,840",62199513632.0,5031343886.0,11853064588.0,13199634432.0,"13,707,635,000",,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2020,Q2,2020-08-14,"196,115,820,690","2,132,959,344,175","2,329,075,164,865","11,112,981,598","70,771,103,884","81,884,085,482","908,016,192,170","2,247,191,079,383",8784608343.0,2314471084.0,4530829980.0,3187626258.0,"46,510,086,500",,,,,,,,,,,,
270,기아차,경기소비재,2020,Q2,2020-08-14,"15,032,438,000,000","26,348,285,000,000","41,380,723,000,000","11,441,838,000,000","5,900,154,000,000","17,341,992,000,000","20,380,688,000,000","24,038,731,000,000",7997970000000.0,228065000000.0,242673000000.0,186818000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2020,Q2,2020-08-14,"2,219,227,000,000","4,397,931,000,000","6,617,158,000,000","2,785,860,000,000","1,844,832,000,000","4,630,692,000,000","722,784,000,000","1,986,466,000,000",1799457000000.0,-11148000000.0,-22827000000.0,64236000000.0,"648,654,000,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2020,Q2,2020-08-14,"856,169,785,664","1,746,779,405,168","2,602,949,190,832","407,671,165,252","650,619,063,905","1,058,290,229,157","1,426,428,909,155","1,544,658,961,675",218214792321.0,-14353112384.0,-13688627431.0,-3268982415.0,"54,083,938,500",,,,,,,,,,,,
3200,일신방직,경기소비재,2020,Q2,2020-08-14,"164,355,433,938","396,436,140,347","560,791,574,285","51,935,585,871","24,290,105,366","76,225,691,237","468,259,277,176","484,565,883,048",61611432562.0,-1181062563.0,-1437834956.0,-1481739633.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2020,Q2,2020-08-14,"546,167,292,931","1,292,908,858,007","1,839,076,150,938","994,122,799,348","641,911,624,902","1,636,034,424,250","-624,321,103,562",,698438490007.0,-116118996681.0,-9599879340.0,-9599879340.0,"749,200,010,000",,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2020,Q2,2020-08-14,"35,627,886,578","385,217,353,259","420,845,239,837","13,734,559,855","2,369,334,718","16,103,894,573","60,540,139,701","404,741,345,264",,1856859029.0,1918807879.0,1549931330.0,"42,008,577,000",,,,,,,,,,,,
4170,신세계,경기소비재,2020,Q2,2020-08-14,"423,774,314,899","6,986,795,409,995","7,410,569,724,894","1,686,319,885,692","2,238,745,311,244","3,925,065,196,936","2,973,503,405,992","3,485,504,527,958",353821822346.0,14309016758.0,115226573583.0,137404062346.0,"49,225,905,000",,,,,,,,,,,,
4490,세방전지,경기소비재,2020,Q2,2020-08-14,"833,982,484,682","461,646,905,438","1,295,629,390,120","207,456,656,123","12,948,071,300","220,404,727,423","1,030,763,031,945","1,075,224,662,697",244422419492.0,19980789621.0,25077424839.0,20554565356.0,"7,000,000,000",,,,,,,,,,,,
4700,조광피혁,경기소비재,2020,Q2,2020-08-14,"89,372,399,483","203,105,502,821","292,477,902,304","11,275,411,477","7,794,729,200","19,070,140,677","218,597,334,528","273,407,761,627",21888807720.0,2472775988.0,3423422769.0,2691888466.0,"34,245,690,000",,,,,,,,,,,,
5380,현대차,경기소비재,2020,Q2,2020-08-14,"21,464,025,000,000","53,002,258,000,000","74,466,283,000,000","14,648,064,000,000","6,046,491,000,000","20,694,555,000,000","50,171,398,000,000","53,771,728,000,000",12131110000000.0,651424000000.0,646633000000.0,482965000000.0,"1,488,993,000,000",,,,,,,,,,,,
5850,에스엘,경기소비재,2020,Q2,2020-08-14,"961,229,345,271","616,237,327,036","1,577,466,672,307","310,189,182,154","83,899,349,714","394,088,531,868","671,500,686,675","1,183,378,140,439",342408535560.0,16601296706.0,22554311714.0,17313993954.0,"24,101,638,500",,,,,,,,,,,,
7340,동아타이어,경기소비재,2020,Q2,2020-08-14,"69,609,307,044","278,785,871,254","348,395,178,298","15,492,090,105","4,235,307,968","19,727,398,073","603,509,690,479","328,667,780,225",39197448243.0,4161087360.0,4601405859.0,3554750239.0,"4,997,002,500",,,,,,,,,,,,
7860,서연,경기소비재,2020,Q2,2020-08-14,"25,954,998,864","281,880,937,477","307,835,936,341","2,591,241,226","2,949,012,825","5,540,254,051","70,098,639,582","302,295,682,290",2559665038.0,64117733.0,2466978437.0,2466978437.0,"11,739,922,000",,,,,,,,,,,,
