code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2020,Q4,2021-03-16,"67,253,982,987","1,145,139,850,925","1,212,393,833,912","222,570,409,989","230,353,533,285","452,923,943,274","762,095,096,048","759,469,890,638",57679758018.0,9343817608.0,7216512153.0,3716564613.0,3716564613.0,"13,707,635,000",,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2020,Q4,2021-03-31,"204,785,174,279","2,109,910,881,041","2,314,696,055,320","19,335,028,464","39,786,973,163","59,122,001,627","917,657,409,316","2,255,574,053,693",10883747993.0,3214074542.0,-21080606401.0,-22285463527.0,-22285463527.0,"46,510,086,500",,,,,,,,,,,,
270,기아차,경기소비재,2020,Q4,2021-12-10,"15,667,690,000,000","25,923,863,000,000","41,591,553,000,000","12,013,478,000,000","5,993,933,000,000","18,007,411,000,000","19,866,886,000,000","23,584,142,000,000",9559564000000.0,421142000000.0,167703000000.0,116594000000.0,116594000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2020,Q4,2021-03-22,"1,937,401,000,000","3,918,038,000,000","5,855,439,000,000","2,515,605,000,000","1,371,065,000,000","3,886,670,000,000","692,185,000,000","1,968,769,000,000",2048131000000.0,-34029000000.0,66746000000.0,-21947000000.0,-21947000000.0,"648,654,000,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2020,Q4,2021-03-18,"889,269,627,235","1,792,594,300,679","2,681,863,927,914","371,825,091,990","732,153,481,682","1,103,978,573,672","1,459,641,143,400","1,577,885,354,242",342749702406.0,17246384594.0,2525704873.0,2812934591.0,2812934591.0,"54,083,938,500",,,,,,,,,,,,
3200,일신방직,경기소비재,2020,Q4,2021-03-17,"247,421,835,273","322,120,136,486","569,541,971,759","75,406,640,235","16,404,267,035","91,810,907,270","460,150,277,678","477,731,064,489",81543735577.0,344175335.0,-8793407734.0,-8744500241.0,-8744500241.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2020,Q4,2021-03-23,"550,861,850,930","1,213,832,438,923","1,764,694,289,853","1,322,626,317,370","526,390,564,763","1,849,016,882,133","-911,685,422,530",,879748447612.0,-139820068239.0,-199026572620.0,-199026572620.0,-199026572620.0,"749,200,010,000",,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2020,Q4,2021-03-31,"56,289,204,623","381,185,041,996","437,474,246,619","9,159,651,062","1,279,208,868","10,438,859,930","82,834,181,126","427,035,386,689",,1086870042.0,2115728356.0,20236436510.0,20236436510.0,"42,008,577,000",,,,,,,,,,,,
4170,신세계,경기소비재,2020,Q4,2021-03-16,"480,403,033,688","7,054,680,599,998","7,535,083,633,686","1,977,024,026,737","1,951,767,379,361","3,928,791,406,098","2,979,029,878,191","3,606,292,227,588",411086269108.0,61718709473.0,-5930952349.0,-18685975775.0,-18685975775.0,"49,225,905,000",,,,,,,,,,,,
4490,세방전지,경기소비재,2020,Q4,2021-03-16,"841,303,242,307","495,181,319,243","1,336,484,561,550","225,249,776,570","10,343,751,404","235,593,527,974","1,054,708,452,346","1,100,891,033,576",288209887210.0,23271106436.0,2292393704.0,667152734.0,667152734.0,"7,000,000,000",,,,,,,,,,,,
4700,조광피혁,경기소비재,2020,Q4,2021-03-31,"105,024,438,376","238,137,087,010","343,161,525,386","12,364,273,893","15,920,593,904","28,284,867,797","231,613,580,896","314,876,657,589",26786747032.0,4986084157.0,4565201402.0,2276588080.0,2276588080.0,"34,245,690,000",,,,,,,,,,,,
5380,현대차,경기소비재,2020,Q4,2021-03-31,"24,612,104,000,000","53,640,185,000,000","78,252,289,000,000","17,709,438,000,000","7,354,342,000,000","25,063,780,000,000","49,232,719,000,000","53,188,509,000,000",14573004000000.0,44025000000.0,-445027000000.0,-323946000000.0,-323946000000.0,"1,488,993,000,000",,,,,,,,,,,,
5850,에스엘,경기소비재,2020,Q4,2021-03-23,"977,302,024,905","641,025,357,737","1,618,327,382,642","322,091,225,111","61,000,071,290","383,091,296,401","725,697,847,451","1,235,236,086,241",546238508756.0,24712733881.0,24205699399.0,18210393179.0,18210393179.0,"24,101,638,500",,,,,,,,,,,,
7340,동아타이어,경기소비재,2020,Q4,2021-03-23,"71,462,086,012","293,442,162,241","364,904,248,253","25,548,933,875","2,765,300,336","28,314,234,211","609,491,033,112","336,590,014,042",43034852580.0,4971561077.0,2207154331.0,2755503986.0,2755503986.0,"4,997,002,500",,,,,,,,,,,,
7860,서연,경기소비재,2020,Q4,2021-03-18,"23,869,811,256","282,047,810,885","305,917,622,141","1,247,038,550","2,103,780,591","3,350,819,141","70,369,760,292","302,566,803,000",2897842098.0,-202112336.0,466926773.0,466926773.0,466926773.0,"11,739,922,000",,,,,,,,,,,,
