code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
50,경방,경기소비재,2015,Q4,"83,760,073,026","1,175,752,271,361","1,259,512,344,387","143,915,877,146","443,825,602,187","587,741,479,333","658,295,947,612","671,770,865,054",307744479868.0,38629926181.0,28221123638.0,21604723241.0,21604723241.0,,,,,,,,,,,,,
240,한국타이어월드와이드,경기소비재,2015,Q4,"462,803,420,793","2,204,129,580,115","2,666,933,000,908","12,788,124,299","87,500,913,886","100,289,038,185","1,255,925,337,803","2,566,643,962,723",223646645298.0,181560298427.0,188075605582.0,172703147138.0,172703147138.0,,,,,,,,,,,,,
270,기아차,경기소비재,2015,Q4,"12,275,521,000,000","21,710,875,000,000","33,986,396,000,000","9,277,848,000,000","4,707,821,000,000","13,985,669,000,000","16,130,840,000,000","20,000,727,000,000",32699936000000.0,2294966000000.0,3016428000000.0,2507747000000.0,2507747000000.0,,,,,,,,,,,,,
1740,SK네트웍스,경기소비재,2015,Q4,"3,401,468,973,733","4,303,098,368,421","7,704,567,342,154","3,908,947,998,457","1,351,207,553,772","5,260,155,552,229","1,006,715,564,162","2,444,411,789,925",18681721368560.0,180298202490.0,96499619890.0,78091577735.0,78091577735.0,"648,653,775,000",,,,,,,,,,,,
2350,넥센타이어,경기소비재,2015,Q4,"659,942,355,719","1,528,736,421,850","2,188,678,777,569","381,557,642,681","815,894,103,970","1,197,451,746,651","892,632,189,557","991,227,030,918",1468926730352.0,175712454772.0,156992860248.0,124765857391.0,124765857391.0,,,,,,,,,,,,,
3200,일신방직,경기소비재,2015,Q4,"173,901,724,533","388,112,249,759","562,013,974,292","51,457,592,970","20,824,696,168","72,282,289,138","465,985,901,788","489,731,685,154",319529090917.0,11850143657.0,16101405339.0,12357381352.0,12357381352.0,"12,000,000,000",,,,,,,,,,,,
3620,쌍용차,경기소비재,2015,Q4,"605,693,863,337","1,441,896,619,827","2,047,590,483,164","878,408,363,253","443,372,917,928","1,321,781,281,181","-92,196,977,649","725,809,201,983",3385555598276.0,-33192923421.0,-58659179889.0,-58659179889.0,-58659179889.0,,,,,,,,,,,,,
4150,한솔홀딩스,경기소비재,2015,Q4,"11,543,363,412","598,582,837,600","610,126,201,012","21,436,307,795","9,657,050,632","31,093,358,427","287,571,574,417","579,032,842,585",21647563031.0,9626644043.0,-8329030159.0,-4636413791.0,-4636413791.0,,,,,,,,,,,,,
4170,신세계,경기소비재,2015,Q4,"227,356,038,361","5,178,264,254,435","5,405,620,292,796","1,267,876,880,779","1,293,376,237,259","2,561,253,118,038","1,750,196,262,485","2,844,367,174,758",1486078871098.0,184618396873.0,520091670353.0,395319478172.0,395319478172.0,,,,,,,,,,,,,
4490,세방전지,경기소비재,2015,Q4,"688,997,295,500","304,661,882,383","993,659,177,883","214,907,164,091","11,610,087,672","226,517,251,763","710,245,212,487","767,141,926,120",956255738545.0,96389859663.0,104106100822.0,79241404740.0,79241404740.0,,,,,,,,,,,,,
