,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
23,Moorim_P&P,종이·목재,2018,Q4,0.2150062147617598,-0.01013699929287104,0.015174420263524002,0.008252975502081483,0.008256951594797224,0.008252975502081594,-0.27474025199676166,-0.07452022297945748,-0.1300906867909961,-0.1282736888015834,-0.29163512329156505,009580
