,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
7,Moorim_P&P,종이·목재,2022,Q4,0.17897053050731354,-0.01421291815161152,0.0263319711870057,-0.048271714315678116,0.08414558489005308,-0.014511173956293533,0.010823809488889724,0.1385257489473859,0.16161575015233798,0.16296373267633724,-0.050276564774381444,009580
