,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
13,Moorim_P&P,종이·목재,2021,Q2,0.3013253065380018,-0.020240404978283166,-0.1216088002621889,-0.0650198204788961,-0.06502616415047213,-0.06501982047889587,-0.0650198204788961,-0.06501982047889587,-0.06501982047889587,-0.06501982047889587,0.1330845328541182,009580
