,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
29,Moorim_P&P,종이·목재,2017,Q2,-0.062044770337628646,-0.004014107904410258,-0.031305735920747146,-0.04069269046972157,-0.04069603451398307,-0.04069269046972157,-0.04069269046972157,-0.04069269046972157,-0.04069269046972157,-0.04069269046972179,0.07314984235448872,009580
