,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
17,Moorim_P&P,종이·목재,2020,Q2,-0.11386571211174354,-0.003548174043843444,0.1376927479596981,0.14298739053855059,0.1430043137913488,0.14298739053855059,0.1429873905385507,0.14298739053855059,0.14298739053855047,0.1429873905385507,-0.206082057563306,009580
