,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
4,Moorim_P&P,종이·목재,2023,Q3,-0.06044739383608627,0.015827470265882715,-0.004168864469310085,-0.0015365056938676513,-0.001535787938867772,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.0015365056938676513,-0.09876446783661597,009580
