,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
30,Moorim_P&P,종이·목재,2017,Q1,-0.011706659126910138,-0.005368442109976446,0.03343509683289869,-0.057478893683248655,-0.057487026215818915,-0.05747889368324888,-0.0023140005411939057,0.19853626976753203,0.18561541914298318,0.18883283487129832,-0.062044770337628646,009580
