,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
0,Moorim_P&P,종이·목재,2024,Q3,0.008882928263790016,-0.010650253155898293,-0.04849812318387792,0.005184657602402831,0.0051857654838392,0.005184657602402831,0.005184657602402942,0.005184657602402942,0.005184657602402942,0.005184657602402942,0.008882928263790016,009580
