,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
18,Moorim_P&P,종이·목재,2020,Q1,-0.12813972585583677,0.011696366992378082,0.028843876156450454,-0.017974397364866945,-0.01797680704196325,-0.017974397364866945,0.167758237116287,0.2019078143261851,0.17992749977206557,0.17860683609012717,-0.11386571211174354,009580
