,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
28,Moorim_P&P,종이·목재,2017,Q3,0.07314984235448872,-0.012703567168402818,-0.009250878372501603,-0.034242276039186725,-0.03424542911228312,-0.03424227603918695,-0.034242276039186725,-0.034242276039186725,-0.034242276039186725,-0.034242276039186725,-0.1408983558282208,009580
