,name,sector,year,quarter,Relative Return,자본총계 변화율,매출액 변화율,전체 주주 수 변화율,수출액 변화율,전체 주식 수 변화율,1인평균급여 변화율,보유 주식 수 변화율,발행금액 변화율,기말 소유주식 수 변화율,Label,Code
27,Moorim_P&P,종이·목재,2017,Q4,-0.1408983558282208,-0.03352825926672809,-0.0717813848360076,0.0809259994433803,0.08093468978807206,0.0809259994433803,-0.05513331798358423,-0.1589904404268827,-0.14084243591843282,-0.1453674765692965,0.053816028022012824,009580
